kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.contentRating.ytRating
youtube#video,LxFySBTDEBbFgC0ggD40xLL8BOQ,Mn9urvQkyYw,2020-12-30T10:32:33Z,UCzZP87a9JmKQgM0OD-K60wQ,A public letter to AMBER HEARD from a survivor of DV (Letter Only),"Hello All,
Thank you for the over whelming love and support that you have shown for our first upload. 
We have decided to clip just the statement so people can hear it as soon as they hit play.
THIS IS A PUBLIC LETTER TO AMBER HEARD FROM A SURVIVOR OF DV

Please follow us on twitter @JusticeForSurv4

If you would like to share a story please email us at justiceforsurvivors2021project@gmail.com

And follow the cards at the end of the video for amazing content provided by all the wonderful creators shown on screen.

#JusticeForJohnnyDepp #JusticeForSurvivors #SheDoesNotSpeakForMe #SheDoesNotSpeakForUS #HoldAHAccountable",https://i.ytimg.com/vi/Mn9urvQkyYw/default.jpg,120,90,https://i.ytimg.com/vi/Mn9urvQkyYw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mn9urvQkyYw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Mn9urvQkyYw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Mn9urvQkyYw/maxresdefault.jpg,1280.0,720.0,A Voice For Survivors 2021 Project,29,none,A public letter to AMBER HEARD from a survivor of DV (Letter Only),"Hello All,
Thank you for the over whelming love and support that you have shown for our first upload. 
We have decided to clip just the statement so people can hear it as soon as they hit play.
THIS IS A PUBLIC LETTER TO AMBER HEARD FROM A SURVIVOR OF DV

Please follow us on twitter @JusticeForSurv4

If you would like to share a story please email us at justiceforsurvivors2021project@gmail.com

And follow the cards at the end of the video for amazing content provided by all the wonderful creators shown on screen.

#JusticeForJohnnyDepp #JusticeForSurvivors #SheDoesNotSpeakForMe #SheDoesNotSpeakForUS #HoldAHAccountable",PT7M24S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1128,231,0,17,"['#JusticeForJohnny', '#AmberHeardDV', '#DVAmberHeard', '#JohnnyDeppIsInnocent', '#DVKnowsNoGender', 'DVKnowsNoClass', '#SheDoesNotSpeakForMe', '#SheDoesNotSpeakForUs', '#AbuseIsAbuse']",en-GB,,
youtube#video,ymQCvsRpZthIq69WzxprjElWExc,msYiUSVuooc,2020-12-19T06:28:08Z,UCXlxyJIoJfIGvXsVF257nZA,Amber Heard Full-Screen (WhatsAppStatus)-HD,#AmberHeard #JohnnyDeep #Londonfildes,https://i.ytimg.com/vi/msYiUSVuooc/default.jpg,120,90,https://i.ytimg.com/vi/msYiUSVuooc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/msYiUSVuooc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/msYiUSVuooc/sddefault.jpg,640.0,480.0,,,,RomeoRj 1122,1,none,Amber Heard Full-Screen (WhatsAppStatus)-HD,#AmberHeard #JohnnyDeep #Londonfildes,PT33S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2869,80,0,15,,,,
youtube#video,yqeGZ6v0AluJeA471sQmB3fnvWg,Mybd8TL0tRE,2021-11-02T19:37:48Z,UCqda8lRjf0GCUYmG58-yXUw,amber heard actress (2008 Young Hollywood Awards win),"#tranding #trand #amberheard
#amber #actress #model",https://i.ytimg.com/vi/Mybd8TL0tRE/default.jpg,120,90,https://i.ytimg.com/vi/Mybd8TL0tRE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mybd8TL0tRE/hqdefault.jpg,480,360,,,,,,,Sufi Produce,22,none,amber heard actress (2008 Young Hollywood Awards win),"#tranding #trand #amberheard
#amber #actress #model",PT1M12S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,14,4,0,0,"['actress', 'amber heard', 'amber']",,,
youtube#video,I6XTX8rOjDAYzRADPaUdxSGvw2E,ND2bHlhJCT0,2021-05-30T01:30:04Z,UCUWg7PZf1BcisjA6RZaLe4A,Amber Heard WhatsApp status | Johnny Depp and Amber Heard WhatsApp status | amber heard Tamil status,"amber heard
johnny depp amber heard
johnny depp and amber heard
amber heard johnny depp
johnny depp amber heard audio
johnny depp vs amber heard
amber heard audio
amber heard aquaman
amber heard and johnny depp
johnny depp
amber heard aquaman 2
amber heard movies
best amber heard movies
johnny depp and amber heard verdict
best movies with amber heard
amber heard and johnny depp story
johnny depp and amber heard news
johnny depp and amber heard audio
johnny depp and amber heard fight

#celebrityexpress #amberheard #amberheardisanabuser #amberheardfans #amberheardedit #amberheardstyle #amberheardfan #amberheardisaliar #amberhearddiehardfansindia #amberheardadmitted #amberheardasmera #amberheardbr #amberheardbrasil #amberheardcloset #amberheardisalair #amberheardisoverparty #amberheardisanabuserandliar #amberheardmera #amberheardedits #amberheardsexy #amberheardlove #amberheardrp #handmade #istanbul #dubai #kpop #jewelry #bhfyp #kuwait #ankara #qatar",https://i.ytimg.com/vi/ND2bHlhJCT0/default.jpg,120,90,https://i.ytimg.com/vi/ND2bHlhJCT0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ND2bHlhJCT0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ND2bHlhJCT0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ND2bHlhJCT0/maxresdefault.jpg,1280.0,720.0,Celebrity Express,22,none,Amber Heard WhatsApp status | Johnny Depp and Amber Heard WhatsApp status | amber heard Tamil status,"amber heard
johnny depp amber heard
johnny depp and amber heard
amber heard johnny depp
johnny depp amber heard audio
johnny depp vs amber heard
amber heard audio
amber heard aquaman
amber heard and johnny depp
johnny depp
amber heard aquaman 2
amber heard movies
best amber heard movies
johnny depp and amber heard verdict
best movies with amber heard
amber heard and johnny depp story
johnny depp and amber heard news
johnny depp and amber heard audio
johnny depp and amber heard fight

#celebrityexpress #amberheard #amberheardisanabuser #amberheardfans #amberheardedit #amberheardstyle #amberheardfan #amberheardisaliar #amberhearddiehardfansindia #amberheardadmitted #amberheardasmera #amberheardbr #amberheardbrasil #amberheardcloset #amberheardisalair #amberheardisoverparty #amberheardisanabuserandliar #amberheardmera #amberheardedits #amberheardsexy #amberheardlove #amberheardrp #handmade #istanbul #dubai #kpop #jewelry #bhfyp #kuwait #ankara #qatar",PT33S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3715,193,0,2,"['amber heard', 'johnny depp amber heard', 'johnny depp and amber heard', 'amber heard johnny depp', 'johnny depp amber heard audio', 'johnny depp vs amber heard', 'amber heard audio', 'amber heard aquaman', 'amber heard and johnny depp', 'amber heard aquaman 2', 'best amber heard movies', 'johnny depp and amber heard verdict', 'best movies with amber heard', 'amber heard and johnny depp story', 'johnny depp and amber heard news', 'johnny depp and amber heard audio', 'johnny depp and amber heard fight', 'Status']",,,
youtube#video,-7oXi09eHxU8kn1T0vkg1VuiTos,NfGb8uOIjMI,2021-06-11T16:45:03Z,UCAmaiEYnoTgj-dmjp8DpepQ,Judge WARNS Amber Heard NOT TO “WASTE” Court’s Time AFTER THIS | The Gossipy,"Judge WARNS Amber Heard NOT TO “WASTE” Court’s Time AFTER THIS | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

Now it turns out that Amber Heard may have not written the statement or OP ED in accusations against Johnny Depp. This could another case of defamation or fraud. Let's break it down in today's video.

#AmberHeard #JohnnyDepp #JusticeForJohnnyDepp #AmberHeardJail​ #AmberHeardCourt​ #JusticeForJohnny 

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/NfGb8uOIjMI/default.jpg,120,90,https://i.ytimg.com/vi/NfGb8uOIjMI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NfGb8uOIjMI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NfGb8uOIjMI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NfGb8uOIjMI/maxresdefault.jpg,1280.0,720.0,The Gossipy,24,none,Judge WARNS Amber Heard NOT TO “WASTE” Court’s Time AFTER THIS | The Gossipy,"Judge WARNS Amber Heard NOT TO “WASTE” Court’s Time AFTER THIS | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

Now it turns out that Amber Heard may have not written the statement or OP ED in accusations against Johnny Depp. This could another case of defamation or fraud. Let's break it down in today's video.

#AmberHeard #JohnnyDepp #JusticeForJohnnyDepp #AmberHeardJail​ #AmberHeardCourt​ #JusticeForJohnny 

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",PT8M13S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,193,22,0,1,"['celebrity', 'binge watch', 'bingewatch', 'news', 'celebrity breaking news', 'hollywood life', 'latest celebrity', 'celeb news', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp interview', 'amber heard johnny depp fight video', 'amber heard interview', 'amber heard channel', 'johnny depp news', 'johnny depp fired', 'johnny depp appeal', 'johnny depp amber heard', 'depp heard', 'amber heard fired', 'justice for johnny depp', 'viral vision', 'the umbrella guy', 'crazed culture', 'The Gossipy']",en-US,en-US,
youtube#video,aVYj7DQGZoSQhuhnYjNjYEMQe5Q,nKZvHg9HwSM,2020-12-19T16:10:43Z,UCeooMl4PFAM9kLPHvavt2KQ,"1,750,000 Say NO Amber Heard in Aquaman 2!","1,750,000 Say NO Amber Heard in Aquaman 2!",https://i.ytimg.com/vi/nKZvHg9HwSM/default.jpg,120,90,https://i.ytimg.com/vi/nKZvHg9HwSM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nKZvHg9HwSM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nKZvHg9HwSM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nKZvHg9HwSM/maxresdefault.jpg,1280.0,720.0,eHacker,24,none,"1,750,000 Say NO Amber Heard in Aquaman 2!","1,750,000 Say NO Amber Heard in Aquaman 2!",PT4M33S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,3245,563,0,167,"['amber heard', 'Amber Heard Aquaman', 'Amber Heard vs Johnny Depp', 'Johnny Depp', 'Justice for Johnny Depp', 'Amber heard Instagram', 'Johnny Depp Instagram', 'Amber Johnny defamation', 'Defamation', 'Johnny Depp Dior', 'Amber heard Mera', 'Johnny Depp vs the sun', 'Trial', '#justiceforjohnnydepp', 'Amber Heard interview', 'Amber heard Aquaman']",,,
youtube#video,-_bso0_Fg1FGdJtpcqHg3aLhvns,NMJUAcgpEnI,2021-02-25T13:07:30Z,UCeooMl4PFAM9kLPHvavt2KQ,Is Amber Heard's Smile Genuine?,"Is Amber Heard's Smile Genuine?

Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!
MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods 

For those interested in why I dislike and criticise Disney Star Wars (link below):

https://disneystarwarsisdumb.wordpress.com/",https://i.ytimg.com/vi/NMJUAcgpEnI/default.jpg,120,90,https://i.ytimg.com/vi/NMJUAcgpEnI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NMJUAcgpEnI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NMJUAcgpEnI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NMJUAcgpEnI/maxresdefault.jpg,1280.0,720.0,eHacker,24,none,Is Amber Heard's Smile Genuine?,"Is Amber Heard's Smile Genuine?

Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!
MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods 

For those interested in why I dislike and criticise Disney Star Wars (link below):

https://disneystarwarsisdumb.wordpress.com/",PT5M35S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2811,416,0,202,"['amber heard', 'amber heard instagram', 'Johnny amber', 'Johnny Depp Instagram', 'Johnny Depp amber heard', 'Amber Heard twitter', 'Defamation', 'Johnny Depp Dior', 'Johnny Depp fantastic beasts 3', 'Johnny Depp Amber Heard defamation', 'Amber Heard vs Megan Fox', 'Amber heard Elon musk', 'Amber musk Aquaman 2']",,,
youtube#video,0gW7Wfejd2sJ3c6E8OaaKiBHLlc,ogUrNYD9Uik,2020-12-17T22:32:24Z,UC0rPD-lnyw6x6vBAR9SOtcw,The Truth About Amber Heard and Johnny Depp,"The Truth About Amber Heard and Johnny Depp

Everywhere you go, from grocery store checkout lanes to your home with the news on, it won't take long to come across an article or news about the never-ending legal battles between Johnny Depp and Amber Heard. And over the year, people became confused on who was telling the truth between them about their case. In today's video, join us as we show you how the truth about Amber Heard and Johnny Depp.

In the previous years, people turned against Johnny Depp as it was rumored that he was the abusive one in their relationship. But in reality, it's the other way around. In fact, there are a lot of shocking receipts that prove Johnny Depp is innocent and Amber Heard is lying. Be sure to watch the whole video and see what lies Amber Heard has been hiding all these years! In addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!


Subscribe if you haven’t already!:
https://www.youtube.com/channel/UC0rPD-lnyw6x6vBAR9SOtcw?sub_confirmation=1

In this video, we breakdown The Truth About Amber Heard and Johnny Depp. For more amber heard or any johnny depp-related content be sure to subscribe to Celebrity Insight. Thanks for watching this video: The Truth About Amber Heard and Johnny Depp

#AmberHeard #JohnnyDepp #Truth",https://i.ytimg.com/vi/ogUrNYD9Uik/default.jpg,120,90,https://i.ytimg.com/vi/ogUrNYD9Uik/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ogUrNYD9Uik/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ogUrNYD9Uik/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ogUrNYD9Uik/maxresdefault.jpg,1280.0,720.0,Roblox 13+,24,none,The Truth About Amber Heard and Johnny Depp,"The Truth About Amber Heard and Johnny Depp

Everywhere you go, from grocery store checkout lanes to your home with the news on, it won't take long to come across an article or news about the never-ending legal battles between Johnny Depp and Amber Heard. And over the year, people became confused on who was telling the truth between them about their case. In today's video, join us as we show you how the truth about Amber Heard and Johnny Depp.

In the previous years, people turned against Johnny Depp as it was rumored that he was the abusive one in their relationship. But in reality, it's the other way around. In fact, there are a lot of shocking receipts that prove Johnny Depp is innocent and Amber Heard is lying. Be sure to watch the whole video and see what lies Amber Heard has been hiding all these years! In addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!


Subscribe if you haven’t already!:
https://www.youtube.com/channel/UC0rPD-lnyw6x6vBAR9SOtcw?sub_confirmation=1

In this video, we breakdown The Truth About Amber Heard and Johnny Depp. For more amber heard or any johnny depp-related content be sure to subscribe to Celebrity Insight. Thanks for watching this video: The Truth About Amber Heard and Johnny Depp

#AmberHeard #JohnnyDepp #Truth",PT9M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,336,4,0,11,"['The Truth About Amber Heard and Johnny Depp', 'Truth About Amber Heard and Johnny Depp', 'johnny depp', 'amber heard', 'johnny depp amber heard', 'amber heard johnny depp', 'johnny', 'depp', 'amber', 'heard', 'johnny depp divorce', 'johnny depp amber heard divorce', 'amber heard johnny depp divorce', 'divorce', 'amber heard johnny depp audio', 'johnny depp and amber heard', 'johnny depp and amber heard fight', 'justice for johnny depp', 'amber heard audio', 'amber heard and johnny depp', 'johnny depp vs amber heard']",en-US,,
youtube#video,5RKvFTqf0Ij57jS2cbFuSuHO7CA,oKOCWNrgBRs,2021-09-02T15:00:21Z,UCiKzneRB4I4eTN_bHEqV-gg,"Zack Snyder Confirms: ""We Will Not Fire Amber Heard From Aquaman 2!""","Aquaman 2 Filmmakers Will NOT Cut Amber Heard from Film Despite Urging of Johnny Depp fans, says Producer Zack Snyder.

✅ SUBSCRIBE FOR MORE: https://www.youtube.com/channel/UCiKzneRB4I4eTN_bHEqV-gg?sub_confirmation=1

Despite millions of Johnny Depp fans trying their hardest, Amber Heard will not be removed from Aquaman 2 according to a producer working on the sequel. Amber Heard is the ex-wife of Depp, who had a large case with him over abuse accusations, ending recently with Heard winning the main case, with Depp winning an appeal recently to further investigate other claims. 

#AmberHeard #ZackSnyder #Aquaman2",https://i.ytimg.com/vi/oKOCWNrgBRs/default.jpg,120,90,https://i.ytimg.com/vi/oKOCWNrgBRs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oKOCWNrgBRs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/oKOCWNrgBRs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/oKOCWNrgBRs/maxresdefault.jpg,1280.0,720.0,Poppy Mint,24,none,"Zack Snyder Confirms: ""We Will Not Fire Amber Heard From Aquaman 2!""","Aquaman 2 Filmmakers Will NOT Cut Amber Heard from Film Despite Urging of Johnny Depp fans, says Producer Zack Snyder.

✅ SUBSCRIBE FOR MORE: https://www.youtube.com/channel/UCiKzneRB4I4eTN_bHEqV-gg?sub_confirmation=1

Despite millions of Johnny Depp fans trying their hardest, Amber Heard will not be removed from Aquaman 2 according to a producer working on the sequel. Amber Heard is the ex-wife of Depp, who had a large case with him over abuse accusations, ending recently with Heard winning the main case, with Depp winning an appeal recently to further investigate other claims. 

#AmberHeard #ZackSnyder #Aquaman2",PT3M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,90,1,0,7,"['amber heard', 'zack snyder', 'zack snyder aquaman 2', 'zack snyder amber heard', 'is amber heard in aquaman 2', 'is amber heard fired from aquaman', 'is amber heard still part of aquaman 2', 'is amber heard still going to be in aquaman 2', 'amber heard aquaman 2', 'amber heard aquaman', 'amber heard fired from aquaman petition', 'zack snyder fired amber heard', 'amber heard officially fired', 'amber heard fired petition', 'aquaman 2', 'aquaman 2 amber heard replaced', 'aquaman 2 amber heard removed']",en,en,
youtube#video,5ZGaOnZXdeDlUFFJJoqyQPlGWS4,OwuDkb9bbZo,2020-12-29T21:50:15Z,UCjKNc-woAlnxt0H-yJ8RXJg,Amber Heard BEGS Johnny Depp For Reassurance /AUDIO,"The full version was recorded by Johnny Depp and Amber Heard during their marriage (September 2015). The full recording is being used as evidence in the Johnny Depp v The Sun UK libel case. Depp decided to sue The Sun for publishing an article where they brand him a ‘wife-beater’, for abusing his then wife, Amber Heard. 

When the cut-up/edited 46 minute version leaked in January by Depp’s team, it was made to portray a certain narrative and was used as propaganda. It was leaked 6 months before the trial began and used to lead people and potential jurors to believe that it was somehow an official piece of evidence, which it was not. It was incomplete.

If you’d like to read the official case documents, they can be found here: https://www.nickwallis.com/depp-trial

This recording was obtained through CourtTV and can be found here: https://www.courttv.com/news/amber-heard-witness-statements-depp-blamed-the-monster-for-physical-verbal-abuse/

You can listen to the FULL recording here: https://youtu.be/k9pbrBmHI58

Comments are disabled to combat abuse.",https://i.ytimg.com/vi/OwuDkb9bbZo/default.jpg,120,90,https://i.ytimg.com/vi/OwuDkb9bbZo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OwuDkb9bbZo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OwuDkb9bbZo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/OwuDkb9bbZo/maxresdefault.jpg,1280.0,720.0,Incredibly Incredible,22,none,Amber Heard BEGS Johnny Depp For Reassurance /AUDIO,"The full version was recorded by Johnny Depp and Amber Heard during their marriage (September 2015). The full recording is being used as evidence in the Johnny Depp v The Sun UK libel case. Depp decided to sue The Sun for publishing an article where they brand him a ‘wife-beater’, for abusing his then wife, Amber Heard. 

When the cut-up/edited 46 minute version leaked in January by Depp’s team, it was made to portray a certain narrative and was used as propaganda. It was leaked 6 months before the trial began and used to lead people and potential jurors to believe that it was somehow an official piece of evidence, which it was not. It was incomplete.

If you’d like to read the official case documents, they can be found here: https://www.nickwallis.com/depp-trial

This recording was obtained through CourtTV and can be found here: https://www.courttv.com/news/amber-heard-witness-statements-depp-blamed-the-monster-for-physical-verbal-abuse/

You can listen to the FULL recording here: https://youtu.be/k9pbrBmHI58

Comments are disabled to combat abuse.",PT2M7S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,987,,0,,"['Johnny depp', 'Amber heard', 'Audio recording', 'Tape', 'Full', 'Abuse', 'Abusive', 'Domestic violence', 'Drugs', 'Alcohol', 'The sun', 'Photos', 'Court evidence', 'Lawsuit', 'Lawyer', 'Relationship', 'Celebrity', 'Exclusive', 'Released', 'News', 'Adam Waldman', 'Me too', 'Times up', 'Believe women', 'Allegations', 'Drama', 'Guilty', 'Innocent', 'Celebrities', 'Famous', 'Abuser', 'ACLU', 'Un', 'United Nations', 'Divorce', 'Marriage', 'Donations', 'Proof', 'Hollywood', 'Fantastic beats', 'Aquaman', 'Warner bros', 'Incredibly average', 'Fight', 'Injury']",,,
youtube#video,IiN9c0jLkYXpbW4kpQsHhLJA14M,PJnueeSkI9M,2021-01-11T21:30:01Z,UCHmEhy07SHe3JjcZI0Ewwmw,Amber Heard LIED About Donating to Childrens Hospital?,"Amber Heard and her web of lies is COLLAPSING within itself. A glass house cracking at the seams.

Late upload, I apologize, been trying harder to make better content and I really hope its showing! I love you all and stay safe!

Join the notification club on Discord for more reliable notifications and updates for when I upload! https://discord.gg/yRFkxRpzYt

Instagram Link : https://www.instagram.com/mister_mcfab/

Outro Song Credits Adam Joseph : https://youtu.be/4Tyval51ML4

#AmberHeard #JohnnyDepp #AmberHeardDonations",https://i.ytimg.com/vi/PJnueeSkI9M/default.jpg,120,90,https://i.ytimg.com/vi/PJnueeSkI9M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PJnueeSkI9M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/PJnueeSkI9M/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/PJnueeSkI9M/maxresdefault.jpg,1280.0,720.0,Scottilicious McFabulous,24,none,Amber Heard LIED About Donating to Childrens Hospital?,"Amber Heard and her web of lies is COLLAPSING within itself. A glass house cracking at the seams.

Late upload, I apologize, been trying harder to make better content and I really hope its showing! I love you all and stay safe!

Join the notification club on Discord for more reliable notifications and updates for when I upload! https://discord.gg/yRFkxRpzYt

Instagram Link : https://www.instagram.com/mister_mcfab/

Outro Song Credits Adam Joseph : https://youtu.be/4Tyval51ML4

#AmberHeard #JohnnyDepp #AmberHeardDonations",PT10M34S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,439,77,0,28,"['Amber Heard Donation', 'Amber Heard Donations', 'Amber Heard Donation Lie', 'Amber Heard Childrens Hospital', 'Johnny Depp', 'Johnny Depp Amber Heard', 'Johnny Depp Update', 'Amber Heard', 'Amber Heard 7 Million', 'Amber Heard Childrens Hospital Donation', 'Elaine Bredehoft', 'DailyMail', 'DailyMail Johnny Depp', 'DailyMail Amber Heard', 'Outfit Of The Day', 'Skin Care Routine', 'Childrens Hospital', 'Childrens Hospital LA', 'Childrens Hospital Donation']",,,
