kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultAudioLanguage,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.regionRestriction.blocked,snippet.defaultLanguage
youtube#video,zsOe_MYSv0Nob2mmYg5Ucbq0_-g,gjon1PHstKo,2021-05-06T02:45:21Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard stories,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/gjon1PHstKo/default.jpg,120,90,https://i.ytimg.com/vi/gjon1PHstKo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gjon1PHstKo/hqdefault.jpg,480,360,,,,Celebrity Scoop,24,none,Amber Heard stories,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT28S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,57,,0,3,"['entretenimientos', 'celebridades . farandula', 'estrenos', 'criticas', 'cine']",es,,,,,
youtube#video,SiYoIzdcR2cn9lWyD2O8bQB3d7s,hifOa8TaRmg,2021-11-02T06:06:34Z,UCNGMVvVg0pTj0HtQjIo3-Kw,Message to Amber Heard,,https://i.ytimg.com/vi/hifOa8TaRmg/default.jpg,120,90,https://i.ytimg.com/vi/hifOa8TaRmg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hifOa8TaRmg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hifOa8TaRmg/sddefault.jpg,640.0,480.0,pi pino,22,none,Message to Amber Heard,,PT3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,8,0,0,0,,,https://i.ytimg.com/vi/hifOa8TaRmg/maxresdefault.jpg,1280.0,720.0,,
youtube#video,HugUQn-YEeoWM-fhPtkuNNn-D4E,hUWDtGDvu-g,2021-04-22T08:44:38Z,UCrWaefUpH88_rcIek4LKABQ,For Amber Heard on her 35th Birthday,,https://i.ytimg.com/vi/hUWDtGDvu-g/default.jpg,120,90,https://i.ytimg.com/vi/hUWDtGDvu-g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hUWDtGDvu-g/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hUWDtGDvu-g/sddefault.jpg,640.0,480.0,Matty Greyson,22,none,For Amber Heard on her 35th Birthday,,PT7S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,55,2,0,1,,,,,,,
youtube#video,yaIphdvJFdjwrBTgPl_aBJ906rQ,IEb5MkeOePE,2021-11-02T06:09:10Z,UCJQlx82mflnA6yNVl_Gr27g,Message to Amber Heard,,https://i.ytimg.com/vi/IEb5MkeOePE/default.jpg,120,90,https://i.ytimg.com/vi/IEb5MkeOePE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IEb5MkeOePE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IEb5MkeOePE/sddefault.jpg,640.0,480.0,Gerhard Kretschmann,22,none,Message to Amber Heard,,PT4S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,10,0,0,0,,,https://i.ytimg.com/vi/IEb5MkeOePE/maxresdefault.jpg,1280.0,720.0,,
youtube#video,A2TYVoSXHjAvf0D231onaq_weeA,ifRus55Hyg4,2018-05-23T12:28:05Z,UCIgHwo4ENQM9WXTfkfg_r_A,Amber Heard reca­sée avec l'ex d'Heidi Klum ? - Gala,"Amber Heard reca­sée avec l'ex d'Heidi Klum ? - Gala

Amber Heard aurait-elle retrouvé l'amour ? Début mai, l'actrice adres­sait une jolie lettre à son ex-petite amie, Tasya Van Ree, pour célé­brer leur histoire passée. Depuis, elle a...

------------------------------------------

►SUBSCRIBE : https://goo.gl/fdqhRe
------------------------------------------

Dernières Nouvelles Chaîne 24H consacrée au partage des dernières nouvelles quotidiennes dans tous les domaines tels que: actualité politique, actualités internationales, actualités sportives, actualités du divertissement, actualités des célébrités ...

Avec les critères ci-dessus, s'il y a une violation des principes de la Communauté, la loi sur le droit d'auteur alors s'il vous plaît commenter la vidéo ou envoyer mon message, puis je vais supprimer cette vidéo.
S'il vous plaît envoyez-moi un email.

Avec le partage, nous respectons toujours la source si chaque vidéo, source écrite de celui-ci. Par ici, nous avons contribué à soutenir la page électronique pour obtenir backlink.

S'il vous plaît soutenir la croissance de la chaîne par la presse Inscrivez-vous Dernières Nouvelles 24H Channel ici:

►SUBSCRIBE: https://goo.gl/fdqhRe

Les vidéos peuvent utiliser la loi sur les droits d'auteur basée sur le contenu qui contient un usage raisonnable Utilisation équitable (https://www.youtube.com/yt/copyright/)

Très heureux de collaborer avec d'autres pages de journaux électroniques.",https://i.ytimg.com/vi/ifRus55Hyg4/default.jpg,120,90,https://i.ytimg.com/vi/ifRus55Hyg4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ifRus55Hyg4/hqdefault.jpg,480,360,,,,Relaxing Videos Channel,25,none,Amber Heard reca­sée avec l'ex d'Heidi Klum ? - Gala,"Amber Heard reca­sée avec l'ex d'Heidi Klum ? - Gala

Amber Heard aurait-elle retrouvé l'amour ? Début mai, l'actrice adres­sait une jolie lettre à son ex-petite amie, Tasya Van Ree, pour célé­brer leur histoire passée. Depuis, elle a...

------------------------------------------

►SUBSCRIBE : https://goo.gl/fdqhRe
------------------------------------------

Dernières Nouvelles Chaîne 24H consacrée au partage des dernières nouvelles quotidiennes dans tous les domaines tels que: actualité politique, actualités internationales, actualités sportives, actualités du divertissement, actualités des célébrités ...

Avec les critères ci-dessus, s'il y a une violation des principes de la Communauté, la loi sur le droit d'auteur alors s'il vous plaît commenter la vidéo ou envoyer mon message, puis je vais supprimer cette vidéo.
S'il vous plaît envoyez-moi un email.

Avec le partage, nous respectons toujours la source si chaque vidéo, source écrite de celui-ci. Par ici, nous avons contribué à soutenir la page électronique pour obtenir backlink.

S'il vous plaît soutenir la croissance de la chaîne par la presse Inscrivez-vous Dernières Nouvelles 24H Channel ici:

►SUBSCRIBE: https://goo.gl/fdqhRe

Les vidéos peuvent utiliser la loi sur les droits d'auteur basée sur le contenu qui contient un usage raisonnable Utilisation équitable (https://www.youtube.com/yt/copyright/)

Très heureux de collaborer avec d'autres pages de journaux électroniques.",PT1M38S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4,0,0,0,"['Amber Heard reca\xadsée', 'Heard reca\xadsée avec', 'reca\xadsée avec lex', 'avec lex dHeidi', 'lex dHeidi Klum\u202f', 'dHeidi Klum\u202f']",,,,,,
youtube#video,fOySS2KgWSetytFhWxK97qOmJhA,ikd2kXOoxKU,2020-07-24T04:02:09Z,UCeHZU0QhhQZlSUxXprsQrUA,Lange vor Amber Heard: Sie war Johnny Depps erste Frau  - Fox News,"Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.",https://i.ytimg.com/vi/ikd2kXOoxKU/default.jpg,120,90,https://i.ytimg.com/vi/ikd2kXOoxKU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ikd2kXOoxKU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ikd2kXOoxKU/sddefault.jpg,640.0,480.0,Fox News 247,22,none,Lange vor Amber Heard: Sie war Johnny Depps erste Frau  - Fox News,"Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.",PT1M41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2,0,0,1,"['Star', 'Promi', 'Stars', 'Promis', 'Klatsch', 'Fotos', 'Bilder', 'Starfotos', 'News', 'Starnews', 'Starbilder', 'Videos']",,https://i.ytimg.com/vi/ikd2kXOoxKU/maxresdefault.jpg,1280.0,720.0,,
youtube#video,-k2-ZsrM8JxffAYGet1wf-nmAFY,JfVRzMz5piM,2021-06-12T02:27:24Z,UCoP6jQfVRbZlD_h2hkzYwLg,Amber Heard || New 4k Full Screen Whatsapp Status Videos || #shorts,"The don't own the audio and the picture. The credits  go to the respective owners. This video is purely fan-made, and will not be used for profit or illegal sharing 


Fair use:

""copyright Disclaimer under section 107 of the copyright Act 1976, allowance is made for "" fair use"" for purpose such as criticism, comment, news, reporting, teaching,scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.""

we do not own all material we're posting on this channel. if you are a copyright owner and want your work to be removed from our channel PLEASE contact us via email (bunnypavan3@gmail.com )a personal message here and we will remove your material right away. PLEASE do not opt for a youtube strike. 

NOTE that we do not bebenfit from posting this materials here. 

Thanks for watching my videos, subscribe my channel bunny pawan 7 watch more videos daily 😊",https://i.ytimg.com/vi/JfVRzMz5piM/default.jpg,120,90,https://i.ytimg.com/vi/JfVRzMz5piM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JfVRzMz5piM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JfVRzMz5piM/sddefault.jpg,640.0,480.0,bunny pawan 7,22,none,Amber Heard || New 4k Full Screen Whatsapp Status Videos || #shorts,"The don't own the audio and the picture. The credits  go to the respective owners. This video is purely fan-made, and will not be used for profit or illegal sharing 


Fair use:

""copyright Disclaimer under section 107 of the copyright Act 1976, allowance is made for "" fair use"" for purpose such as criticism, comment, news, reporting, teaching,scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.""

we do not own all material we're posting on this channel. if you are a copyright owner and want your work to be removed from our channel PLEASE contact us via email (bunnypavan3@gmail.com )a personal message here and we will remove your material right away. PLEASE do not opt for a youtube strike. 

NOTE that we do not bebenfit from posting this materials here. 

Thanks for watching my videos, subscribe my channel bunny pawan 7 watch more videos daily 😊",PT32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,234,21,0,2,"['#ambar heard', '#bunny pawan 7', '#bunny pawan 7 full screen whatsapp status videos', '#new 4k full screen whatsapp status videos', '#amber Heard', '#amber Heard 4k full screen whatsapp status videos', '#trending full screen whatsapp status videos', '#jhony deep amber Heard', '#jhony deep', '#ambet heard trending full screen whatsapp status videos', '#hollywood heroins full screen whatsapp status videos', '#amber Heard whatsapp status videos']",,https://i.ytimg.com/vi/JfVRzMz5piM/maxresdefault.jpg,1280.0,720.0,,
youtube#video,lEuV5Je9zVwfJ_hYInWDyCIIlPw,Jje0RxhNj_M,2021-11-02T06:08:48Z,UCN3_Vfw7WMNKBXCU6a3gC6g,Message to Amber Heard,,https://i.ytimg.com/vi/Jje0RxhNj_M/default.jpg,120,90,https://i.ytimg.com/vi/Jje0RxhNj_M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Jje0RxhNj_M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Jje0RxhNj_M/sddefault.jpg,640.0,480.0,Eugene Kotler,22,none,Message to Amber Heard,,PT4S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,7,0,0,0,,,https://i.ytimg.com/vi/Jje0RxhNj_M/maxresdefault.jpg,1280.0,720.0,,
youtube#video,RYBSL6mZZ3fXZd0TSBfwbGuHv2M,JKcVoAll5hI,2020-02-09T18:20:14Z,UCVBZ7bN9BPx3LkMkWSMQL1g,✅  Amber Heard présente sa nouvelle compagne après les révélations embarrassantes sur son mariage av,"💖 Please Subscribe: https://www.youtube.com/channel/UCVBZ7bN9BPx3LkMkWSMQL1g?sub_confirmation=1
✍ Un timing surprenant. Vendredi 7 février, Amber Heard a officialisé avec sa nouvelle compagne Bianca Butti au cours d’une soirée organisée avant la cérémonie des Oscars à Los Angeles.  Pour l’occasion, la star du film Aquaman portait une robe moulante noire en satin avec un décolleté plongeant.  De son côté, la réalisatrice de 38 ans - qui se bat contre le cancer - portait un tailleur très élégant.  En janvier dernier déjà, les deux femmes avaient été repérées devant un hôtel de Palm Springs.  Elles avaient échangé plusieurs baisers sous les flashs des paparazzis.  .Quelques jours plus tard, Amber Heard avait été confrontée à la publication par le Daily Mail d’un enregistrement audio à travers lequel elle reconnaissait avoir ""frappé"" Johnny Depp.  Dans ce message qui date de 2015, Amber Heard confiait à son mari de l’époque : ""Je ne t'ai pas blessé. Je ne t'ai pas donné de coup de poing, je t'ai frappé"". Elle ajoutait qu’elle ne pouvait lui promettre de ne plus lever la main sur lui.   ...
💖 #AffaireHeardDepp, #couple, #actrice",https://i.ytimg.com/vi/JKcVoAll5hI/default.jpg,120,90,https://i.ytimg.com/vi/JKcVoAll5hI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JKcVoAll5hI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JKcVoAll5hI/sddefault.jpg,640.0,480.0,Celebrity News,24,none,✅  Amber Heard présente sa nouvelle compagne après les révélations embarrassantes sur son mariage av,"💖 Please Subscribe: https://www.youtube.com/channel/UCVBZ7bN9BPx3LkMkWSMQL1g?sub_confirmation=1
✍ Un timing surprenant. Vendredi 7 février, Amber Heard a officialisé avec sa nouvelle compagne Bianca Butti au cours d’une soirée organisée avant la cérémonie des Oscars à Los Angeles.  Pour l’occasion, la star du film Aquaman portait une robe moulante noire en satin avec un décolleté plongeant.  De son côté, la réalisatrice de 38 ans - qui se bat contre le cancer - portait un tailleur très élégant.  En janvier dernier déjà, les deux femmes avaient été repérées devant un hôtel de Palm Springs.  Elles avaient échangé plusieurs baisers sous les flashs des paparazzis.  .Quelques jours plus tard, Amber Heard avait été confrontée à la publication par le Daily Mail d’un enregistrement audio à travers lequel elle reconnaissait avoir ""frappé"" Johnny Depp.  Dans ce message qui date de 2015, Amber Heard confiait à son mari de l’époque : ""Je ne t'ai pas blessé. Je ne t'ai pas donné de coup de poing, je t'ai frappé"". Elle ajoutait qu’elle ne pouvait lui promettre de ne plus lever la main sur lui.   ...
💖 #AffaireHeardDepp, #couple, #actrice",PT3M59S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,129,0,0,0,"['Affaire Heard/Depp', 'couple', 'actrice']",fr,https://i.ytimg.com/vi/JKcVoAll5hI/maxresdefault.jpg,1280.0,720.0,,
youtube#video,DGPVo6pyP8iCgq_x60D1odTx1AU,jQPDmSJ42nY,2021-04-19T09:30:17Z,UCXrhM5_Z11LvlvICp7T7_Dw,Amber Heard 22,"#HollywoodMonstersAmberHeard  #AmberHeard















































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/jQPDmSJ42nY/default.jpg,120,90,https://i.ytimg.com/vi/jQPDmSJ42nY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jQPDmSJ42nY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jQPDmSJ42nY/sddefault.jpg,640.0,480.0,Hollywood Monsters,22,none,Amber Heard 22,"#HollywoodMonstersAmberHeard  #AmberHeard















































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,54,1,0,2,"['amber heard', 'amber', 'heard']",en,,,,,
youtube#video,1Fce23x6J9T1HtzUhOVUj0wgqGY,LjFctKE0a28,2020-05-31T23:29:44Z,UCfSJLKYTw4yeuxInZ9gOf8w,Amber Heard ‘devastated beyond belief’ as mother dies,"Music in Video :

Beautiful Sea 
Deezer: https://www.deezer.com/album/115329842
Spotify: https://open.spotify.com/album/7A1o9o8AIs47HeRp1JFInn
Apple Music: https://itunes.apple.com/album/id1483786765?app=music
iTunes Store: https://itunes.apple.com/album/id1483786765

Tender Melody
Deezer: https://www.deezer.com/album/114556562
Spotify: https://open.spotify.com/album/5Q7svqa6e3MH5ChaqXwiEV


House and Happiness
Deezer: https://www.deezer.com/album/138648602
Spotify: https://open.spotify.com/album/4wCzuWqGspuCPJc6Zx1tOQ


Happy Home
Deezer: https://www.deezer.com/album/138662522
Spotify: https://open.spotify.com/album/6ZidJtEwOm2QwLckkfBQs6
Apple Music: https://itunes.apple.com/album/id1504992522?app=music
iTunes Store: https://itunes.apple.com/album/id1504992522




Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.",https://i.ytimg.com/vi/LjFctKE0a28/default.jpg,120,90,https://i.ytimg.com/vi/LjFctKE0a28/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LjFctKE0a28/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LjFctKE0a28/sddefault.jpg,640.0,480.0,Daily Mail 24h,22,none,Amber Heard ‘devastated beyond belief’ as mother dies,"Music in Video :

Beautiful Sea 
Deezer: https://www.deezer.com/album/115329842
Spotify: https://open.spotify.com/album/7A1o9o8AIs47HeRp1JFInn
Apple Music: https://itunes.apple.com/album/id1483786765?app=music
iTunes Store: https://itunes.apple.com/album/id1483786765

Tender Melody
Deezer: https://www.deezer.com/album/114556562
Spotify: https://open.spotify.com/album/5Q7svqa6e3MH5ChaqXwiEV


House and Happiness
Deezer: https://www.deezer.com/album/138648602
Spotify: https://open.spotify.com/album/4wCzuWqGspuCPJc6Zx1tOQ


Happy Home
Deezer: https://www.deezer.com/album/138662522
Spotify: https://open.spotify.com/album/6ZidJtEwOm2QwLckkfBQs6
Apple Music: https://itunes.apple.com/album/id1504992522?app=music
iTunes Store: https://itunes.apple.com/album/id1504992522




Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.",PT2M17S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,26,0,0,0,"['fox news today', 'fox news', 'breaking news today']",,https://i.ytimg.com/vi/LjFctKE0a28/maxresdefault.jpg,1280.0,720.0,,
youtube#video,qdGWFc692dQ7igstJD52q6zt7dM,ljPpQUeLW1U,2017-12-08T19:09:25Z,UCWiEhxiVIzsayx-tKQogZGQ,Amber heard kann sich seitenhieb gegen j.k. rowling nicht verkneifen,"Amber heard kann sich seitenhieb gegen j.k. rowling nicht verkneifen
Die Macher von „Phantastische Tierwesen“ sind eifrig dabei, das Casting von Johnny Depp zu verteidig...",https://i.ytimg.com/vi/ljPpQUeLW1U/default.jpg,120,90,https://i.ytimg.com/vi/ljPpQUeLW1U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ljPpQUeLW1U/hqdefault.jpg,480,360,,,,bonkgh,25,none,Amber heard kann sich seitenhieb gegen j.k. rowling nicht verkneifen,"Amber heard kann sich seitenhieb gegen j.k. rowling nicht verkneifen
Die Macher von „Phantastische Tierwesen“ sind eifrig dabei, das Casting von Johnny Depp zu verteidig...",PT2M11S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,"['Filmstudio', 'Buchform', 'Kontext', 'Harry Potter', 'Protokoll', 'Warner Bros.', 'Erklärung', 'Short Message Service', 'Causa', 'Phantastische Tierwesen und wo sie zu finden sind', 'Blume', 'Kill', 'Werbung', 'Besetzung', 'David Yates', 'Grindelwald', 'Gleichheitszeichen', 'Casting', 'Macher', 'Johnny Depp', 'Joanne K. Rowling', 'Amber Heard', 'Kultur', 'Star-News']",,,,,,
youtube#video,1c0oGs39ncWkfY_3s4jbLIutRSs,lm_pydTuOq0,2020-07-10T02:12:21Z,UCIvdFeagp0H10hBxh9to3pQ,"In court, Johnny Depp calls relationship with Amber Heard 'a crime scene waiting to happen,' denies","Music in Video :

Beautiful Sea 
Deezer: https://www.deezer.com/album/115329842
Spotify: https://open.spotify.com/album/7A1o9o8AIs47HeRp1JFInn
Apple Music: https://itunes.apple.com/album/id1483786765?app=music
iTunes Store: https://itunes.apple.com/album/id1483786765

Tender Melody
Deezer: https://www.deezer.com/album/114556562
Spotify: https://open.spotify.com/album/5Q7svqa6e3MH5ChaqXwiEV


House and Happiness
Deezer: https://www.deezer.com/album/138648602
Spotify: https://open.spotify.com/album/4wCzuWqGspuCPJc6Zx1tOQ


Happy Home
Deezer: https://www.deezer.com/album/138662522
Spotify: https://open.spotify.com/album/6ZidJtEwOm2QwLckkfBQs6
Apple Music: https://itunes.apple.com/album/id1504992522?app=music
iTunes Store: https://itunes.apple.com/album/id1504992522




Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.",https://i.ytimg.com/vi/lm_pydTuOq0/default.jpg,120,90,https://i.ytimg.com/vi/lm_pydTuOq0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lm_pydTuOq0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lm_pydTuOq0/sddefault.jpg,640.0,480.0,The Times,22,none,"In court, Johnny Depp calls relationship with Amber Heard 'a crime scene waiting to happen,' denies","Music in Video :

Beautiful Sea 
Deezer: https://www.deezer.com/album/115329842
Spotify: https://open.spotify.com/album/7A1o9o8AIs47HeRp1JFInn
Apple Music: https://itunes.apple.com/album/id1483786765?app=music
iTunes Store: https://itunes.apple.com/album/id1483786765

Tender Melody
Deezer: https://www.deezer.com/album/114556562
Spotify: https://open.spotify.com/album/5Q7svqa6e3MH5ChaqXwiEV


House and Happiness
Deezer: https://www.deezer.com/album/138648602
Spotify: https://open.spotify.com/album/4wCzuWqGspuCPJc6Zx1tOQ


Happy Home
Deezer: https://www.deezer.com/album/138662522
Spotify: https://open.spotify.com/album/6ZidJtEwOm2QwLckkfBQs6
Apple Music: https://itunes.apple.com/album/id1504992522?app=music
iTunes Store: https://itunes.apple.com/album/id1504992522




Thanks for watching my video. 
If you like my videos, please subscribe to the channel to receive the latest videos 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/). 
For any copyright, please send me a message.",PT6M56S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,75,1,0,1,,,https://i.ytimg.com/vi/lm_pydTuOq0/maxresdefault.jpg,1280.0,720.0,,
youtube#video,VllazJZQl9UamyBFvetwzLqSY7Y,n312uyhY7zc,2019-07-12T12:20:59Z,UCDBO1cWnpDXSt1v7izZ8VOQ,Amber Heard & Jensen Ackles,Roleplay Use,https://i.ytimg.com/vi/n312uyhY7zc/default.jpg,120,90,https://i.ytimg.com/vi/n312uyhY7zc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/n312uyhY7zc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/n312uyhY7zc/sddefault.jpg,640.0,480.0,Bella S,22,none,Amber Heard & Jensen Ackles,Roleplay Use,PT2M24S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,145,8,0,0,,,,,,,
youtube#video,7EG5HMNO9KL5fz4EWO7ufTHN6gg,NOURwSOymzM,2012-11-01T11:51:14Z,UCwJqXPLLbbz8rPwZA9CYbjA,Amber Heard as Elena Gilbert,Amber Heard as Elena Gilbert in The vampire dieries ft. Damon and Stefan,https://i.ytimg.com/vi/NOURwSOymzM/default.jpg,120,90,https://i.ytimg.com/vi/NOURwSOymzM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NOURwSOymzM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NOURwSOymzM/sddefault.jpg,640.0,480.0,Elena Heard,22,none,Amber Heard as Elena Gilbert,Amber Heard as Elena Gilbert in The vampire dieries ft. Damon and Stefan,PT3M35S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,2680,29,0,0,"['Amber Heard', 'Vampire Diaries', 'Elena Gilbert', 'Stefan Salvatore', 'Damon Salvatore']",,,,,,
youtube#video,IQjVjsbElkCrMcCi3_IdtyYI04g,OgQJyufjzOw,2021-11-02T06:11:03Z,UCTgQ_LOwv1_Uef6WFUsyUQA,Message to Amber Heard,,https://i.ytimg.com/vi/OgQJyufjzOw/default.jpg,120,90,https://i.ytimg.com/vi/OgQJyufjzOw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OgQJyufjzOw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OgQJyufjzOw/sddefault.jpg,640.0,480.0,Sean Pratama,22,none,Message to Amber Heard,,PT2S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,19,0,0,0,,,https://i.ytimg.com/vi/OgQJyufjzOw/maxresdefault.jpg,1280.0,720.0,,
youtube#video,y0I_-nTeHbg8E-tGucIYLnylUs4,OJJ_jqzmV3M,2020-05-10T04:00:11Z,UChs7lcuw4qOCxl3SJRPuidQ,Amber Heard's emotional message about the Johnny Depp abuse 'Sorry',,https://i.ytimg.com/vi/OJJ_jqzmV3M/default.jpg,120,90,https://i.ytimg.com/vi/OJJ_jqzmV3M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OJJ_jqzmV3M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OJJ_jqzmV3M/sddefault.jpg,640.0,480.0,DT Media,24,none,Amber Heard's emotional message about the Johnny Depp abuse 'Sorry',,PT5M4S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,2537,22,0,13,"['DT Media', 'news', 'Amber Heard', 'emotional', 'message', 'Johnny Depp', 'abuse', 'Sorry']",,https://i.ytimg.com/vi/OJJ_jqzmV3M/maxresdefault.jpg,1280.0,720.0,,
