kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultLanguage,snippet.defaultAudioLanguage
youtube#video,3wzuwq30Bp6kEm09esLAqdSeGz0,uQbiZBGIexg,2021-10-14T06:32:49Z,UCx-KQtM1DJEk83d-Q1NXMAQ,"Amber Heard || Kygo, Selena Gomez || It Ain't me || full screen status video..😘",#amberheard #aquaman #mera #jasonmomoa #scarlettjohansson #aquamanmovie #wearewithyouamberheard #dccomics #dceu #johnnydepp #emiliaclarke #justiceleague #dc #jenniferlawrence #galgadot #arthurcurry #gameofthrones #amber #alexandradaddario #amberheardfans #margotrobbie #amberheardstyle #justiceforamberheard #humanrights #actress #angelinajolie #emmastone #amberheardedit #emmawatson #bhfyp,https://i.ytimg.com/vi/uQbiZBGIexg/default.jpg,120,90,https://i.ytimg.com/vi/uQbiZBGIexg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uQbiZBGIexg/hqdefault.jpg,480,360,AJ CREATION,22,none,"Amber Heard || Kygo, Selena Gomez || It Ain't me || full screen status video..😘",#amberheard #aquaman #mera #jasonmomoa #scarlettjohansson #aquamanmovie #wearewithyouamberheard #dccomics #dceu #johnnydepp #emiliaclarke #justiceleague #dc #jenniferlawrence #galgadot #arthurcurry #gameofthrones #amber #alexandradaddario #amberheardfans #margotrobbie #amberheardstyle #justiceforamberheard #humanrights #actress #angelinajolie #emmastone #amberheardedit #emmawatson #bhfyp,PT32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,717,28,0,5,https://i.ytimg.com/vi/uQbiZBGIexg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/uQbiZBGIexg/maxresdefault.jpg,1280.0,720.0,"['Selena status video', 'Selena Gomez status video', 'Amber Heard status video', 'Amber Heard video', 'Amber Heard Jonny deep status video', 'Kygo status video', 'Kygo videos', ""It Ain't me status video"", ""Selena Gomez Kygo it Ain't me status video""]",,
youtube#video,jc7ppmreM2Yi1UxXjAH1xUa2Iag,vCYDt9iQoXw,2021-08-09T17:11:46Z,UCsg_1BR_T7dZiDj4Uzk2XKg,Amber Heard Training for Aquaman 2 Aquaman and the Lost Kingdom | Youtube Shorts | #Shorts,"Amber Heard Training for Aquaman 2 Aquaman and the Lost Kingdom | Youtube Shorts | #Shorts
original video link: https://www.instagram.com/p/CQj0aTbhxt_/?utm_source=ig_web_copy_link",https://i.ytimg.com/vi/vCYDt9iQoXw/default.jpg,120,90,https://i.ytimg.com/vi/vCYDt9iQoXw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vCYDt9iQoXw/hqdefault.jpg,480,360,Biley Studios,24,none,Amber Heard Training for Aquaman 2 Aquaman and the Lost Kingdom | Youtube Shorts | #Shorts,"Amber Heard Training for Aquaman 2 Aquaman and the Lost Kingdom | Youtube Shorts | #Shorts
original video link: https://www.instagram.com/p/CQj0aTbhxt_/?utm_source=ig_web_copy_link",PT25S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1108,18,0,3,https://i.ytimg.com/vi/vCYDt9iQoXw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/vCYDt9iQoXw/maxresdefault.jpg,1280.0,720.0,"['Amber Heard', 'Training', 'Aquaman', 'Aquaman 2', 'Aquaman and the Lost Kingdom', 'Youtube Shorts', 'Shorts']",,
youtube#video,8j11PaytvTnMe72zVgiCrf1PJNU,VF4IgqBz30E,2021-12-20T11:30:12Z,UCHQTTL88Wl5VZqsCLwy9wew,AQUAMAN|JASON MOMOA|AMBER HEARD|QUEEN OF HEARTS|DC|4k|WHATSAPP STATUS|MUGI BEATZ PROFILE|#shorts,"Aqua man Queen of hearts HD Whatsapp status|Mugi Beatz profile|#shorts 

INSTAGRAM:https://instagram.com/songs2myears?utm_medium=copy_lin
TELEGRAM:https://t.me/Songs2myears
SHARECHAT:https://sharechat.com/profile
           ______________________________________________
#hastag #hollywood #hollywoodstatus #legendsneverdie #thor #aquamanstatus  #aquamanfortnite #thorgaming #marvel #marvelstudios #marvelavengers #avengers #marveledit #marvelendgame #marvelindia #dcmarvel  #mugibeatzprofile #4k #60fps #smooth #aquaman  #dcuniverse  #dcstatus  #thorfight #thorvshulk #2021 #trending #trendingnow #trendingstatus #trend #songs2myears #instagram #instagramstatus #whatsappstatus #telegram #telegramstatus #youtubeoriginals #youtube #amberheard  #cateblanchett #queenofhearts  #queenofhearts #intoyourarmswhatsappstatus #queenofhearts #aquaman #aquaman2018 #aquamanstatus #loveatfirstsightstatus #loveatfirstsight",https://i.ytimg.com/vi/VF4IgqBz30E/default.jpg,120,90,https://i.ytimg.com/vi/VF4IgqBz30E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VF4IgqBz30E/hqdefault.jpg,480,360,Mugi Beatz profile,10,none,AQUAMAN|JASON MOMOA|AMBER HEARD|QUEEN OF HEARTS|DC|4k|WHATSAPP STATUS|MUGI BEATZ PROFILE|#shorts,"Aqua man Queen of hearts HD Whatsapp status|Mugi Beatz profile|#shorts 

INSTAGRAM:https://instagram.com/songs2myears?utm_medium=copy_lin
TELEGRAM:https://t.me/Songs2myears
SHARECHAT:https://sharechat.com/profile
           ______________________________________________
#hastag #hollywood #hollywoodstatus #legendsneverdie #thor #aquamanstatus  #aquamanfortnite #thorgaming #marvel #marvelstudios #marvelavengers #avengers #marveledit #marvelendgame #marvelindia #dcmarvel  #mugibeatzprofile #4k #60fps #smooth #aquaman  #dcuniverse  #dcstatus  #thorfight #thorvshulk #2021 #trending #trendingnow #trendingstatus #trend #songs2myears #instagram #instagramstatus #whatsappstatus #telegram #telegramstatus #youtubeoriginals #youtube #amberheard  #cateblanchett #queenofhearts  #queenofhearts #intoyourarmswhatsappstatus #queenofhearts #aquaman #aquaman2018 #aquamanstatus #loveatfirstsightstatus #loveatfirstsight",PT34S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1955,,0,2,,,,,,,"['@aquamanstatus @aquamanwhatsappstatus @amberheard @amberheardwhatsappstatus @mugibeatzprofile', '@aquamanhdstatus @amberheardhot @amberheardstatus @josanmomoastatus', '@trendingexplore @shortsbeta @trendingshorts @shortstrend #shortsexplore']",,
youtube#video,Dp7m95iEXXDfc4DHZpSfeCfm1GY,vFdBik2OuEo,2021-08-02T15:45:01Z,UCAmaiEYnoTgj-dmjp8DpepQ,Jason Momoa Emilia Clarke Nicole Kidman FURIOUSLY REACT To Working w/ Amber Heard | The Gossipy,"Jason Momoa Emilia Clarke Nicole Kidman FURIOUSLY REACT To Working w/ Amber Heard | The Gossipy

Elon Musk, Jason Momoa, Angelina Jolie, Joe Rogan, and others have all WHO DEFENDED Johnny Depp with PROOF from Amber Heard.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnny
------------------------------------------------------------------------------------------------------------------------------
Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/vFdBik2OuEo/default.jpg,120,90,https://i.ytimg.com/vi/vFdBik2OuEo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vFdBik2OuEo/hqdefault.jpg,480,360,The Gossipy,24,none,Jason Momoa Emilia Clarke Nicole Kidman FURIOUSLY REACT To Working w/ Amber Heard | The Gossipy,"Jason Momoa Emilia Clarke Nicole Kidman FURIOUSLY REACT To Working w/ Amber Heard | The Gossipy

Elon Musk, Jason Momoa, Angelina Jolie, Joe Rogan, and others have all WHO DEFENDED Johnny Depp with PROOF from Amber Heard.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnny
------------------------------------------------------------------------------------------------------------------------------
Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",PT8M27S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1908,26,0,14,https://i.ytimg.com/vi/vFdBik2OuEo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/vFdBik2OuEo/maxresdefault.jpg,1280.0,720.0,"['The Gossipy', 'Jason Momoa Emilia Clarke Nicole Kidman FURIOUSLY REACT To Working w/ Amber Heard', 'celebrity craze', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'justice for johnny depp', 'celeb news', 'celeb gossips']",en-US,en-US
youtube#video,s0TtdElvEfuycu5WPY9M4cdDRng,VILWcNx7HQU,2021-02-07T23:00:16Z,UC_jwYANHgWXCa6wReG5gCvg,Amber Heard Insults Fan & Aquaman 2 Should Be Boycotted for Still Protecting Her,"The Female Privilege by Amber Heard and other women continues, along with their enabling simp protectors.
-
-
-
-
#amberheard​ #aquaman2 #dceu #emiliaclarke​ #marilynmanson​ #jasonmomoa #evanrachelwood #johnnydepp​ #domesticabuse​ #FemalePrivilege​ ​ #metoo​ #believewomen​ #comicsgate​ #fandommenace​ #entertainmentnews​ #mainstreammedia​ #mensrights​ #mgtow​ #entertainment​ #rant​ #celebritynews​​ #genderwar​ #actors​ #actresses​  #genderwars​ #celebritydrama​ #thefandommenace​ #genderbias​ ​ #falseaccusationslivesmatter​ #defundhollywood",https://i.ytimg.com/vi/VILWcNx7HQU/default.jpg,120,90,https://i.ytimg.com/vi/VILWcNx7HQU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VILWcNx7HQU/hqdefault.jpg,480,360,What About,24,none,Amber Heard Insults Fan & Aquaman 2 Should Be Boycotted for Still Protecting Her,"The Female Privilege by Amber Heard and other women continues, along with their enabling simp protectors.
-
-
-
-
#amberheard​ #aquaman2 #dceu #emiliaclarke​ #marilynmanson​ #jasonmomoa #evanrachelwood #johnnydepp​ #domesticabuse​ #FemalePrivilege​ ​ #metoo​ #believewomen​ #comicsgate​ #fandommenace​ #entertainmentnews​ #mainstreammedia​ #mensrights​ #mgtow​ #entertainment​ #rant​ #celebritynews​​ #genderwar​ #actors​ #actresses​  #genderwars​ #celebritydrama​ #thefandommenace​ #genderbias​ ​ #falseaccusationslivesmatter​ #defundhollywood",PT4M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,152,16,0,6,https://i.ytimg.com/vi/VILWcNx7HQU/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,E99llroVtpf0y1txN58JdtYUs5E,WiuAy4jOpz0,2021-08-16T12:15:01Z,UC-lZTlG05ETwyjDS1JQCv3w,AMBER HEARD'S REPLACEMENT - Emilia Clarke WRECKS MARVEL and WARNER w/ ARMPIT HAIR | Celebrity Craze,"AMBER HEARD'S REPLACEMENT - Emilia Clarke WRECKS MARVEL and WARNER w/ ARMPIT HAIR | Celebrity Craze

Emilia Clarke wanted the role of ""Mera"" in comic book movie franchise ""Aquaman"". This role is currently occupied by Amber Heard. Many comic book fans are boycotting Amber Heard for the Johnny Depp lawsuit. The Emilia Clarke Amber Heard saga has been ongoing on the internet. Many fans wants Emilia Clarke to replace Amber Heard in Aquaman 2 or have Amber Heard replaced by Emilia Clarke in other roles. Let's watch the video and see what is going on

We will start to see how Amber Heard is going lose this court case. This clearly shows that Amber Heard is lying. You will hear what the judge had to say to Amber Heard. It is the newest piece of celebrity news.

While some celebrities prefer living a quiet life away from the public, others just have so many scandals following them. In this video, we are going to talk about Johnny Depp and Amber Heard, who have been on each other’s throats ever since they split up and how Amber Heard might be facing jail time for one mistake she made in all this.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeardJail​ #AmberHeard​ #AmberHeardCourt​ #JusticeForJohnny #JusticeforJohnnyDepp
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/WiuAy4jOpz0/default.jpg,120,90,https://i.ytimg.com/vi/WiuAy4jOpz0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WiuAy4jOpz0/hqdefault.jpg,480,360,Celebrity Craze,24,none,AMBER HEARD'S REPLACEMENT - Emilia Clarke WRECKS MARVEL and WARNER w/ ARMPIT HAIR | Celebrity Craze,"AMBER HEARD'S REPLACEMENT - Emilia Clarke WRECKS MARVEL and WARNER w/ ARMPIT HAIR | Celebrity Craze

Emilia Clarke wanted the role of ""Mera"" in comic book movie franchise ""Aquaman"". This role is currently occupied by Amber Heard. Many comic book fans are boycotting Amber Heard for the Johnny Depp lawsuit. The Emilia Clarke Amber Heard saga has been ongoing on the internet. Many fans wants Emilia Clarke to replace Amber Heard in Aquaman 2 or have Amber Heard replaced by Emilia Clarke in other roles. Let's watch the video and see what is going on

We will start to see how Amber Heard is going lose this court case. This clearly shows that Amber Heard is lying. You will hear what the judge had to say to Amber Heard. It is the newest piece of celebrity news.

While some celebrities prefer living a quiet life away from the public, others just have so many scandals following them. In this video, we are going to talk about Johnny Depp and Amber Heard, who have been on each other’s throats ever since they split up and how Amber Heard might be facing jail time for one mistake she made in all this.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeardJail​ #AmberHeard​ #AmberHeardCourt​ #JusticeForJohnny #JusticeforJohnnyDepp
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",PT8M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,826,19,0,4,https://i.ytimg.com/vi/WiuAy4jOpz0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/WiuAy4jOpz0/maxresdefault.jpg,1280.0,720.0,"['celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', ""AMBER HEARD'S REPLACEMENT - Emilia Clarke WRECKS MARVEL and WARNER w/ ARMPIT HAIR"", 'justice for johnny depp', 'emilia clarke']",en-US,en-US
youtube#video,KXEM97S5kJIog2PtUqRlM2OeNHo,WkXC_4chzp4,2021-07-03T16:59:45Z,UCQZX8VPuliO92YMXFFx2HZg,Amber❤️ heard most😍 beautiful status !! new Whatsapp status !! #amberheard #beautiful  #shorts,#amberheard #aquaman #mera #jasonmomoa #aquamanmovie #wearewithyouamberheard #dccomics #scarlettjohansson #dceu #johnnydepp #emiliaclarke #justiceleague #arthurcurry #dc #jenniferlawrence #gameofthrones #amber #amberheardfans #amberheardstyle #galgadot #justiceforamberheard #humanrights #actress #alexandradaddario #margotrobbie #amberheardedit #jasonmomoafans #wonderwoman #jasonmomoanews #bhfyp,https://i.ytimg.com/vi/WkXC_4chzp4/default.jpg,120,90,https://i.ytimg.com/vi/WkXC_4chzp4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WkXC_4chzp4/hqdefault.jpg,480,360,webseries24,24,none,Amber❤️ heard most😍 beautiful status !! new Whatsapp status !! #amberheard #beautiful  #shorts,#amberheard #aquaman #mera #jasonmomoa #aquamanmovie #wearewithyouamberheard #dccomics #scarlettjohansson #dceu #johnnydepp #emiliaclarke #justiceleague #arthurcurry #dc #jenniferlawrence #gameofthrones #amber #amberheardfans #amberheardstyle #galgadot #justiceforamberheard #humanrights #actress #alexandradaddario #margotrobbie #amberheardedit #jasonmomoafans #wonderwoman #jasonmomoanews #bhfyp,PT20S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,579,17,0,0,,,,,,,,,
youtube#video,gzHxhLH-fTNVgexhcNlN4CeGF8Y,WWanSsXSk7U,2021-03-01T19:21:02Z,UCEv_RKO6ZjoB9X8FdxHGllw,AMBER HEARD DESPEDIDA DE AQUAMAN 2 & EMILIA CLARKE LA SUSTITUYE,,https://i.ytimg.com/vi/WWanSsXSk7U/default.jpg,120,90,https://i.ytimg.com/vi/WWanSsXSk7U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WWanSsXSk7U/hqdefault.jpg,480,360,Top News TV,24,none,AMBER HEARD DESPEDIDA DE AQUAMAN 2 & EMILIA CLARKE LA SUSTITUYE,,PT2M9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,62,5,0,1,https://i.ytimg.com/vi/WWanSsXSk7U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/WWanSsXSk7U/maxresdefault.jpg,1280.0,720.0,"['Emilia Clarke', 'amber Heard', 'Emilia Clarke Aquaman', 'amber heard aquaman', 'Emilia Clarke amber heard', 'amber heard emilia clarke', 'amber heard mera', 'mera Aquaman', 'Aquaman', 'Aquaman 2', 'amber heard aquaman 2', 'Emilia Clarke Aquaman 2']",,
youtube#video,a8sdoiwAf0S6PCQm564Uze6bUmw,x9seEmIOuMg,2021-03-04T08:15:01Z,UClyDiPAodkU8Nc4YRikiJ-A,AQUAMAN 2 Official Concept Trailer | Jason Momoa | Amber Heard,"Amber Heard has been hit by rumours that she would be replaced by Game of Thrones' Emilia Clarke due to violating the health and fitness clauses in her contract for the upcoming DC Extended Universe film 'Aquaman 2'.

Johnny Depp's ex-wife has been fired from 'Aquaman 2' as she ""did not pass her physical examination"" for the role and therefore ""violated"" her contract, according to the Australian website Sausage Roll.

""There is a clause in her contract which says she is required to be in good form ahead of shooting and she violated that,"" according to the report.

The new report comes as a Change.org petition to have the 34-year-old actress fired from the film has now been signed by 1.8 million people.

The actress has been the subject of online abuse after her ex-husband Johnny Depp lost his libel case over an article calling him a 'wife beater'.

Another media outlet, citing a source, claimed that the replacement rumour has ""no basis in truth"". However, Warner Bros is yet to comment on the speculation publicly.

Last year in December, an American magazine claimed Amber had been dropped from the sequel, with Emilia being lined-up to replace her.

The 'Rum Diaries' star previously slammed the backlash over Aquaman 2, saying: ""Paid rumours and paid campaigns on social media don't dictate [casting decisions] because they have no basis in reality.""

On the other hand, a media outlet's senior staff writer, citing a source, claimed that ""reports of Amber Heard being fired off 'Aquaman 2' are inaccurate.""
edited by lokina_n
music source: epidemicsound.com


Social Media Links

Subscribe our Youtube Channels: 

https://www.youtube.com/bollygradstudioz
https://www.youtube.com/bollygradfilmtelevisioninstitute

Facebook:(https://www.facebook.com/bollygrad.studioz)

Twitter: (https://twitter.com/bollygrad)

Instagram: (https://www.instagram.com/bollygradstudioz)

Website: (http://www.bollygradstudioz.com/)",https://i.ytimg.com/vi/x9seEmIOuMg/default.jpg,120,90,https://i.ytimg.com/vi/x9seEmIOuMg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/x9seEmIOuMg/hqdefault.jpg,480,360,Bollygrad Film & Television Institute,24,none,AQUAMAN 2 Official Concept Trailer | Jason Momoa | Amber Heard,"Amber Heard has been hit by rumours that she would be replaced by Game of Thrones' Emilia Clarke due to violating the health and fitness clauses in her contract for the upcoming DC Extended Universe film 'Aquaman 2'.

Johnny Depp's ex-wife has been fired from 'Aquaman 2' as she ""did not pass her physical examination"" for the role and therefore ""violated"" her contract, according to the Australian website Sausage Roll.

""There is a clause in her contract which says she is required to be in good form ahead of shooting and she violated that,"" according to the report.

The new report comes as a Change.org petition to have the 34-year-old actress fired from the film has now been signed by 1.8 million people.

The actress has been the subject of online abuse after her ex-husband Johnny Depp lost his libel case over an article calling him a 'wife beater'.

Another media outlet, citing a source, claimed that the replacement rumour has ""no basis in truth"". However, Warner Bros is yet to comment on the speculation publicly.

Last year in December, an American magazine claimed Amber had been dropped from the sequel, with Emilia being lined-up to replace her.

The 'Rum Diaries' star previously slammed the backlash over Aquaman 2, saying: ""Paid rumours and paid campaigns on social media don't dictate [casting decisions] because they have no basis in reality.""

On the other hand, a media outlet's senior staff writer, citing a source, claimed that ""reports of Amber Heard being fired off 'Aquaman 2' are inaccurate.""
edited by lokina_n
music source: epidemicsound.com


Social Media Links

Subscribe our Youtube Channels: 

https://www.youtube.com/bollygradstudioz
https://www.youtube.com/bollygradfilmtelevisioninstitute

Facebook:(https://www.facebook.com/bollygrad.studioz)

Twitter: (https://twitter.com/bollygrad)

Instagram: (https://www.instagram.com/bollygradstudioz)

Website: (http://www.bollygradstudioz.com/)",PT2M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,21,0,0,1,https://i.ytimg.com/vi/x9seEmIOuMg/sddefault.jpg,640.0,480.0,,,,"['amber heard', 'johnny depp', 'johnny depp amber heard', 'jason momoa', 'amber heard aquaman', 'amber heard aquaman 2', 'aquaman 2', 'amber heard fired', 'jason momoa speaks on amber heard', 'depp heard', 'viral vision', 'celebrity news', 'information overload', 'informoverload', 'inform overload', 'jason momoa amber heard', 'jason momoa and amber heard', 'johnny depp news', 'johnny depp interview']",,
youtube#video,RUtpwLHrG6LdSbTGqwpnIUSD6Bw,xJceggP2mPc,2021-10-16T23:35:09Z,UC9xU5eC-wUScSAjBRCOJ7OQ,When you see Amber Heard is still Aquaman 2,#aquaman #aquamanandthelostkingdom #amberheard #dcfandome #dc,https://i.ytimg.com/vi/xJceggP2mPc/default.jpg,120,90,https://i.ytimg.com/vi/xJceggP2mPc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xJceggP2mPc/hqdefault.jpg,480,360,Minty Breeze,20,none,When you see Amber Heard is still Aquaman 2,#aquaman #aquamanandthelostkingdom #amberheard #dcfandome #dc,PT9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,7090,205,0,7,https://i.ytimg.com/vi/xJceggP2mPc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/xJceggP2mPc/maxresdefault.jpg,1280.0,720.0,,,
