kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultLanguage,snippet.defaultAudioLanguage,contentDetails.contentRating.ytRating
youtube#video,TQSb-BsBBd0UsXRWwlE5ABaC7cI,hwX200DMut4,2020-05-13T14:35:31Z,UCMrpRnyBJhgVBy3rm0K4P5w,Johnny Depp's ex-wife calls out Amber Heard! Even her mechanic hates her!,"Several former partners of Johnny Depp, including his ex-wife and  Winona Ryder have come forward in defense of Johnny Depp!

Upgrade to a Ridge Wallet and get 10% off with free worldwide shipping by using this link. Remember to use the code FLASH
Here is the link: https://www.ridgewallet.com/?utm_source=referral&utm_medium=FLASH

Check out my store! 
https://teespring.com/stores/yellowflash-merch

Check out my Patreon! 
https://www.patreon.com/yellowflashcomics
Check out my Twitch! 
https://www.twitch.tv/yellowflashcomics
Follow me on Twitter!
@yellowflashguy
#justiceforjohnny #johnnydepp #amberheard",https://i.ytimg.com/vi/hwX200DMut4/default.jpg,120,90,https://i.ytimg.com/vi/hwX200DMut4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hwX200DMut4/hqdefault.jpg,480,360,YellowFlash 2,"['marvel comics', 'marvel', 'dc comics', 'dcu', 'The YellowFlash', 'YellowFlashGuy', 'YellowFlash', 'Yellow Flash', 'YellowFlash 2', 'YellowFlash2', 'Yellow Flash 2', 'Johnny Depp', 'Amber Heard', 'Johnny Depp Amber Heard', 'Amber Heard Johnny Depp', 'Amber Heard Aquaman', 'Amber Head Aquaman 2', 'Aquaman', 'Aquaman 2', 'pirates of the caribbean', 'pirates of the caribbean 6', 'Johnny Depp Pirates of the Caribbean 6', 'Pirates of the Caribbean reboot', 'Amber Heard audio', 'Amber Heard Johnny Depp audio', 'Amber Heard deposition']",24,none,Johnny Depp's ex-wife calls out Amber Heard! Even her mechanic hates her!,"Several former partners of Johnny Depp, including his ex-wife and  Winona Ryder have come forward in defense of Johnny Depp!

Upgrade to a Ridge Wallet and get 10% off with free worldwide shipping by using this link. Remember to use the code FLASH
Here is the link: https://www.ridgewallet.com/?utm_source=referral&utm_medium=FLASH

Check out my store! 
https://teespring.com/stores/yellowflash-merch

Check out my Patreon! 
https://www.patreon.com/yellowflashcomics
Check out my Twitch! 
https://www.twitch.tv/yellowflashcomics
Follow me on Twitter!
@yellowflashguy
#justiceforjohnny #johnnydepp #amberheard",PT12M25S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,66208,3285,0,391,https://i.ytimg.com/vi/hwX200DMut4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/hwX200DMut4/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,KngtcNMC7s-inI7cYCMAc-q4pu0,i8efT-vDgnk,2020-04-16T21:05:12Z,UCPSFSTqYzJSxkKE-4MAfPAQ,Amber Heard in troubles | FORBES Billionaires | CIA & UFO's | re.brevis news Ep. 09,"0:00 #AmberHeard lies can take them to jail (metoo fail), Johnny Depp still in legal battles
1:17 Facts about Nadia the tigress with COVID-19 from Bronx Zoo
2:36 CIA declassified more documents about #UFO for your paranoic delight
3:27 Visit Ancient Egypt without leaving your couch
4:25 Wimbledon organizers may get $141 million from the Pandemic COVID19 insurance
5:34 NASA contemplates turning a moon crater into a giant, powerful telescope
6:49 The world has fewer billionaires in 2020, but Jeff Bezos is still the richest 
8:02 Streaming Wars who will win Netflix Hulu Disney AppleTV Quibi
9:11 More details emerge for the new #Minecraft Dungeons 
10:15 re.brevis news on Instagram, YouTube, Podcast check our other platforms of re.mental where you can enjoy our content in Spanish and English

Additional Links:

1. Malayan Tiger e-book: https://fliphtml5.com/frco/bedm
2. CIA Crest Program: https://bit.ly/2z7vXlk
3. CIA Updated UFO Documents: https://bit.ly/2XNBzvr
4. FORBES Billionaires: https://www.forbes.com/billionaires/
5. Egypt Virtual Tour: https://describingegypt.com/

:: re.brevis news :: it's a light mix of quick news of our channel @re.mental which you can:
- Watch in video format (HD or vertical video) in English:
❤️ YouTube Playlist: https://www.youtube.com/playlist?list=PLYdYCcT20_OjwzitA_OxWDzffIT808lIk 
💛 Instagram TV: https://www.instagram.com/re.mental/channel 

- Listen whenever in English via Spotify or SoundCloud in our podcast:
💚 Spotify Podcast: spotify:show:3tgNipM0j6p5JhlU7xpvci 
🧡 SoundCloud Podcast: https://soundcloud.com/re_mental/sets/re-brevis-news-eng 
🤍 Google Podcast: https://podcasts.google.com/?q=re.brevis 

We continue on BETA stage 🧪, send us a message with your ideas, comments or suggestions using any of the re.mental official social networks below:

✔️ YouTube: https://www.youtube.com/channel/UCPSFSTqYzJSxkKE-4MAfPAQ?sub_confirmation=1 
✔️ Instagram: https://www.instagram.com/re.mental/


Video Production & Editing: @re.mental
Voice Over: rash! (rash.theofficial at IG)",https://i.ytimg.com/vi/i8efT-vDgnk/default.jpg,120,90,https://i.ytimg.com/vi/i8efT-vDgnk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/i8efT-vDgnk/hqdefault.jpg,480,360,re.mental,"['re.mental', 're.brevis', 'remental', 'rebrevis', 'rash!', '#remental', '#johnnydepp', '#depp', '#metoo', '#AmberHeard', '#news', '#wildlife', '#tigerking', '#malaysia', '#CIA', '#video', '#wimbledon', '#london', '#NASA', '#moon', '#mars', '#solar', '#amazon', '#deals', '#forbes', '#microsoft', '#apple', '#android', '#netflix', '#disneychannel', '#minecraft', '#premium', '#game', '#production', '#rash', '#rebrevis', '#trending', '#breaking', '#informative', '#headlines', 'tigerking', 'malaysia', 'iucnredlist', 'Premium', 'disneychannel', 'Isis', 'Rameses', 'AncientEgypt', 'UFO', 'EGYPT']",24,none,Amber Heard in troubles | FORBES Billionaires | CIA & UFO's | re.brevis news Ep. 09,"0:00 #AmberHeard lies can take them to jail (metoo fail), Johnny Depp still in legal battles
1:17 Facts about Nadia the tigress with COVID-19 from Bronx Zoo
2:36 CIA declassified more documents about #UFO for your paranoic delight
3:27 Visit Ancient Egypt without leaving your couch
4:25 Wimbledon organizers may get $141 million from the Pandemic COVID19 insurance
5:34 NASA contemplates turning a moon crater into a giant, powerful telescope
6:49 The world has fewer billionaires in 2020, but Jeff Bezos is still the richest 
8:02 Streaming Wars who will win Netflix Hulu Disney AppleTV Quibi
9:11 More details emerge for the new #Minecraft Dungeons 
10:15 re.brevis news on Instagram, YouTube, Podcast check our other platforms of re.mental where you can enjoy our content in Spanish and English

Additional Links:

1. Malayan Tiger e-book: https://fliphtml5.com/frco/bedm
2. CIA Crest Program: https://bit.ly/2z7vXlk
3. CIA Updated UFO Documents: https://bit.ly/2XNBzvr
4. FORBES Billionaires: https://www.forbes.com/billionaires/
5. Egypt Virtual Tour: https://describingegypt.com/

:: re.brevis news :: it's a light mix of quick news of our channel @re.mental which you can:
- Watch in video format (HD or vertical video) in English:
❤️ YouTube Playlist: https://www.youtube.com/playlist?list=PLYdYCcT20_OjwzitA_OxWDzffIT808lIk 
💛 Instagram TV: https://www.instagram.com/re.mental/channel 

- Listen whenever in English via Spotify or SoundCloud in our podcast:
💚 Spotify Podcast: spotify:show:3tgNipM0j6p5JhlU7xpvci 
🧡 SoundCloud Podcast: https://soundcloud.com/re_mental/sets/re-brevis-news-eng 
🤍 Google Podcast: https://podcasts.google.com/?q=re.brevis 

We continue on BETA stage 🧪, send us a message with your ideas, comments or suggestions using any of the re.mental official social networks below:

✔️ YouTube: https://www.youtube.com/channel/UCPSFSTqYzJSxkKE-4MAfPAQ?sub_confirmation=1 
✔️ Instagram: https://www.instagram.com/re.mental/


Video Production & Editing: @re.mental
Voice Over: rash! (rash.theofficial at IG)",PT10M39S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,49,2,0,0,https://i.ytimg.com/vi/i8efT-vDgnk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/i8efT-vDgnk/maxresdefault.jpg,1280.0,720.0,,en,
youtube#video,zHu4O17b0ZrXTzsVg_fbHdnZmsY,ILZRtx6oHSM,2021-01-19T07:30:52Z,UCAoflTIkGg5KrD4ALLlJlGg,TopKek #2: The Cratering of Amber Heard,"This is a saved vod of the second installment of Top Kek, before the Fried Chicanery rebrand, reuploaded so nothing would be lost.
------------------------------------------------------------------------------
Support me on:
Ko-fi - https://ko-fi.com/singleplayercarl
Subscribestar - https://ko-fi.com/singleplayercarl
Email:     realsingleplayercarl@gmail.com
Twitch:    https://www.twitch.tv/singleplayercarl
Twitter:    @MrRandem - https://twitter.com/MrRandem
Minds:     https://www.minds.com/mrrandem/
Instagram:  https://www.instagram.com/singleplayercarl/?hl=en",https://i.ytimg.com/vi/ILZRtx6oHSM/default.jpg,120,90,https://i.ytimg.com/vi/ILZRtx6oHSM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ILZRtx6oHSM/hqdefault.jpg,480,360,The Fried Chicanery,,24,none,TopKek #2: The Cratering of Amber Heard,"This is a saved vod of the second installment of Top Kek, before the Fried Chicanery rebrand, reuploaded so nothing would be lost.
------------------------------------------------------------------------------
Support me on:
Ko-fi - https://ko-fi.com/singleplayercarl
Subscribestar - https://ko-fi.com/singleplayercarl
Email:     realsingleplayercarl@gmail.com
Twitch:    https://www.twitch.tv/singleplayercarl
Twitter:    @MrRandem - https://twitter.com/MrRandem
Minds:     https://www.minds.com/mrrandem/
Instagram:  https://www.instagram.com/singleplayercarl/?hl=en",PT8H24M11S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,25,2,0,0,,,,,,,,,
youtube#video,j5F3g4d1OrxfX10NqQMw4ByH6Kc,ivEErrDtJw4,2015-01-31T15:03:14Z,UCpIUUZHGPPz7NIZR-oIa1Kg,Report: Johnny Depp to Marry Amber Heard in Bahamas,"Johnny Depp, 51, and Amber Heard, 28, are reportedly going to tie the knot soon. Rumor has it, the ""Mortdecai"" actor and his beautiful fiancee will exchange wedding vows at his private island Little Hall's Pond Cay in the Bahamas over the February 7-8 weekend. The bride is expected to wear a Stella McCartney dress. 

According to New York Post, Depp's two children from his previous relationship with Vanessa Paradis, Lily Rose and Jack, will be in attendance. Some of the guests will reportedly stay at his yacht ""Vajoliroja"" which name contains the first two letters of Paradis' and Deep's first names as well as their kids'.",https://i.ytimg.com/vi/ivEErrDtJw4/default.jpg,120,90,https://i.ytimg.com/vi/ivEErrDtJw4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ivEErrDtJw4/hqdefault.jpg,480,360,GyanEntertainment,"['Report', 'Johnny Depp (Celebrity)', 'Marry', 'Marriage (Quotation Subject)', 'Amber Heard (Celebrity)', 'Bahamas (Country)', 'in Bahamas']",25,none,Report: Johnny Depp to Marry Amber Heard in Bahamas,"Johnny Depp, 51, and Amber Heard, 28, are reportedly going to tie the knot soon. Rumor has it, the ""Mortdecai"" actor and his beautiful fiancee will exchange wedding vows at his private island Little Hall's Pond Cay in the Bahamas over the February 7-8 weekend. The bride is expected to wear a Stella McCartney dress. 

According to New York Post, Depp's two children from his previous relationship with Vanessa Paradis, Lily Rose and Jack, will be in attendance. Some of the guests will reportedly stay at his yacht ""Vajoliroja"" which name contains the first two letters of Paradis' and Deep's first names as well as their kids'.",PT1M11S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,80,0,0,0,https://i.ytimg.com/vi/ivEErrDtJw4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ivEErrDtJw4/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,Z1iXtCBeLuDzQcJJZcVIpKe9UGs,j_xJlMEiSv0,2012-03-27T13:56:47Z,UCBY0g6eF_CVDwaWMdGVaqnA,Amber Heard At The Yves Saint Laurent Sponsored Metropolitan Opera Premiere Of Manon,Subscribe To RedCarpetReport.Com And Win Prizes!,https://i.ytimg.com/vi/j_xJlMEiSv0/default.jpg,120,90,https://i.ytimg.com/vi/j_xJlMEiSv0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/j_xJlMEiSv0/hqdefault.jpg,480,360,RedCarpetReport,"['Amber Heard', 'Red Carpet Report']",2,none,Amber Heard At The Yves Saint Laurent Sponsored Metropolitan Opera Premiere Of Manon,Subscribe To RedCarpetReport.Com And Win Prizes!,PT40S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,556,3,0,1,https://i.ytimg.com/vi/j_xJlMEiSv0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/j_xJlMEiSv0/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,kTW9WtUtmrbXJ4QqEAFQLUbhAuQ,lNt3Jju3Kk8,2016-06-02T12:38:15Z,UCrTHs8xWizN6gn47c8CNomg,Amber Heard 'still loves Johnny Depp' and won't file police report,"Amber Heard 'still loves Johnny Depp' and won't file police report because she 'doesn't want to bury him': Shocking new pictures show actress's bruised face 'after her ex assaulted her'

he is seen in the photographs with a dark bruise around one eye and a cut and swollen bottom lip. 

But despite the alleged abuse, it has been reported that Heard will not report her estranged husband to police as she still loves him and 'doesn't want to bury him'.",https://i.ytimg.com/vi/lNt3Jju3Kk8/default.jpg,120,90,https://i.ytimg.com/vi/lNt3Jju3Kk8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lNt3Jju3Kk8/hqdefault.jpg,480,360,Universa News,"['Amber Heard', 'still', 'loves', 'Johnny Depp', 'assaulted', 'her', 'uk', 'usa', 'news', 'celebrity', 'shocking news', 'beaking', 'Johnny', 'Depp', 'entertainment', 'tonight', 'etonline', 'et online', 'tv', 'Amber', 'Heard', 'live', 'assault']",25,none,Amber Heard 'still loves Johnny Depp' and won't file police report,"Amber Heard 'still loves Johnny Depp' and won't file police report because she 'doesn't want to bury him': Shocking new pictures show actress's bruised face 'after her ex assaulted her'

he is seen in the photographs with a dark bruise around one eye and a cut and swollen bottom lip. 

But despite the alleged abuse, it has been reported that Heard will not report her estranged husband to police as she still loves him and 'doesn't want to bury him'.",PT27S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,42,0,0,0,https://i.ytimg.com/vi/lNt3Jju3Kk8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/lNt3Jju3Kk8/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,y13cjfP5zSySC5ErZa4z9Eph0nk,mDgJpy2OpFg,2021-01-08T01:34:22Z,UCR4a3ZaMqmIEBJvmRz4HafA,"#DCNEWS AMBER HEARD CON SERIE PROPIA COMO MERA, DOOM PATROL, SNYDER CUT, WALTER HAMADA, CYBORG","#DCNews #AmberHeard #ZackSnydersJusticeLeague #DCEU #HBOMax #DCTV #Aquaman #RayFisher #Mera #DoomPatrol #WalterHamada #DCFilms #VictorStone #RayFisher #Cyborg #TheFlashMovie #AndyMuchietti #Steppenwolf #Uxas #ZackSnyder 

¡Nuevo vídeo de noticias! Por un lado ""Doom Patrol"" comienza sus grabaciones para la tercera temporada, Walter Hamada extiende su contrato como máximo encargado del cine de DC, ¿posible recasting para Cyborg?, nuevas imágenes del Snyder Cut, y posible serie para Mera. 

-----------------------------------------------------------------------------------------------------------------------------------------------
Blog: https://eluniversodccomics.blogspot.com/
Facebook: https://www.facebook.com/DCGEEKHOUSE
Twitter: https://twitter.com/UniversoDCComic
Instagram: https://www.instagram.com/universodccomics11/
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",https://i.ytimg.com/vi/mDgJpy2OpFg/default.jpg,120,90,https://i.ytimg.com/vi/mDgJpy2OpFg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mDgJpy2OpFg/hqdefault.jpg,480,360,DC Geek House,"['dc', 'dc comics', 'dcnews', '#dc', '#dccomics', '#news', '#dcnews', 'dc news', 'noticia', '#noticia', 'noticias', 'dctv', 'hbo max', 'doom patrol', 'patrulla condenada', 'walter hamada', 'dc films', 'victor stone', 'cyborg', 'ray fisher', 'the flash movie', 'flashpoint movie', 'andy muschietti', 'ezra miller', 'the snyder cut', '#releasethesnydercut', '#thesnydercut', 'zack snyder', ""zack snyder's justice league"", 'justice league', 'liga de la justicia', 'amber heard', 'mera', 'miniserie', 'series', 'aquaman', 'spinoff']",24,none,"#DCNEWS AMBER HEARD CON SERIE PROPIA COMO MERA, DOOM PATROL, SNYDER CUT, WALTER HAMADA, CYBORG","#DCNews #AmberHeard #ZackSnydersJusticeLeague #DCEU #HBOMax #DCTV #Aquaman #RayFisher #Mera #DoomPatrol #WalterHamada #DCFilms #VictorStone #RayFisher #Cyborg #TheFlashMovie #AndyMuchietti #Steppenwolf #Uxas #ZackSnyder 

¡Nuevo vídeo de noticias! Por un lado ""Doom Patrol"" comienza sus grabaciones para la tercera temporada, Walter Hamada extiende su contrato como máximo encargado del cine de DC, ¿posible recasting para Cyborg?, nuevas imágenes del Snyder Cut, y posible serie para Mera. 

-----------------------------------------------------------------------------------------------------------------------------------------------
Blog: https://eluniversodccomics.blogspot.com/
Facebook: https://www.facebook.com/DCGEEKHOUSE
Twitter: https://twitter.com/UniversoDCComic
Instagram: https://www.instagram.com/universodccomics11/
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",PT10M2S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,191,30,0,3,https://i.ytimg.com/vi/mDgJpy2OpFg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mDgJpy2OpFg/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,OGdEdbKm0_jIDKBwhneNLn9UM_w,NFdoUL6cq8I,2016-05-27T11:42:03Z,UC9afP6N5QnV5E1U8rOmcnmA,Johnny Depp Owned By Handbag Basic Amber Heard,"Johnny Depp and Amber Heard Have Split. A handbag basic takes Johnny Depp to the cleaners filing for divorce.

#JohnnyDepp #AmberHeard",https://i.ytimg.com/vi/NFdoUL6cq8I/default.jpg,120,90,https://i.ytimg.com/vi/NFdoUL6cq8I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NFdoUL6cq8I/hqdefault.jpg,480,360,experiment54,"['johnny depp', 'amber heard', 'divorce', 'split', 'money', 'fame', 'hungry', 'movie', 'star', 'handsome', 'settlement', 'hollywood', 'gold digger']",25,none,Johnny Depp Owned By Handbag Basic Amber Heard,"Johnny Depp and Amber Heard Have Split. A handbag basic takes Johnny Depp to the cleaners filing for divorce.

#JohnnyDepp #AmberHeard",PT2M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,70,4,0,2,https://i.ytimg.com/vi/NFdoUL6cq8I/sddefault.jpg,640.0,480.0,,,,,en-GB,
youtube#video,S0ij-LlpLAaZKlqtC9YiZ_u_ais,njGJm2VFrgw,2016-05-28T00:45:41Z,UC80AVbP0rgWTG4ckQpdh3UQ,"Amber Heard claims Johnny Depp tried to grab phone as she screamed ""call the cops"" to her friend","Amber Heard has been spotted in tears as she breaks down after being granted a temporary restraining order against husband Johnny Depp amid abuse allegations.
The 30-year-old actress - who filed for divorce from the Pirates of the Caribbean actor on Monday citing irreconcilable differences - was pictured leaving the Californian court before clutching her face and in tears as she sat in a car.

Heard went to a Los Angeles court with a bruise on her face and was accompanied by her lawyer Samantha Spector, she showed a judge a number of photos of bruises which she claims Depp inflicted upon her.
Heard is said to have refused to file a police report after accusing Depp of physically assaulting her, and at the time did not allege any brutality.
According to reports, officers arrived at her home on Saturday but saw no injury, and left after she refused to offer any more information.
TMZ reports that the judge has ruled Depp is required to stay 100 yards away from his wife - which is made easier by him being in Europe currently to promote his movie.

The website adds that she has the right to live in their family home, although other requests - including an order to keep Depp away from at least one of their pet dogs - was rejected.
TMZ says that Amber is claiming Depp - who was represented by his lawyer - hit her in the face on Saturday night with an iPhone before police were called.

It is said she refused to give a statement to police, who have given her a number to call if she changes her mind.

In legal documents obtained by TMZ, Heard - who appeared to have bruising around her eye as she left court on Friday - accuses him of drug and alcohol abuse, alleging he turned up to her birthday party last month ""inebriated and high
At the time, he had not hit the bottle for 18 months, saying: “I just decided that I’d pretty much got everything I could out of it. I investigated wine and spirits thoroughly, and they certainly investigated me as well, and we found out that we got along beautifully, but maybe too well.

“I don’t have the physical need for alcohol. No, it’s more my medication, my self-medication over the years to calm the circus. Once the circus kicks in, the festivities in the brain, it can be ruthless.”

However, in November 2014, he was cut off while attempting to present an award at the Hollywood Film Awards after he slurred his way through a speech.

In March 2015, the set of Pirates of the Caribbean was put on hold after Depp injured himself on what was described as a “wild weekend bender” and required surgery on his right hand.

The following month, reports claimed his two-month marriage to Amber was already “on the rocks” due to his alleged heavy drinking.

A source reportedly said at the time: “He parties and it’s caused huge fights with Amber. It’s been hard for them.”

In June, Depp’s attorney, Martin Singer, denied reports he was in rehabilitation for alcohol abuse, saying of his previous surgery: “The only rehab he went to was for his hand.”

But the following month there were reports of further tensions between Depp and Amber on the Pirates of the Caribbean set. One report claimed Amber was banned from visiting her husband at work due to their constant rows.",https://i.ytimg.com/vi/njGJm2VFrgw/default.jpg,120,90,https://i.ytimg.com/vi/njGJm2VFrgw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/njGJm2VFrgw/hqdefault.jpg,480,360,Philip Warrick,"['amber heard', 'amber heard movies', 'amber heard johnny depp', 'amber heard instagram', 'amber heard imdb', 'amber heard tumblr', 'amber heard tattoo', 'amber heard wedding']",24,none,"Amber Heard claims Johnny Depp tried to grab phone as she screamed ""call the cops"" to her friend","Amber Heard has been spotted in tears as she breaks down after being granted a temporary restraining order against husband Johnny Depp amid abuse allegations.
The 30-year-old actress - who filed for divorce from the Pirates of the Caribbean actor on Monday citing irreconcilable differences - was pictured leaving the Californian court before clutching her face and in tears as she sat in a car.

Heard went to a Los Angeles court with a bruise on her face and was accompanied by her lawyer Samantha Spector, she showed a judge a number of photos of bruises which she claims Depp inflicted upon her.
Heard is said to have refused to file a police report after accusing Depp of physically assaulting her, and at the time did not allege any brutality.
According to reports, officers arrived at her home on Saturday but saw no injury, and left after she refused to offer any more information.
TMZ reports that the judge has ruled Depp is required to stay 100 yards away from his wife - which is made easier by him being in Europe currently to promote his movie.

The website adds that she has the right to live in their family home, although other requests - including an order to keep Depp away from at least one of their pet dogs - was rejected.
TMZ says that Amber is claiming Depp - who was represented by his lawyer - hit her in the face on Saturday night with an iPhone before police were called.

It is said she refused to give a statement to police, who have given her a number to call if she changes her mind.

In legal documents obtained by TMZ, Heard - who appeared to have bruising around her eye as she left court on Friday - accuses him of drug and alcohol abuse, alleging he turned up to her birthday party last month ""inebriated and high
At the time, he had not hit the bottle for 18 months, saying: “I just decided that I’d pretty much got everything I could out of it. I investigated wine and spirits thoroughly, and they certainly investigated me as well, and we found out that we got along beautifully, but maybe too well.

“I don’t have the physical need for alcohol. No, it’s more my medication, my self-medication over the years to calm the circus. Once the circus kicks in, the festivities in the brain, it can be ruthless.”

However, in November 2014, he was cut off while attempting to present an award at the Hollywood Film Awards after he slurred his way through a speech.

In March 2015, the set of Pirates of the Caribbean was put on hold after Depp injured himself on what was described as a “wild weekend bender” and required surgery on his right hand.

The following month, reports claimed his two-month marriage to Amber was already “on the rocks” due to his alleged heavy drinking.

A source reportedly said at the time: “He parties and it’s caused huge fights with Amber. It’s been hard for them.”

In June, Depp’s attorney, Martin Singer, denied reports he was in rehabilitation for alcohol abuse, saying of his previous surgery: “The only rehab he went to was for his hand.”

But the following month there were reports of further tensions between Depp and Amber on the Pirates of the Caribbean set. One report claimed Amber was banned from visiting her husband at work due to their constant rows.",PT3M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,39,0,0,0,https://i.ytimg.com/vi/njGJm2VFrgw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/njGJm2VFrgw/maxresdefault.jpg,1280.0,720.0,,en-US,
youtube#video,u3rPk0qwYqObL8Vmoc3pZYRU-yw,nq9mQJjgPPM,2021-03-31T13:23:08Z,UCj2TXPCJHe78wNG0E5g1idw,Are The Johnny Depp & Amber Heard Discussions Triggering You? #ptsdtriggers,"According to WebMD: ""Certain triggers can set off your PTSD. They bring back strong memories. You may feel like you’re living through it all over again. Triggers can include sights, sounds, smells, or thoughts that remind you of the traumatic event in some way.""
https://www.webmd.com/mental-health/what-are-ptsd-triggers

Some PTSD triggers are obvious, such as seeing a news report of an assault. Others are less clear. For example, if you were attacked on a sunny day, seeing a bright blue sky might make you upset. Knowing your triggers can help you better cope with your PTSD.

How Do You Develop Triggers?


Facebook Page: https://www.facebook.com/narcissistic...​
Facebook Group: https://www.facebook.com/groups/51790...​
Buy My Book: https://www.amazon.com/dp/1698238916/...​
Buy My Soaps: https://www.etsy.com/shop/TheSoapsShop​

Disclaimer: All of the views expressed in this video are of my own opinions and are based on my experiences and research into narcissism.

#ptsdtriggers #narcissisticabuse #selfhelp #abuserecovery #selfcare",https://i.ytimg.com/vi/nq9mQJjgPPM/default.jpg,120,90,https://i.ytimg.com/vi/nq9mQJjgPPM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nq9mQJjgPPM/hqdefault.jpg,480,360,Dreama Collins,"['ptsd', 'triggers', 'self help', 'abuse recovery', 'self care', 'narcissism']",22,none,Are The Johnny Depp & Amber Heard Discussions Triggering You? #ptsdtriggers,"According to WebMD: ""Certain triggers can set off your PTSD. They bring back strong memories. You may feel like you’re living through it all over again. Triggers can include sights, sounds, smells, or thoughts that remind you of the traumatic event in some way.""
https://www.webmd.com/mental-health/what-are-ptsd-triggers

Some PTSD triggers are obvious, such as seeing a news report of an assault. Others are less clear. For example, if you were attacked on a sunny day, seeing a bright blue sky might make you upset. Knowing your triggers can help you better cope with your PTSD.

How Do You Develop Triggers?


Facebook Page: https://www.facebook.com/narcissistic...​
Facebook Group: https://www.facebook.com/groups/51790...​
Buy My Book: https://www.amazon.com/dp/1698238916/...​
Buy My Soaps: https://www.etsy.com/shop/TheSoapsShop​

Disclaimer: All of the views expressed in this video are of my own opinions and are based on my experiences and research into narcissism.

#ptsdtriggers #narcissisticabuse #selfhelp #abuserecovery #selfcare",PT10M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,10,2,0,0,https://i.ytimg.com/vi/nq9mQJjgPPM/sddefault.jpg,640.0,480.0,,,,,en-US,ytAgeRestricted
