kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,contentDetails.regionRestriction.blocked,contentDetails.contentRating.ytRating
youtube#video,3w7KSr6-yX_OKyi9S40DEV1eAqk,LgYXmhGWNLc,2021-12-23T08:01:06Z,UCUeWtcurfRZ838t1VlyQ9XA,⛓⛓⛓: They Not into this Karmic Anymore‼️ BlackMagic and a pregnancy 🤰 👀,"If you would like to donate to this platform you can cash app @Amber8Rose , if you would like to get a personal Reading app @Deedeestyles ty for your Support 🌹🙏❤️",https://i.ytimg.com/vi/LgYXmhGWNLc/default.jpg,120,90,https://i.ytimg.com/vi/LgYXmhGWNLc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LgYXmhGWNLc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LgYXmhGWNLc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/LgYXmhGWNLc/maxresdefault.jpg,1280.0,720.0,Amber Rose Highly Intutive,,22,none,⛓⛓⛓: They Not into this Karmic Anymore‼️ BlackMagic and a pregnancy 🤰 👀,"If you would like to donate to this platform you can cash app @Amber8Rose , if you would like to get a personal Reading app @Deedeestyles ty for your Support 🌹🙏❤️",,PT1H51M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,900,133,0,10,,,
youtube#video,a0IqwQIk817SGRTlOFoGHJ5Zj60,lLgRyJAqmZc,2020-07-17T19:02:19Z,UCvaxeqvXQciadyc2qNjRtTg,Johnny Depp friend criticises Amber Heard injury photos in court as 'phoney baloney',,https://i.ytimg.com/vi/lLgRyJAqmZc/default.jpg,120,90,https://i.ytimg.com/vi/lLgRyJAqmZc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lLgRyJAqmZc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lLgRyJAqmZc/sddefault.jpg,640.0,480.0,,,,Gorilla Talk,"['Johnny depp', 'Amber Heard', 'injury', 'fraud', 'make-up', 'justin bieber']",22,none,Johnny Depp friend criticises Amber Heard injury photos in court as 'phoney baloney',,en,PT2M21S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,125,2,0,2,,,
youtube#video,It1uStBZ8v1vswwr9pMsZcWuvXY,mgk3Vqj7RRI,2021-09-22T15:45:01Z,UCAmaiEYnoTgj-dmjp8DpepQ,Amber Heard DESTROYS Aquaman 2 While ATTACKING Johnny Depp's HUGE COURT WIN | The Gossipy,"Amber Heard DESTROYS Aquaman 2 While ATTACKING Johnny Depp's HUGE COURT WIN | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/mgk3Vqj7RRI/default.jpg,120,90,https://i.ytimg.com/vi/mgk3Vqj7RRI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mgk3Vqj7RRI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mgk3Vqj7RRI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mgk3Vqj7RRI/maxresdefault.jpg,1280.0,720.0,The Gossipy,"['The Gossipy', 'celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', ""Amber Heard DESTROYS Aquaman 2 While ATTACKING Johnny Depp's HUGE COURT WIN"", 'celeb news']",24,none,Amber Heard DESTROYS Aquaman 2 While ATTACKING Johnny Depp's HUGE COURT WIN | The Gossipy,"Amber Heard DESTROYS Aquaman 2 While ATTACKING Johnny Depp's HUGE COURT WIN | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",en-US,PT8M4S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,505,17,0,1,en-US,,
youtube#video,En9rMEMFL_Kg9QXGhBzyiio9Ww4,MObSl-IsJFE,2020-08-10T17:21:51Z,UCNSSNfYWsX4pbZlhMlTnFzQ,Amber heard kiss,Kiss scene,https://i.ytimg.com/vi/MObSl-IsJFE/default.jpg,120,90,https://i.ytimg.com/vi/MObSl-IsJFE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MObSl-IsJFE/hqdefault.jpg,480,360,,,,,,,cray cry,,22,none,Amber heard kiss,Kiss scene,,PT1M28S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,813,4,0,0,,['DE'],ytAgeRestricted
youtube#video,hViuVSlpL800tx7SOTc051y7JGw,mt5YbM9cAIM,2019-01-22T03:10:24Z,UC0hu39X0woDzVU8F33Rg78g,"Amber Heard--Why People Still Believe Her--LANGUAGE, RACY HUMOR","DISCLAIMER:  I mean no disrespect with my humor. Abuse is a very serious issue and I do not make light of it whatsoever.  Sometimes things are so heinous and nightmarish, that coping mechanisms have been known to include dark humor. Hence, this video.
I make no money doing these videos, it's a labor of love and to help others.
I have followed Amber Heard and Johnny Depp's abuse allegation scandal, which I've affectionately dubbed the Song that Never Ends.  There is a plethora of information about  this dating back to 2016 until now.   I encourage all of you to read it and form your own views, but my strong stance has always been that Johnny Depp was falsely accused and is still being Gaslighted by Media and other supporters of Amber Heard, merely because she is a woman.  Being a woman doesn't make you perfect, it makes you human.  The same is true for being a man.
With things like this, as hard as they are to deal with, it's necessary for me to find the humor...otherwise it's all downhill.  On February 22nd, I pray that the Truth will fully come out.  Until Then?  All we can do is wait.

British GQ Exclusive Interview with Johnny Depp,  Oct. 2nd, 2018
https://www.gq-magazine.co.uk/article/johnny-depp-interview-2018

The Mirror, July 31st, 2018--Johnny Depp Court Documents Detail Abuse by Amber Heard
https://www.mirror.co.uk/3am/celebrity-news/johnny-depp-claims-ex-amber-13012309

My Email--
jyenkotah@keeptruthalive.org
My Blog--
www.freemadness.org",https://i.ytimg.com/vi/mt5YbM9cAIM/default.jpg,120,90,https://i.ytimg.com/vi/mt5YbM9cAIM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mt5YbM9cAIM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mt5YbM9cAIM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mt5YbM9cAIM/maxresdefault.jpg,1280.0,720.0,Hazel Kate Quinn,,22,none,"Amber Heard--Why People Still Believe Her--LANGUAGE, RACY HUMOR","DISCLAIMER:  I mean no disrespect with my humor. Abuse is a very serious issue and I do not make light of it whatsoever.  Sometimes things are so heinous and nightmarish, that coping mechanisms have been known to include dark humor. Hence, this video.
I make no money doing these videos, it's a labor of love and to help others.
I have followed Amber Heard and Johnny Depp's abuse allegation scandal, which I've affectionately dubbed the Song that Never Ends.  There is a plethora of information about  this dating back to 2016 until now.   I encourage all of you to read it and form your own views, but my strong stance has always been that Johnny Depp was falsely accused and is still being Gaslighted by Media and other supporters of Amber Heard, merely because she is a woman.  Being a woman doesn't make you perfect, it makes you human.  The same is true for being a man.
With things like this, as hard as they are to deal with, it's necessary for me to find the humor...otherwise it's all downhill.  On February 22nd, I pray that the Truth will fully come out.  Until Then?  All we can do is wait.

British GQ Exclusive Interview with Johnny Depp,  Oct. 2nd, 2018
https://www.gq-magazine.co.uk/article/johnny-depp-interview-2018

The Mirror, July 31st, 2018--Johnny Depp Court Documents Detail Abuse by Amber Heard
https://www.mirror.co.uk/3am/celebrity-news/johnny-depp-claims-ex-amber-13012309

My Email--
jyenkotah@keeptruthalive.org
My Blog--
www.freemadness.org",en,PT8M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1001,27,0,0,,,
youtube#video,AMAjeVBY3Isa_pmpnptVhnFWC1Q,N9yyy67hMIo,2021-08-10T16:43:16Z,UCCdicbO4cLE4s1wbXjJSuSg,EXPOSED! Amber Heard & Times Up Lawyer Roberta Kaplan CAUGHT IN 4K Protecting Andrew Cuomo,"EXPOSED! Amber Heard & Times Up Lawyer Roberta Kaplan CAUGHT IN 4K Protecting Andrew Cuomo who just Resigned as New York Mayor. This was taped last night before Andrew Cuomo Resignation speech which is now out

S U P P O R T   T H I S.   C H A N N E L:
Subscribe, Donate, Get Merch & Follow Us Here: https://linktr.ee/AndySignore

Buy our Exclusive MERCH: https://nosysknows.com/pages/popcorned-planet?aff=3

And JOIN Our Community to become a Popcorned Planeteer, to really become a part of the team and get Exclusives Scoops & Perks!
https://www.youtube.com/channel/UCCdicbO4cLE4s1wbXjJSuSg/join

Popcorned Planet offers Nerd News on Movies, TV, Marvel, DC, Star Wars, Disney, UFOs, and Pop Culture Outrage incluyding Justice for Johnny Depp coverage. Created and hosted by Andy Signore (creator of ScreenJunkies, Honest Trailers, MovieFights, Hugging The Cactus, Movie World, Man At Arms and more). PopcornedP lanet is your one stop place for Movie Talk, Movie Scoops, and Pop Culture Commentary. 

C O N T A C T /  B U S I N E S S : PopcornedPlanet@gmail.com",https://i.ytimg.com/vi/N9yyy67hMIo/default.jpg,120,90,https://i.ytimg.com/vi/N9yyy67hMIo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/N9yyy67hMIo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/N9yyy67hMIo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/N9yyy67hMIo/maxresdefault.jpg,1280.0,720.0,Popcorned Planet,"['andrew cuomo', 'times up', 'roberta kaplan', 'amber heard', 'caught', 'times up fraud', 'fraud', 'andrew cuomo response', 'andrew cuomo resigns', 'andrew cuomo speech', 'Governor Andrew cuomo', 'Andrew cuomo allegations', 'Governor of New York', 'New York governor', 'Allegations', 'New York', 'Cuomo staffer', 'Cuomo resign', 'Andrew cuomo investigation', 'Cuomo investigation', 'Charlotte Bennett']",24,none,EXPOSED! Amber Heard & Times Up Lawyer Roberta Kaplan CAUGHT IN 4K Protecting Andrew Cuomo,"EXPOSED! Amber Heard & Times Up Lawyer Roberta Kaplan CAUGHT IN 4K Protecting Andrew Cuomo who just Resigned as New York Mayor. This was taped last night before Andrew Cuomo Resignation speech which is now out

S U P P O R T   T H I S.   C H A N N E L:
Subscribe, Donate, Get Merch & Follow Us Here: https://linktr.ee/AndySignore

Buy our Exclusive MERCH: https://nosysknows.com/pages/popcorned-planet?aff=3

And JOIN Our Community to become a Popcorned Planeteer, to really become a part of the team and get Exclusives Scoops & Perks!
https://www.youtube.com/channel/UCCdicbO4cLE4s1wbXjJSuSg/join

Popcorned Planet offers Nerd News on Movies, TV, Marvel, DC, Star Wars, Disney, UFOs, and Pop Culture Outrage incluyding Justice for Johnny Depp coverage. Created and hosted by Andy Signore (creator of ScreenJunkies, Honest Trailers, MovieFights, Hugging The Cactus, Movie World, Man At Arms and more). PopcornedP lanet is your one stop place for Movie Talk, Movie Scoops, and Pop Culture Commentary. 

C O N T A C T /  B U S I N E S S : PopcornedPlanet@gmail.com",en,PT29M47S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,13836,1029,0,232,en,,
youtube#video,Ka45txIlTiBWSz4XlGJAB4f880U,nAVKHkHaEGM,2020-06-13T17:15:00Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,EXPOSED! Amber Heard BUSTED FAKING Photo for CLOUT! This WILL RUIN HER,"COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon #amberheard #justiceforjohnny #johnnydepp",https://i.ytimg.com/vi/nAVKHkHaEGM/default.jpg,120,90,https://i.ytimg.com/vi/nAVKHkHaEGM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nAVKHkHaEGM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nAVKHkHaEGM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nAVKHkHaEGM/maxresdefault.jpg,1280.0,720.0,ThatUmbrellaGuy,"['johnny depp', 'amber heard johnny depp', 'thatumbrellaguy', 'that umbrella guy', 'umbrella guy', 'umbrella guy comic', 'thatumbrellaguy johnny depp', 'johnny depp amber heard audio', 'johnny depp amber heard', 'johnny depp interview', 'amber heard photo', 'amber heard instagram', 'amber heard fake photo', 'amber heard caught', 'amber heard busted', 'amber heard blm', 'amber heard blm photo', 'Trevor Patten', 'amber heard and johnny depp', 'heard depp', 'aquaman 2', 'amber heard aquaman 2']",24,none,EXPOSED! Amber Heard BUSTED FAKING Photo for CLOUT! This WILL RUIN HER,"COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon #amberheard #justiceforjohnny #johnnydepp",en,PT11M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,98794,3107,0,427,,,
youtube#video,ukO_62_hauH9syESMeEX1scgzH0,NpZghievaAY,2020-06-17T20:00:07Z,UC-NINtNMPM75eaqh07RCy_Q,Amber Heard's Lawyers QUIT,"Amber Heard's Lawyers QUIT
Subscribe To InformOverload: http://bit.ly/2xB5CqA

Amber heard’s legal team inclding Roberta Kaplan, Julie Fink, Davida Brook and John Quinn have quit right in the middle of the case. Roberta Kaplan is a name you might have heard before, she’s known for being associated with the Times Up Movement, she cofounded Times Up’s legal defense fund. So what does this mean for amber heard, and perhaps more importantly, what does this mean for johnny depp? 

#amberheard #johnnydepp #justiceforjohnnydepp #jacksparrow

More iO Vids 👇
https://www.youtube.com/watch?v=KTBhBQvgUoA&list=PLJwoOv1yyb46XC4LbE1ruNJF3gS1UWA30

------------------------------------
STORY LINK: https://bit.ly/2zFnMNC
------------------------------------

CONNECT WITH US:

Instagram: http://instagram.com/informoverload
Twitter: https://twitter.com/informoverload?

For business inquiries, please contact informoverload@gmail.com

------------------------------------

IN THIS VIDEO:
Charlotte Dobre: http://instagram.com/charlaychaplin
------------------------------------
FILMED BY:
Chris Stiuso
------------------------------------

VIDEO EDITED BY:
Marlene de Leon: http://instagram.com/marlenejoanne",https://i.ytimg.com/vi/NpZghievaAY/default.jpg,120,90,https://i.ytimg.com/vi/NpZghievaAY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NpZghievaAY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NpZghievaAY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NpZghievaAY/maxresdefault.jpg,1280.0,720.0,InformOverload,"['io', 'informoverload', 'johnny depp', 'amber heard', 'johnny depp divorce', 'divorce', 'johnny depp amber heard divorce', 'justice for johnny depp', 'justice for johnny', '#justiceforjohnnydepp', 'aclu', ""children's hospital"", 'charity', 'amber', 'heard', 'johnny', 'depp', 'elon', 'musk', 'amber heard johnny depp', 'amber heard vs johnny depp', 'johnny depp defamation lawsuit', 'johnny depp sues amber heard', 'warner brothers', 'hollywood', 'entertainment', 'johnny depp news', 'johnny depp defamation', 'johnny depp defamation suit', '10', 'top', 'top 10']",27,none,Amber Heard's Lawyers QUIT,"Amber Heard's Lawyers QUIT
Subscribe To InformOverload: http://bit.ly/2xB5CqA

Amber heard’s legal team inclding Roberta Kaplan, Julie Fink, Davida Brook and John Quinn have quit right in the middle of the case. Roberta Kaplan is a name you might have heard before, she’s known for being associated with the Times Up Movement, she cofounded Times Up’s legal defense fund. So what does this mean for amber heard, and perhaps more importantly, what does this mean for johnny depp? 

#amberheard #johnnydepp #justiceforjohnnydepp #jacksparrow

More iO Vids 👇
https://www.youtube.com/watch?v=KTBhBQvgUoA&list=PLJwoOv1yyb46XC4LbE1ruNJF3gS1UWA30

------------------------------------
STORY LINK: https://bit.ly/2zFnMNC
------------------------------------

CONNECT WITH US:

Instagram: http://instagram.com/informoverload
Twitter: https://twitter.com/informoverload?

For business inquiries, please contact informoverload@gmail.com

------------------------------------

IN THIS VIDEO:
Charlotte Dobre: http://instagram.com/charlaychaplin
------------------------------------
FILMED BY:
Chris Stiuso
------------------------------------

VIDEO EDITED BY:
Marlene de Leon: http://instagram.com/marlenejoanne",en-CA,PT5M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,265865,10067,0,1172,,,
youtube#video,lu386CJ5noeBs8GZaVQ9lhWYTco,NXXZYMlbgJ4,2020-08-31T20:15:43Z,UCAk03rcNVtLK1_LlgRTOh2w,JOHNNY DEPP's Lawyer SLAMS Amber Heard Bias In The Media,"Johnny Depp's Lawyer Adam Waldman comes out and slams the Amber Heard bias in the mainstream media.

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Any extra support for the channel would be awesome, patreon is below but hey i'm gonna create videos for you no matter what.
https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Reviews

Twitter - https://twitter.com/StevieJReviews

THANKS FOR WATCHING!!
#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp",https://i.ytimg.com/vi/NXXZYMlbgJ4/default.jpg,120,90,https://i.ytimg.com/vi/NXXZYMlbgJ4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NXXZYMlbgJ4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NXXZYMlbgJ4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NXXZYMlbgJ4/maxresdefault.jpg,1280.0,720.0,Stevie J Raw,"['stevie j raw', 'johnny depp', 'johnny depp amber heard', 'amber heard', 'elon musk', 'elon musk amber heard', 'amber heard elon musk', 'johnny depp elon musk', 'media', 'johnny depp abuse', 'amber heard johnny depp', 'amber heard aquaman', 'pirates of the caribbean', 'johnny depp vs amber heard', 'johnny depp defamation', 'elon musk challenges johnny depp', 'amber heard deposition', 'amber heard lies', 'johnny depp amber heard fight', 'depp heard phone call', 'amber lies', ""JOHNNY DEPP's Lawyer SLAMS Amber Heard""]",1,none,JOHNNY DEPP's Lawyer SLAMS Amber Heard Bias In The Media,"Johnny Depp's Lawyer Adam Waldman comes out and slams the Amber Heard bias in the mainstream media.

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Any extra support for the channel would be awesome, patreon is below but hey i'm gonna create videos for you no matter what.
https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Reviews

Twitter - https://twitter.com/StevieJReviews

THANKS FOR WATCHING!!
#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp",en,PT8M56S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4830,368,0,142,,,
youtube#video,jPkJURBugzXsajYsgGyiGCYC-wo,o5it81Jeeag,2021-10-13T23:28:27Z,UCs5aTnqCZunCSZ7nxBBtXCQ,Amber Heard Appeal Denied,#JusticeForJohnnyDepp #johnnyDepp #AmberHeard #johnnydepp #deppression #depp #depphead #deppressionedits #wearewithyoujohnnydepp #lilyrosedepp #johnnydeppfans #deppheads #deppresion #jonnydepp #johnnydeppforever #johnchristopherdepp #deppheadforlife #deppressed #jhonnydepp #johnnydeppisinnocent #johnnydeppfan #isupportjohnnydepp #johnydepp #justiceforjohnnydepp #johnnydeppfanpage #deppheadforever #johnnydeppedit #youngjohnnydepp #johnnydepplove #deppressing #deppheadarmy #ilovejohnnydepp #deppresed #johnnydeppmovies #deppfandom #johndepp #johnnydeppedits #johnnydeppismygrindelwald #johnnydeppyoung #depplove #mrdepp #johnnydepplovers #deppspeanuts #AmberHeardisALiar #AmberHeardIsAnAbuser,https://i.ytimg.com/vi/o5it81Jeeag/default.jpg,120,90,https://i.ytimg.com/vi/o5it81Jeeag/mqdefault.jpg,320,180,https://i.ytimg.com/vi/o5it81Jeeag/hqdefault.jpg,480,360,https://i.ytimg.com/vi/o5it81Jeeag/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/o5it81Jeeag/maxresdefault.jpg,1280.0,720.0,Keeley Talks,,24,none,Amber Heard Appeal Denied,#JusticeForJohnnyDepp #johnnyDepp #AmberHeard #johnnydepp #deppression #depp #depphead #deppressionedits #wearewithyoujohnnydepp #lilyrosedepp #johnnydeppfans #deppheads #deppresion #jonnydepp #johnnydeppforever #johnchristopherdepp #deppheadforlife #deppressed #jhonnydepp #johnnydeppisinnocent #johnnydeppfan #isupportjohnnydepp #johnydepp #justiceforjohnnydepp #johnnydeppfanpage #deppheadforever #johnnydeppedit #youngjohnnydepp #johnnydepplove #deppressing #deppheadarmy #ilovejohnnydepp #deppresed #johnnydeppmovies #deppfandom #johndepp #johnnydeppedits #johnnydeppismygrindelwald #johnnydeppyoung #depplove #mrdepp #johnnydepplovers #deppspeanuts #AmberHeardisALiar #AmberHeardIsAnAbuser,,PT48M23S,2d,hd,false,False,rectangular,processed,public,youtube,False,True,False,266,53,0,21,,,
