kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,contentDetails.contentRating.ytRating,snippet.defaultLanguage
youtube#video,ohFiMaE4usf89m5KYjpnyMtjjm4,Rq2mC_kETlw,2019-03-16T15:07:24Z,UCrzDXPsnqaW1S7ISd6hGtTg,"Vanessa Paradis manipulatrice, sa guerre sournoise contre Amber Heard","Vanessa Paradis manipulatrice, sa guerre sournoise contre Amber Heard
#Vanessa Paradis #Amber Heard #LeGossipTube #Jack et Lily-Rose
-------------------------------------------
Merci d'avoir regardé la vidéo
Si vous trouvez cela intéressant, laissez un commentaire positif pour nous aider à naviguer sur notre chaîne.
⚠️ N'oublies pas d'activer les notifications (clique sur la petite cloche 🔔 ☝ en haut) si tu ne veux pas rater mes futures vidéos ! ⚠️ 
Gros bisous, j'espère que vous allez apprécier cette vidéo, n'oubliez surtout pas de vous abonner à ma chaîne.
Merci de partager cet article sur Facebook et sur vos autres réseaux sociaux !
#LeGossiptube, #JohnnyHallyday, #CélineDion
-------------------------------------------
►Subscribe for daily videos: https://www.youtube.com/channel/UCrzDXPsnqaW1S7ISd6hGtTg?sub_confirmation=1
►Playlists:
1. M0rt de Maurane: https://www.youtube.com/watch?v=pEAjpdcWm9k&list=PLfkcuRZr4WmMoNUCMbB3DipA-MN0HjB2T
2. Succession disputée de Johnny Hallyday : https://www.youtube.com/watch?v=asCVX9ScZ1w&list=PLfkcuRZr4WmOFMakfnq1xLaI-iZAlgM9x
3. Dernières actualités sur Johnny Hallyday : https://www.youtube.com/watch?v=kEfjnGxsx7M&list=PLfkcuRZr4WmOtcObRCC9hgqiLFwbvAHyp
4. France Gall : https://www.youtube.com/watch?v=AStv-uBkoyU&list=PLfkcuRZr4WmOIUCQ5ivCAyu_Q4-jga7tH",https://i.ytimg.com/vi/Rq2mC_kETlw/default.jpg,120,90,https://i.ytimg.com/vi/Rq2mC_kETlw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Rq2mC_kETlw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Rq2mC_kETlw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Rq2mC_kETlw/maxresdefault.jpg,1280.0,720.0,LeGossipTube,,25,none,"Vanessa Paradis manipulatrice, sa guerre sournoise contre Amber Heard","Vanessa Paradis manipulatrice, sa guerre sournoise contre Amber Heard
#Vanessa Paradis #Amber Heard #LeGossipTube #Jack et Lily-Rose
-------------------------------------------
Merci d'avoir regardé la vidéo
Si vous trouvez cela intéressant, laissez un commentaire positif pour nous aider à naviguer sur notre chaîne.
⚠️ N'oublies pas d'activer les notifications (clique sur la petite cloche 🔔 ☝ en haut) si tu ne veux pas rater mes futures vidéos ! ⚠️ 
Gros bisous, j'espère que vous allez apprécier cette vidéo, n'oubliez surtout pas de vous abonner à ma chaîne.
Merci de partager cet article sur Facebook et sur vos autres réseaux sociaux !
#LeGossiptube, #JohnnyHallyday, #CélineDion
-------------------------------------------
►Subscribe for daily videos: https://www.youtube.com/channel/UCrzDXPsnqaW1S7ISd6hGtTg?sub_confirmation=1
►Playlists:
1. M0rt de Maurane: https://www.youtube.com/watch?v=pEAjpdcWm9k&list=PLfkcuRZr4WmMoNUCMbB3DipA-MN0HjB2T
2. Succession disputée de Johnny Hallyday : https://www.youtube.com/watch?v=asCVX9ScZ1w&list=PLfkcuRZr4WmOFMakfnq1xLaI-iZAlgM9x
3. Dernières actualités sur Johnny Hallyday : https://www.youtube.com/watch?v=kEfjnGxsx7M&list=PLfkcuRZr4WmOtcObRCC9hgqiLFwbvAHyp
4. France Gall : https://www.youtube.com/watch?v=AStv-uBkoyU&list=PLfkcuRZr4WmOIUCQ5ivCAyu_Q4-jga7tH",PT2M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,531,4,0,0,en-US,,en-US
youtube#video,CS1sOCV5Y-4AI4WX_NwTlbKlChM,sFDxzWgUqM4,2016-05-31T02:23:49Z,UCZV25LsQXvkcmqM-TNNuwpg,Johnny Depp and Amber Heard pay the price for smuggling their dogs into Australia.,Amber Heard pleads guilty to falsifying her arrival documents and smuggling in her dogs.,https://i.ytimg.com/vi/sFDxzWgUqM4/default.jpg,120,90,https://i.ytimg.com/vi/sFDxzWgUqM4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sFDxzWgUqM4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sFDxzWgUqM4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/sFDxzWgUqM4/maxresdefault.jpg,1280.0,720.0,No Reply,"['4849958506001', 'YTsync', 'Boo boo', 'Celebrity', 'johnny depp', 'dogs', ""johnny depp's dogs"", 'amber heard', 'celebrity pets', ""mamamia women's network"", 'Pets', 'puppies', 'pistol', 'georgia cockerell', 'shayni notelovitz', 'illegal immigrant pets']",22,none,Johnny Depp and Amber Heard pay the price for smuggling their dogs into Australia.,Amber Heard pleads guilty to falsifying her arrival documents and smuggling in her dogs.,PT54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,,,
youtube#video,OXk7Uj0zbbBgBQNmFc530rr0vgM,V7vEKE9VIrY,2021-05-08T13:47:56Z,UCXe-Spuh7zulDk4drGfoY0Q,Bihari Lal Amber I Hasya Kavi Sammelan I  देखो मोदी लम्बा-लम्बा फेंक रहे हैं I Comedy I Funny,"Bihari Lal Amber  Hasya Kavi Sammelan I भागकर आओ टीवी पास देखो  देखो मोदी लम्बा-लम्बा फेंक रहे हैं 

Please Subscribe the Channel for more update

Follow us on :- 
YouTube :- http://www.youtube.com/KaviSammelanOfficial
Facebook :- https://www.facebook.com/KaviSammelanLive
Twitter :- https://twitter.com/KaviSammelan",https://i.ytimg.com/vi/V7vEKE9VIrY/default.jpg,120,90,https://i.ytimg.com/vi/V7vEKE9VIrY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V7vEKE9VIrY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/V7vEKE9VIrY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/V7vEKE9VIrY/maxresdefault.jpg,1280.0,720.0,Kavi Sammelan,"['Hasya Kavi Sammelan', 'Hasya Kavi', 'Hasya Kavita', 'Kavi Sammelan', 'Latest kavi sammelan', 'comedy video', 'funny poetry', 'asaram', 'radhe maa', 'kavi sammelan comedy', 'kavi sammelan 2021', 'hindi kavita', 'हास्य कवि सम्मेलन', 'kavya kalash', 'anamika amber', 'kumar vishwas', 'stand up comedy', 'Bihari Lal Amber', 'latest kavi sammelan', 'hasya kavita', 'hasya kavi', 'kavi sammelan', 'hasya kavi sammelan 2020', 'hasya comedy', 'कवि सम्मेलन', 'funny video', 'non stop comedy', 'bihari lal amber latest']",24,none,Bihari Lal Amber I Hasya Kavi Sammelan I  देखो मोदी लम्बा-लम्बा फेंक रहे हैं I Comedy I Funny,"Bihari Lal Amber  Hasya Kavi Sammelan I भागकर आओ टीवी पास देखो  देखो मोदी लम्बा-लम्बा फेंक रहे हैं 

Please Subscribe the Channel for more update

Follow us on :- 
YouTube :- http://www.youtube.com/KaviSammelanOfficial
Facebook :- https://www.facebook.com/KaviSammelanLive
Twitter :- https://twitter.com/KaviSammelan",PT12M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,3011069,32858,0,14,,,
youtube#video,9o2HiSSGdgRTFWx4yl-R-N3nkwo,VLMu19WiciE,2012-08-02T21:26:25Z,UCaaqJ8CMQ602yhVuARp10vw,UNTETHER.talks Clip: Amber Mac talks micro social networks and utilitarian apps,"UNTETHER.talks Clip: Amber Mac talks micro social networks and utilitarian apps from UNTETHER.tv. Like this? Watch the latest episode of UNTETHER.tv on Blip! http://blip.tv/untether/watch 

You know her as a href=""http://www.ambermac.com"" target=""_blank""Amber Mac/a, author of Power Friending, columnist for the Globe and Mail, videographer for Fast Company magazine, host of AppCentral on CTV, host of her video podcast CommandN and co-host of The Social Hour on the TWIT Network. She was also the opening keynote for UNTETHER.talks in June and this is a clip of her stellar performance.

Amberapos;s talk focused on the 10 innovative ways the second screen is shaping the future of social - an apropos launching point for the show. In this clip we reveal the first two of her 10 mobile/social trends for the rest of 2012: The micro social network and the Utilitarian App. This is short clip of her much longer and informative presentation - which you can watch in its entirety, plus a post-presentation QA a href=""http://untether.tv/2012/the-smartphone-network-10-innovative-ways-the-second-screen-is-shaping-the-future-of-social/"" title=""The Smartphone Network:  10 innovative ways the second screen is shaping the future of social""here/a.

For more episodes, visit http://www.untether.tv

See all episodes of UNTETHER.tv http://blip.tv/untether#EpisodeArchive
Visit UNTETHER.tv's series page http://blip.tv/untether",https://i.ytimg.com/vi/VLMu19WiciE/default.jpg,120,90,https://i.ytimg.com/vi/VLMu19WiciE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VLMu19WiciE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VLMu19WiciE/sddefault.jpg,640.0,480.0,,,,untether,['blip.tv'],28,none,UNTETHER.talks Clip: Amber Mac talks micro social networks and utilitarian apps,"UNTETHER.talks Clip: Amber Mac talks micro social networks and utilitarian apps from UNTETHER.tv. Like this? Watch the latest episode of UNTETHER.tv on Blip! http://blip.tv/untether/watch 

You know her as a href=""http://www.ambermac.com"" target=""_blank""Amber Mac/a, author of Power Friending, columnist for the Globe and Mail, videographer for Fast Company magazine, host of AppCentral on CTV, host of her video podcast CommandN and co-host of The Social Hour on the TWIT Network. She was also the opening keynote for UNTETHER.talks in June and this is a clip of her stellar performance.

Amberapos;s talk focused on the 10 innovative ways the second screen is shaping the future of social - an apropos launching point for the show. In this clip we reveal the first two of her 10 mobile/social trends for the rest of 2012: The micro social network and the Utilitarian App. This is short clip of her much longer and informative presentation - which you can watch in its entirety, plus a post-presentation QA a href=""http://untether.tv/2012/the-smartphone-network-10-innovative-ways-the-second-screen-is-shaping-the-future-of-social/"" title=""The Smartphone Network:  10 innovative ways the second screen is shaping the future of social""here/a.

For more episodes, visit http://www.untether.tv

See all episodes of UNTETHER.tv http://blip.tv/untether#EpisodeArchive
Visit UNTETHER.tv's series page http://blip.tv/untether",PT3M58S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,596,1,0,1,,,
youtube#video,_psbLBFwyd7ib3wBOR-Tk_rpg4w,wPG1vCd8EMA,2020-10-30T02:22:52Z,UCuWeBHxVe6C69JTBpiY-Y8Q,¡Revelan tremenda ESTAFA de AMBER HEARD! KIM KARDASHIAN tiene 6 dedos y la verdadera BELLE DELPHINE,"► Muckrakers ➥ https://tus10seg.com/1004674
► Belle Delphine en Cold Ones ➥ https://youtu.be/D5zx2Bm2xMk

00:00 Joe Rogan vs las criticas
01:42 Cyberpunk 2077
02:02 Elon Musk se va a Marte
03:31 La fiesta de cumpleaños de Kim Kardashian
04:34 El misterio de Kim Kardashian
05:38 John K (Ren & Stimpy)
06:15 Twitter, Facebook y el senado
07:48 Belle Delphine revela la verdad
09:49 ¿Se libera Britney Spears?
11:08 El robo de Amber Heard

► TUS 10 SEGUNDOS ➥ https://tus10segundos.com/products/delcarajotv
► SE PARTE DEL TEAM DELCARAJO:
➥ https://youtube.com/channel/UCuWeBHxVe6C69JTBpiY-Y8Q/join
► TIENDA DELCARAJO ➥ http://delcarajo.net

► Sigueme en:
Twitter ➥ http://twitter.com/juanitosay
Instagram ➥ http://instagram.com/juanitosayoficial

► Contacto: say@delcarajo.net


* Hey, Friki Delcarajo... ¿Que haces tan abajo? El boton de like esta mas arriba ( ͡° ͜ʖ ͡°)",https://i.ytimg.com/vi/wPG1vCd8EMA/default.jpg,120,90,https://i.ytimg.com/vi/wPG1vCd8EMA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wPG1vCd8EMA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/wPG1vCd8EMA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/wPG1vCd8EMA/maxresdefault.jpg,1280.0,720.0,DELCARAJO TV,"['juanito say', 'delcarajo', 'delcarajo teve', 'delcarajo tv', 'noticias', 'data suculenta', 'amber heard', 'amber heard johnny depp', 'johnny depp', 'belle delphine', 'kim kardashian', 'kanye west', 'datos', 'que paso', 'wefere', 'wefere news', 'candres peredo', 'curiosidades', 'delcarajotv']",24,none,¡Revelan tremenda ESTAFA de AMBER HEARD! KIM KARDASHIAN tiene 6 dedos y la verdadera BELLE DELPHINE,"► Muckrakers ➥ https://tus10seg.com/1004674
► Belle Delphine en Cold Ones ➥ https://youtu.be/D5zx2Bm2xMk

00:00 Joe Rogan vs las criticas
01:42 Cyberpunk 2077
02:02 Elon Musk se va a Marte
03:31 La fiesta de cumpleaños de Kim Kardashian
04:34 El misterio de Kim Kardashian
05:38 John K (Ren & Stimpy)
06:15 Twitter, Facebook y el senado
07:48 Belle Delphine revela la verdad
09:49 ¿Se libera Britney Spears?
11:08 El robo de Amber Heard

► TUS 10 SEGUNDOS ➥ https://tus10segundos.com/products/delcarajotv
► SE PARTE DEL TEAM DELCARAJO:
➥ https://youtube.com/channel/UCuWeBHxVe6C69JTBpiY-Y8Q/join
► TIENDA DELCARAJO ➥ http://delcarajo.net

► Sigueme en:
Twitter ➥ http://twitter.com/juanitosay
Instagram ➥ http://instagram.com/juanitosayoficial

► Contacto: say@delcarajo.net


* Hey, Friki Delcarajo... ¿Que haces tan abajo? El boton de like esta mas arriba ( ͡° ͜ʖ ͡°)",PT14M6S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,146344,10510,0,540,zxx,,
youtube#video,Qu8g8rOPRyQQFLfKyTqY_CAMStk,wt0mzI6l-fw,2020-11-08T06:55:26Z,UCaoO_HZ1npJ3YnyPpBA46SA,Amber Heard getting Emotional seeing Kamala Harris Speech,"Amber Heard getting Emotional seeing Kamala Harris Speech
.
.
.
#AmberHeard #KamlaHarris",https://i.ytimg.com/vi/wt0mzI6l-fw/default.jpg,120,90,https://i.ytimg.com/vi/wt0mzI6l-fw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wt0mzI6l-fw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/wt0mzI6l-fw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/wt0mzI6l-fw/maxresdefault.jpg,1280.0,720.0,RED CACHE NETWORK,,24,none,Amber Heard getting Emotional seeing Kamala Harris Speech,"Amber Heard getting Emotional seeing Kamala Harris Speech
.
.
.
#AmberHeard #KamlaHarris",PT16S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,424,2,0,8,en,,
youtube#video,DdBqwdZ-mysH4a1bYd8V4j2fJQg,X9I1ntQf-io,2020-12-02T05:16:50Z,UCY4AFV1s8xd79WcpRIReCGw,Amber Heard what's up status,#Amber Heard #Johnny Depp,https://i.ytimg.com/vi/X9I1ntQf-io/default.jpg,120,90,https://i.ytimg.com/vi/X9I1ntQf-io/mqdefault.jpg,320,180,https://i.ytimg.com/vi/X9I1ntQf-io/hqdefault.jpg,480,360,https://i.ytimg.com/vi/X9I1ntQf-io/sddefault.jpg,640.0,480.0,,,,VAASEditz,,22,none,Amber Heard what's up status,#Amber Heard #Johnny Depp,PT30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,54,13,0,0,,,
youtube#video,bA76BqLMiTRRO7iP2mU7E2mUOqk,y6k8LCbxLps,2011-07-11T16:22:24Z,UCgq13zvoalNfsOquA4cnf_A,Jesse EISENBERG y Amber HEARD (Voces de René y Carmen) - Take de Doblaje.,"Take de doblaje de la película 'Zombieland', doblado al castellano por René León y Carmen Rodríguez, y dirigido por Carlos Tostado. Grabado en 'Peakland Estudios' en junio de 2011.",https://i.ytimg.com/vi/y6k8LCbxLps/default.jpg,120,90,https://i.ytimg.com/vi/y6k8LCbxLps/mqdefault.jpg,320,180,https://i.ytimg.com/vi/y6k8LCbxLps/hqdefault.jpg,480,360,https://i.ytimg.com/vi/y6k8LCbxLps/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/y6k8LCbxLps/maxresdefault.jpg,1280.0,720.0,René León,"['Cine', 'Película', 'Film', 'Secuencia', 'Escena', 'Scene', 'Practica', 'Doblaje', 'Castellano', 'Español', 'Take', 'Voz', 'Voces', 'René', 'León', 'Carmen', 'Rodríguez', 'Actor', 'Actriz', 'Jesse', 'Eisenberg', 'Columbus', 'Amber', 'Heard', '406', 'Comedia', 'Terror', 'Zombis', 'Road', 'Movie', 'Director', 'Ruben', 'Fleischer', 'Bienvenidos', 'Zombieland']",1,none,Jesse EISENBERG y Amber HEARD (Voces de René y Carmen) - Take de Doblaje.,"Take de doblaje de la película 'Zombieland', doblado al castellano por René León y Carmen Rodríguez, y dirigido por Carlos Tostado. Grabado en 'Peakland Estudios' en junio de 2011.",PT29S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,4317,6,0,2,,,
youtube#video,Zdj9FUZmiKmbJ344x7M3p_5QnwA,ZCp53UCfzhU,2020-12-05T01:30:18Z,UClT5lmkNOXHsMTtMhN09hIA,Johnny Depp vs Amber Heard,"Que crees que es correcto??.....
y si lo que crees que es correcto, ¿solo es la tapa dura de una mentira ?

Sígueme en mis redes sociales♥️

Facebook:
https://m.facebook.com/TommyBlackl-911724562492490/?ref=bookmarks

Instagram:
https://www.instagram.com/tommyblacktv/?hl=es-la",https://i.ytimg.com/vi/ZCp53UCfzhU/default.jpg,120,90,https://i.ytimg.com/vi/ZCp53UCfzhU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZCp53UCfzhU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ZCp53UCfzhU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ZCp53UCfzhU/maxresdefault.jpg,1280.0,720.0,Tommy Black,,24,none,Johnny Depp vs Amber Heard,"Que crees que es correcto??.....
y si lo que crees que es correcto, ¿solo es la tapa dura de una mentira ?

Sígueme en mis redes sociales♥️

Facebook:
https://m.facebook.com/TommyBlackl-911724562492490/?ref=bookmarks

Instagram:
https://www.instagram.com/tommyblacktv/?hl=es-la",PT9M35S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,164,24,0,3,es-419,,
youtube#video,XITehTdiSSD0INGnK8UbMnTBiK0,_9sUbXieRqw,2021-09-10T04:06:05Z,UCnlm_Yd0K6wSrBn2d9FR6Tg,Amber Heard Love Whatsapp Status 💖❤️ || Masakali Status || #shorts,,https://i.ytimg.com/vi/_9sUbXieRqw/default.jpg,120,90,https://i.ytimg.com/vi/_9sUbXieRqw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_9sUbXieRqw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/_9sUbXieRqw/sddefault.jpg,640.0,480.0,,,,AM Creations...,,22,none,Amber Heard Love Whatsapp Status 💖❤️ || Masakali Status || #shorts,,PT23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,41,4,0,2,,,
