kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.regionRestriction.blocked,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.contentRating.ytRating
youtube#video,cs-Um7azvTAIGo-w00s6LPMyqVw,gVATxzpunBg,2020-03-19T07:18:46Z,UCz4O6fVjog6QktiKyOc1pBw,Amber Heard - Six Talks About Dreams with Scat - Syrup 2013,"Amber Heard/Six talks about dreams with Scat emotionally, such as going to Yale and London for ballet. Scene is close to the end of the movie Syrup (2013). #AmberHeard #Movie #Drama #Comedy #Film #Scenes #Dreams #Business",https://i.ytimg.com/vi/gVATxzpunBg/default.jpg,120,90,https://i.ytimg.com/vi/gVATxzpunBg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gVATxzpunBg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gVATxzpunBg/sddefault.jpg,640.0,480.0,Christina Taft,"['Amber Heard', 'Movie', 'Film', 'Drama', 'Comedy', 'Syrup', 'Dreams', 'Six', 'Acting', 'Actress', 'Actors', 'business', 'london', 'marketing', 'yale']",24,none,Amber Heard - Six Talks About Dreams with Scat - Syrup 2013,"Amber Heard/Six talks about dreams with Scat emotionally, such as going to Yale and London for ballet. Scene is close to the end of the movie Syrup (2013). #AmberHeard #Movie #Drama #Comedy #Film #Scenes #Dreams #Business",PT6M,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1580,12,0,1,https://i.ytimg.com/vi/gVATxzpunBg/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,IBdvf2LnCjgMGtUE7U8v9cdgZjM,hCiNhPpRHUY,2019-02-23T11:15:01Z,UCorl0eeJza_JYKZbd5LiaDw,AQUAMAN WORLD PREMIERE IN LONDON :- Jason Momoa & Amber Heard,"This is the AQUAMAN WORLD PREMIERE , which took place on Monday 26TH  NOVEMBER 2018 at Leicester Square in London.  This was Photographed with the Sony A7III using E- Mount 35mm full frame F3.5-6.3OSS FE 24-240mm. 

Music is by Skylar Grey,  
SONG: Everything I Need , from the motion picture soundtrack Auaman",https://i.ytimg.com/vi/hCiNhPpRHUY/default.jpg,120,90,https://i.ytimg.com/vi/hCiNhPpRHUY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hCiNhPpRHUY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hCiNhPpRHUY/sddefault.jpg,640.0,480.0,Carlos Vieites,"['Jason Momoa', 'Amber Heard', 'Patrick Wilson', 'Dolph Lundgren', 'James Wan', 'ALEX ZANE', 'AQUAMAN', 'WORLD PREMIERE', 'Leicester Square', 'London', 'PHOTOGRAPHY', 'PHOTO', 'SONY A7III']",1,none,AQUAMAN WORLD PREMIERE IN LONDON :- Jason Momoa & Amber Heard,"This is the AQUAMAN WORLD PREMIERE , which took place on Monday 26TH  NOVEMBER 2018 at Leicester Square in London.  This was Photographed with the Sony A7III using E- Mount 35mm full frame F3.5-6.3OSS FE 24-240mm. 

Music is by Skylar Grey,  
SONG: Everything I Need , from the motion picture soundtrack Auaman",PT3M2S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,33,0,0,0,https://i.ytimg.com/vi/hCiNhPpRHUY/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,Ebxc1uPhVJIUxl5XmcCTGHicEOE,HlPy5nD19s0,2021-06-18T09:28:41Z,UC2HnDLzLgoaty9ixV6wswnA,Amber Heard All Hot Scenes from London Fields,,https://i.ytimg.com/vi/HlPy5nD19s0/default.jpg,120,90,https://i.ytimg.com/vi/HlPy5nD19s0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HlPy5nD19s0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HlPy5nD19s0/sddefault.jpg,640.0,480.0,Indian Beauty Shorts,,22,none,Amber Heard All Hot Scenes from London Fields,,PT4M18S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,268,1,0,0,https://i.ytimg.com/vi/HlPy5nD19s0/maxresdefault.jpg,1280.0,720.0,,,,ytAgeRestricted
youtube#video,rcLP6AoTU8f0zJ4GXbOvs2vDwtQ,HSvwi1uM544,2015-02-23T06:22:05Z,UCoKO8Jxr48rvBxGvHHd5VNQ,Amber London **Drive By** Ft. Rell (Official Video),"Off the ""Hard 2 Find"" Mixtape: 
http://www.datpiff.com/OG-Amber-Londo...

Based out of: Houston, TX

Artist Info: 
Twitter @KlvnAmberLondon 
Instagram @amberlondon
RELL @DonChokey

Video shot & edited by: @Drxvmz",https://i.ytimg.com/vi/HSvwi1uM544/default.jpg,120,90,https://i.ytimg.com/vi/HSvwi1uM544/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HSvwi1uM544/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HSvwi1uM544/sddefault.jpg,640.0,480.0,Amber London,,22,none,Amber London **Drive By** Ft. Rell (Official Video),"Off the ""Hard 2 Find"" Mixtape: 
http://www.datpiff.com/OG-Amber-Londo...

Based out of: Houston, TX

Artist Info: 
Twitter @KlvnAmberLondon 
Instagram @amberlondon
RELL @DonChokey

Video shot & edited by: @Drxvmz",PT3M35S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,41555,928,0,61,https://i.ytimg.com/vi/HSvwi1uM544/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,TrQYLkHFVig0Q7y5h490QHZzLXI,I25AZYyLoB0,2016-08-21T17:50:14Z,UC0wKlhu52D0G-9mt8ZdHxCg,London Ladies Night! Amber Heard Parties with Pals Cara Delevingne and Margot Robbie Days After Divo,I created this video with the YouTube Video Editor (http://www.youtube.com/editor),https://i.ytimg.com/vi/I25AZYyLoB0/default.jpg,120,90,https://i.ytimg.com/vi/I25AZYyLoB0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/I25AZYyLoB0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/I25AZYyLoB0/sddefault.jpg,640.0,480.0,Javed,['YouTube Editor'],22,none,London Ladies Night! Amber Heard Parties with Pals Cara Delevingne and Margot Robbie Days After Divo,I created this video with the YouTube Video Editor (http://www.youtube.com/editor),PT3M17S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,195,0,0,0,https://i.ytimg.com/vi/I25AZYyLoB0/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,bxWtGlsUs2j7DOZ6Pqos0ZDHpRs,I3A9Vjnx7ms,2020-07-11T15:34:22Z,UCzRy4WYepJbGQpdJntX1x5w,The Stepfather - Official Trailer - with Amber Heard,"The Stepfather (2009) with Amber Heard

Michael Harding (Penn Badgely) returns home from military school to find his mother Susan (Sela Ward) happily in love and living with her new boyfriend David (Dylan Walsh). As the two men get to know each other, he becomes more and more suspicious of the man who is always there with a helpful hand.",https://i.ytimg.com/vi/I3A9Vjnx7ms/default.jpg,120,90,https://i.ytimg.com/vi/I3A9Vjnx7ms/mqdefault.jpg,320,180,https://i.ytimg.com/vi/I3A9Vjnx7ms/hqdefault.jpg,480,360,https://i.ytimg.com/vi/I3A9Vjnx7ms/sddefault.jpg,640.0,480.0,Movie Trailers,"['amber heard', 'movie', 'film', 'the stepfather', 'beau-père', 'trailer', 'bande annonce', '2009', 'sexy', 'horro film', 'horror', 'slasher', 'teen girls', 'sexy teen', 'swimsuit', 'girl in swimsuit']",1,none,The Stepfather - Official Trailer - with Amber Heard,"The Stepfather (2009) with Amber Heard

Michael Harding (Penn Badgely) returns home from military school to find his mother Susan (Sela Ward) happily in love and living with her new boyfriend David (Dylan Walsh). As the two men get to know each other, he becomes more and more suspicious of the man who is always there with a helpful hand.",PT2M27S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,490,3,0,,https://i.ytimg.com/vi/I3A9Vjnx7ms/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,Kw8vi5sUKlCwDV0-jYcamkLPQ-4,idvggntb1QM,2021-08-08T18:07:46Z,UCykrkuL-Kl_nAha1HxO63_g,Amber Heard pokes fun about mystery surrounding her love life 835563,"Thank you for watching video!
Subscribe to our channel for more latest videos!
CLICK HERE TO SUBSCRIBE: https://goo.gl/kq6eiq

Amber Heard pokes fun about mystery surrounding her love life 835563",https://i.ytimg.com/vi/idvggntb1QM/default.jpg,120,90,https://i.ytimg.com/vi/idvggntb1QM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/idvggntb1QM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/idvggntb1QM/sddefault.jpg,640.0,480.0,Celebrity Star,"['dailymail', 'tvshowbiz', 'Amber Heard', 'London']",22,none,Amber Heard pokes fun about mystery surrounding her love life 835563,"Thank you for watching video!
Subscribe to our channel for more latest videos!
CLICK HERE TO SUBSCRIBE: https://goo.gl/kq6eiq

Amber Heard pokes fun about mystery surrounding her love life 835563",PT4M40S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,6,0,0,0,https://i.ytimg.com/vi/idvggntb1QM/maxresdefault.jpg,1280.0,720.0,,en-GB,en-GB,
youtube#video,Q3KKF-5OxUlzqF6b7U0zbvrjcSI,iM9ZVeDvoSA,2015-07-01T12:59:23Z,UC7laK-kkBOk0TdvEa0EQAxw,"Magic Mike XXL cast arriving in London (Channing Tatum, Amber Heard, Matt Bomer)","Caught sight of the cast of Magic Mike XXL arriving at a private screening in London Leicester square, to surprise the audience. 
Channing Tatum
Amber Heard
Matt Bomer",https://i.ytimg.com/vi/iM9ZVeDvoSA/default.jpg,120,90,https://i.ytimg.com/vi/iM9ZVeDvoSA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iM9ZVeDvoSA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iM9ZVeDvoSA/sddefault.jpg,640.0,480.0,Richie Parkin,"['Magic Mike XXL', 'Channing Tatum (Celebrity)', 'Matt Bomer (Film Actor)', 'Amber Heard (Celebrity)', 'London', 'Leicester Square (Location)', 'Celebrity (Media Genre)', 'Magic Mike (Award-Winning Work)', 'Premiere (Film Subject)', 'Live', 'England', 'Gay (Film Genre)', 'Beautiful (Composition)', 'Comedy (Film Genre)']",22,none,"Magic Mike XXL cast arriving in London (Channing Tatum, Amber Heard, Matt Bomer)","Caught sight of the cast of Magic Mike XXL arriving at a private screening in London Leicester square, to surprise the audience. 
Channing Tatum
Amber Heard
Matt Bomer",PT1M20S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3897,16,0,0,https://i.ytimg.com/vi/iM9ZVeDvoSA/maxresdefault.jpg,1280.0,720.0,,en-GB,,
youtube#video,p9Ww48v43niUGkATrelTINB-nts,IZxvJ8p2T8o,2016-11-01T00:41:34Z,UCoKO8Jxr48rvBxGvHHd5VNQ,Amber London - What Chu Gon Do (Official Music Video),"$$$$$$$$$$$$$$$$$$$$$$$

Off the ""Life II Death"" Mixtape: 
http://www.livemixtapes.com/mixtapes/36867/amber-london-life-ii-death.html

Artist Info:  

Twitter @KlvnAmberLondon, Instagram @amberlondon

Based out of: Houston, TX

Directed by: Tyler Citizen in Alief, Tx (@zencityfilms)

Produced by: PurpDogg (@FUCKPURP)",https://i.ytimg.com/vi/IZxvJ8p2T8o/default.jpg,120,90,https://i.ytimg.com/vi/IZxvJ8p2T8o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IZxvJ8p2T8o/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IZxvJ8p2T8o/sddefault.jpg,640.0,480.0,Amber London,"['amber london', 'raider klan', 'purpdogg', 'klvn']",10,none,Amber London - What Chu Gon Do (Official Music Video),"$$$$$$$$$$$$$$$$$$$$$$$

Off the ""Life II Death"" Mixtape: 
http://www.livemixtapes.com/mixtapes/36867/amber-london-life-ii-death.html

Artist Info:  

Twitter @KlvnAmberLondon, Instagram @amberlondon

Based out of: Houston, TX

Directed by: Tyler Citizen in Alief, Tx (@zencityfilms)

Produced by: PurpDogg (@FUCKPURP)",PT2M49S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,32854,923,0,69,https://i.ytimg.com/vi/IZxvJ8p2T8o/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,zE65CvUtCYHANvoCdIch07gB4c0,j2JxMgRPsuE,2021-11-22T00:00:08Z,UCTlz4BHE6g6qEVtswlPbsFA,London Fields (Amber Heard & Jim Sturgess) - Make Out Scene,"London Fields (Amber Heard & Jim Sturgess) - Make Out Scene

Nicola, a clairvoyant femme fatale, lives with a premonition that she will be murdered. However, she begins a love affair with three different men at the same time.

Initial release: September 20, 2018
Director: Mathew Cullen

Amber Heard (Nicola Six)
Jim Sturgess

#love #scene #movie #london #fields #londonfields #kissing #makeout #amberheard #Jim Sturgess #romance #makelove #mystery #thriller",https://i.ytimg.com/vi/j2JxMgRPsuE/default.jpg,120,90,https://i.ytimg.com/vi/j2JxMgRPsuE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/j2JxMgRPsuE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/j2JxMgRPsuE/sddefault.jpg,640.0,480.0,FavorScene,"['lovescene', 'sexscene', 'kissingscene', 'amberheard', 'johnnydepp', 'Jim Sturgess', 'makeout', 'makelove']",1,none,London Fields (Amber Heard & Jim Sturgess) - Make Out Scene,"London Fields (Amber Heard & Jim Sturgess) - Make Out Scene

Nicola, a clairvoyant femme fatale, lives with a premonition that she will be murdered. However, she begins a love affair with three different men at the same time.

Initial release: September 20, 2018
Director: Mathew Cullen

Amber Heard (Nicola Six)
Jim Sturgess

#love #scene #movie #london #fields #londonfields #kissing #makeout #amberheard #Jim Sturgess #romance #makelove #mystery #thriller",PT50S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2422,10,0,1,https://i.ytimg.com/vi/j2JxMgRPsuE/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,rMe8cl5w-R8FJewdohy68K1mdb4,JQni4LC84Ok,2020-07-21T14:49:44Z,UCQjEve3u8tXBUYvXxeD1cuQ,Amber Heard 'left covered in blood' after Johnny Depp 'popped her teeth',"Amber Heard has told a court she was left covered in blood after  ""popped her teeth"" and split her lip in a row over claims she had affairs with two men.   Heard, 34, is back at London's High Court for her second day giving evidence in Depp 's libel case against News Group Newspapers.  Depp, 57, is suing NGN over a story published in The Sun in 201 which branded him a ""wife beater"" - a claim which he strenuously denies.  During today's questioning, Heard eged Depp hit her in the face in a fight in March 2013 which she referred to as the ""disco bloodbath"".  The actress told the court she was left covered in blood, which also spattered onto the w and across the kitchen.  Eleanor Laws QC, for Depp, asked her: ""How did he hit you in such a way that blood spattered on the w?""   Heard replied: ""Back then it was just slaps or backhands, and at the time it was a shock... I felt his rings hit my mouth, my teeth...  ""All I can tell you is Johnny wore these rings... He backhanded me... We got in ...",https://i.ytimg.com/vi/JQni4LC84Ok/default.jpg,120,90,https://i.ytimg.com/vi/JQni4LC84Ok/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JQni4LC84Ok/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JQni4LC84Ok/sddefault.jpg,640.0,480.0,Enthusiastic messenger,"['Johnny Depp', 'Elon Musk', 'Kate Moss', 'James Franco', 'CCTV', 'Marriage', 'CCTV footage']",22,none,Amber Heard 'left covered in blood' after Johnny Depp 'popped her teeth',"Amber Heard has told a court she was left covered in blood after  ""popped her teeth"" and split her lip in a row over claims she had affairs with two men.   Heard, 34, is back at London's High Court for her second day giving evidence in Depp 's libel case against News Group Newspapers.  Depp, 57, is suing NGN over a story published in The Sun in 201 which branded him a ""wife beater"" - a claim which he strenuously denies.  During today's questioning, Heard eged Depp hit her in the face in a fight in March 2013 which she referred to as the ""disco bloodbath"".  The actress told the court she was left covered in blood, which also spattered onto the w and across the kitchen.  Eleanor Laws QC, for Depp, asked her: ""How did he hit you in such a way that blood spattered on the w?""   Heard replied: ""Back then it was just slaps or backhands, and at the time it was a shock... I felt his rings hit my mouth, my teeth...  ""All I can tell you is Johnny wore these rings... He backhanded me... We got in ...",PT5M44S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,55,0,0,0,,,,,,,
youtube#video,s7zAFy42OJskDSF227sZ9vqkhVM,KgJvYtQwmCo,2018-09-06T19:29:19Z,UCLrRxsUU9FGTui00CBLUN0A,London New FIELDS Official Trailer 2018 New  Amber Heard   Thriller  Movie   YouTube,,https://i.ytimg.com/vi/KgJvYtQwmCo/default.jpg,120,90,https://i.ytimg.com/vi/KgJvYtQwmCo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KgJvYtQwmCo/hqdefault.jpg,480,360,,,,D T,['Kaku'],24,none,London New FIELDS Official Trailer 2018 New  Amber Heard   Thriller  Movie   YouTube,,PT2M12S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,13,0,0,0,,,,,en,,
youtube#video,KbPvgtlvVG2gnWnL5C6Oi7iIR4o,KmSGeieBMok,2014-11-20T19:37:55Z,UCHihCOuepkdggfGNEjtr1xg,Amber London - Tha Hardest Bitch,"SUBSCRIBE TO THE HIDDEN BEHIND LEAVES YOUTUBE CHANNEL TO WATCH MORE! https://www.youtube.com/user/HiddenBehindLeaves?sub_confirmation=1

🍃 // AMBER LONDON - THA HARDEST BITCH (PROD. PURPDOGG)

Unofficial video

Produced by PurpDogg 

Off the album 'Hard 2 Find' - download: http://www.datpiff.com/OG-Amber-London-Hard-2-Find-Not-Found-mixtape.624326.html 

Video by Hidden Behind Leaves - hiddenbehindleaves@gmail.com 

https://soundcloud.com/amber-london
https://soundcloud.com/purpdogg

Twitter:

Amber London - https://twitter.com/KlvnAmberLondon
PurpDogg - https://twitter.com/FUCKPURP
Hidden Behind Leaves - https://twitter.com/RotterdamRonin

LIKE HIDDEN BEHIND LEAVES ON FACEBOOK! - https://www.facebook.com/hiddenbehindleaves/app/212104595551052/

PLEASE LIKE, SUBSCRIBE & TURN NOTIFICATIONS ON!
https://www.youtube.com/user/HiddenBehindLeaves?sub_confirmation=1

IF YOU LIKED THE VIDEO, HIT THAT THUMBS UP & LEAVE A COMMENT BELOW.

Want me to do a visual? I charge a flat fee rate (PayPal only) 
email me for pricing & specifics - serious inquiries only - hiddenbehindleaves@gmail.com

BITCOIN DONATIONS: 1KD1bFCUNfKcNUT2GcNgqf1Dd9TVEypzBP
PAYPAL DONATIONS: hiddenbehindleaves@gmail.com

#THRAXXHOUSE
#GOTHBOICLIQUE",https://i.ytimg.com/vi/KmSGeieBMok/default.jpg,120,90,https://i.ytimg.com/vi/KmSGeieBMok/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KmSGeieBMok/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KmSGeieBMok/sddefault.jpg,640.0,480.0,HIDDEN BEHIND LEAVES,"['sesh', 'bones', 'phonk', 'trill', 'trillwave', 'witchhouse', 'cloudrap', 'a$ap', 'BRK', '275', 'raider klan', 'handzum', 'goth money', 'kray', 'thraxxhouse', 'waterboyz', 'lean', 'yung', 'based', 'wavy', 'houston', 'memphis', 'hollow squad', 'sad', 'sadboys', 'emo', 'vintage', 'rare', 'very special', 'ovo', 'cashed', 'oakland', 'smokey', 'moorgang', 'seattle', 'nacho', 'trap', 'psychedelic', 'trippy', 'throwed', 'fiji', 'purple', 'swag', 'dmt', 'oxy', 'xanax', 'kush', 'codeine', 'promethazine', 'slowed', 'spacey', 'dark', 'triple6', 'three six', 'cloudy', 'vaporwave', 'cold', 'retro', '8bit', 'amber london', 'hard 2 find', 'purrpdogg', 'tha hardest bitch']",10,none,Amber London - Tha Hardest Bitch,"SUBSCRIBE TO THE HIDDEN BEHIND LEAVES YOUTUBE CHANNEL TO WATCH MORE! https://www.youtube.com/user/HiddenBehindLeaves?sub_confirmation=1

🍃 // AMBER LONDON - THA HARDEST BITCH (PROD. PURPDOGG)

Unofficial video

Produced by PurpDogg 

Off the album 'Hard 2 Find' - download: http://www.datpiff.com/OG-Amber-London-Hard-2-Find-Not-Found-mixtape.624326.html 

Video by Hidden Behind Leaves - hiddenbehindleaves@gmail.com 

https://soundcloud.com/amber-london
https://soundcloud.com/purpdogg

Twitter:

Amber London - https://twitter.com/KlvnAmberLondon
PurpDogg - https://twitter.com/FUCKPURP
Hidden Behind Leaves - https://twitter.com/RotterdamRonin

LIKE HIDDEN BEHIND LEAVES ON FACEBOOK! - https://www.facebook.com/hiddenbehindleaves/app/212104595551052/

PLEASE LIKE, SUBSCRIBE & TURN NOTIFICATIONS ON!
https://www.youtube.com/user/HiddenBehindLeaves?sub_confirmation=1

IF YOU LIKED THE VIDEO, HIT THAT THUMBS UP & LEAVE A COMMENT BELOW.

Want me to do a visual? I charge a flat fee rate (PayPal only) 
email me for pricing & specifics - serious inquiries only - hiddenbehindleaves@gmail.com

BITCOIN DONATIONS: 1KD1bFCUNfKcNUT2GcNgqf1Dd9TVEypzBP
PAYPAL DONATIONS: hiddenbehindleaves@gmail.com

#THRAXXHOUSE
#GOTHBOICLIQUE",PT3M46S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,16655,445,0,17,https://i.ytimg.com/vi/KmSGeieBMok/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,Yjw0WEQ6EB1IR12PHbJPThafgb4,KqpYacpt6b4,2011-06-23T23:41:07Z,UCoKO8Jxr48rvBxGvHHd5VNQ,Amber London - Four Twenty (Official Video),"Off the 1994 EP:

http://www.datpiff.com/Amber-London-1994-Ep-Og-Amber-London-mixtape.328433.html",https://i.ytimg.com/vi/KqpYacpt6b4/default.jpg,120,90,https://i.ytimg.com/vi/KqpYacpt6b4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KqpYacpt6b4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KqpYacpt6b4/sddefault.jpg,640.0,480.0,Amber London,"['Four Twenty', 'Amber London', 'Unsigned', 'Female Rapper', 'smoking', 'good music', 'wiz khalifa', 'houston', 'Good Music']",24,none,Amber London - Four Twenty (Official Video),"Off the 1994 EP:

http://www.datpiff.com/Amber-London-1994-Ep-Og-Amber-London-mixtape.328433.html",PT4M28S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,59676,862,0,138,,,,,,,
youtube#video,ZE8c4dqiYZ1gZ21XPwRtCuJ0lh8,kZzxLhdo1Xo,2015-02-02T14:47:01Z,UCbpBsIh5Et-1yCq_KN04wrg,Nell - Locked In Da Game (Feat. Amber London) [Prod. By Dj Screw & El Camino Black],,https://i.ytimg.com/vi/kZzxLhdo1Xo/default.jpg,120,90,https://i.ytimg.com/vi/kZzxLhdo1Xo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kZzxLhdo1Xo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kZzxLhdo1Xo/sddefault.jpg,640.0,480.0,Short Bus Shawty,"['hip-hop', 'single', 'music', 'hip', 'hop', 'rap', 'trap', 'mixtape', 'livemixtapes', 'new', 'datpiff', 'indytapes', '2015', 'Nell', 'The', 'Screw', 'Tape', 'n3_ll', 'El Camino Black', 'Dj Screw', 'Amber London']",10,none,Nell - Locked In Da Game (Feat. Amber London) [Prod. By Dj Screw & El Camino Black],,PT5M28S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,15703,378,0,10,,,,,en,,
youtube#video,vHiaqUgD-s-wPfRr45XQrgUR2ak,mX6pB_SoeG4,2018-11-29T12:32:40Z,UC9tCtl2G1FccWwGxFxE5wDQ,Aquaman World Premiere in London. Cast & Crew Introduce Film,"The cast and crew of Aquaman introduce the latest film, guests included Jason Momoa, James Wan, Amber Heard, Patrick Wilson and Dolph Lundgren. The event was held at Leicester Square in London on 26.11.2018.",https://i.ytimg.com/vi/mX6pB_SoeG4/default.jpg,120,90,https://i.ytimg.com/vi/mX6pB_SoeG4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mX6pB_SoeG4/hqdefault.jpg,480,360,,,,The Aspiring Kryptonian,"['aquaman', 'london', 'film premiere', 'premiere', 'jason momoa', 'james wan', 'amber heard', 'dc comics', 'geek', 'nerd', 'event', 'superhero']",22,none,Aquaman World Premiere in London. Cast & Crew Introduce Film,"The cast and crew of Aquaman introduce the latest film, guests included Jason Momoa, James Wan, Amber Heard, Patrick Wilson and Dolph Lundgren. The event was held at Leicester Square in London on 26.11.2018.",PT2M7S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,172,5,0,5,,,,,,,
youtube#video,NYB7sHZtERPzmpUApLik0jXc4b8,mY2Ldu16KSw,2020-08-03T23:17:23Z,UCUD4-ngT1Gj-dkluNFO5Nzg,"Amber Heard's Closing Statement outside RCJ Court London, Amber Heard v Johnny Depp EXPLOSIVE NEWS","Whilst the court case was still running inside with Johnny Depp's cross examining, Amber Heard had the audacity to press ahead with her closing statement outside the RCJ. What a cheek she has. All about the Amber...",https://i.ytimg.com/vi/mY2Ldu16KSw/default.jpg,120,90,https://i.ytimg.com/vi/mY2Ldu16KSw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mY2Ldu16KSw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mY2Ldu16KSw/sddefault.jpg,640.0,480.0,Pro Arts,"['amberheard', 'johnnydepp', 'court', 'trial', 'rcj', 'london', 'ambervjohnny', 'therumdiaries', 'aquaman']",24,none,"Amber Heard's Closing Statement outside RCJ Court London, Amber Heard v Johnny Depp EXPLOSIVE NEWS","Whilst the court case was still running inside with Johnny Depp's cross examining, Amber Heard had the audacity to press ahead with her closing statement outside the RCJ. What a cheek she has. All about the Amber...",PT2M44S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,56,1,0,0,,,,,zxx,,
youtube#video,pI4nLh9BlEN9v10OV0y1FAnAbig,myS2DqIGYUU,2018-07-23T17:07:33Z,UCrcqv9gif2ATMRvPlPrsxjw,LONDON FIELDS Official Trailer (2018) _ Amber Heard _ Thriller,,https://i.ytimg.com/vi/myS2DqIGYUU/default.jpg,120,90,https://i.ytimg.com/vi/myS2DqIGYUU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/myS2DqIGYUU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/myS2DqIGYUU/sddefault.jpg,640.0,480.0,100hollywood trailer,,22,none,LONDON FIELDS Official Trailer (2018) _ Amber Heard _ Thriller,,PT1M46S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,101,0,0,0,,,,,,,
youtube#video,AD9h0xqYxi5vPIXQibQXL6sK_6s,n0aCI43VOaM,2021-07-29T09:54:27Z,UCW3bCKxnGQ8LEbRNtpRdrAw,Amber Heard in London,,https://i.ytimg.com/vi/n0aCI43VOaM/default.jpg,120,90,https://i.ytimg.com/vi/n0aCI43VOaM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/n0aCI43VOaM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/n0aCI43VOaM/sddefault.jpg,640.0,480.0,Asylanträge Anzahl,['hollywood'],22,none,Amber Heard in London,,PT2M4S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,2,0,0,,,,,,,,
