kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,contentDetails.regionRestriction.blocked,snippet.defaultLanguage
youtube#video,4uQEC_J4dKR2_K0iFWo-W0pdMxo,F1cHJtzr7Co,2020-04-08T09:07:10Z,UCh6p0KqfyaofmxLawbD5pfQ,Perseteruan Johnny Depp dan Amber Heard Belum Berakhir,"Rabu, 08 April 2020
Perseteruan Johnny Depp dan Amber Heard Belum Berakhir | High Night
REPUBLIKA.CO.ID, LOS ANGELES -- Aktor Johnny Depp dan Amber Heard sudah resmi bercerai pada 2017. Meski demikian, perseteruan dan pernyataan saling menjatuhkan antara mereka terus bergulir.
#High_Night",https://i.ytimg.com/vi/F1cHJtzr7Co/default.jpg,120,90,https://i.ytimg.com/vi/F1cHJtzr7Co/mqdefault.jpg,320,180,https://i.ytimg.com/vi/F1cHJtzr7Co/hqdefault.jpg,480,360,https://i.ytimg.com/vi/F1cHJtzr7Co/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/F1cHJtzr7Co/maxresdefault.jpg,1280.0,720.0,High Night,"['Perseteruan', 'Johnny', 'Depp', 'dan', 'Amber', 'Heard', 'Belum', 'Berakhir', 'Rabu', '08', 'April', '2020', 'High', 'Night', 'REPUBLIKA.CO.ID', 'LOS', 'ANGELES', '--', 'Aktor', 'sudah', 'resmi', 'bercerai', 'pada', '2017.', 'Meski', 'demikian', 'perseteruan', 'pernyataan', 'saling', 'menjatuhkan', 'antara', 'mereka', 'terus', 'bergulir.']",22,none,Perseteruan Johnny Depp dan Amber Heard Belum Berakhir,"Rabu, 08 April 2020
Perseteruan Johnny Depp dan Amber Heard Belum Berakhir | High Night
REPUBLIKA.CO.ID, LOS ANGELES -- Aktor Johnny Depp dan Amber Heard sudah resmi bercerai pada 2017. Meski demikian, perseteruan dan pernyataan saling menjatuhkan antara mereka terus bergulir.
#High_Night",PT1M41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,13,0,0,0,,,
youtube#video,BzppGEJ0G-QgZKT3NqWQ9pAg5Fo,fjUSBPH_6qA,2017-08-06T18:56:16Z,UCKb_sZ70YHiaUffh1cdlUVw,Johnny Depp and Amber Heard are So caring of Each Other,Johnny Depp and  Amber Heard are So caring of Each Other,https://i.ytimg.com/vi/fjUSBPH_6qA/default.jpg,120,90,https://i.ytimg.com/vi/fjUSBPH_6qA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fjUSBPH_6qA/hqdefault.jpg,480,360,,,,,,,World Plus,"['Johnny Depp', 'Amber Heard', 'Johnny Depp and Amber Heard', 'Johnny Depp and Amber Heard Love']",22,none,Johnny Depp and Amber Heard are So caring of Each Other,Johnny Depp and  Amber Heard are So caring of Each Other,PT38S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,44,0,0,0,,,
youtube#video,gVCn1D2ARtGNTht95XoBHfIshRI,foIErQvXbws,2021-05-29T01:56:32Z,UCxB5Ff6noVXJIT9p-_x9HMA,Amber heard best status || wife of Jonny deep (Amber heard) || #love_at_first_sight #shorts #short,,https://i.ytimg.com/vi/foIErQvXbws/default.jpg,120,90,https://i.ytimg.com/vi/foIErQvXbws/mqdefault.jpg,320,180,https://i.ytimg.com/vi/foIErQvXbws/hqdefault.jpg,480,360,https://i.ytimg.com/vi/foIErQvXbws/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/foIErQvXbws/maxresdefault.jpg,1280.0,720.0,Quadra Entertainment,,24,none,Amber heard best status || wife of Jonny deep (Amber heard) || #love_at_first_sight #shorts #short,,PT15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,184,4,0,1,,,
youtube#video,HfcjtXC5woRx780nKXB0zuYAgF4,FZOk06p-VdM,2021-01-27T20:44:55Z,UCy8YFzbkvYTQOQxjgE3UTBQ,Kirsty Marriott- You Are SOOO Dumb!  (Amber Heard Playlist!!),,https://i.ytimg.com/vi/FZOk06p-VdM/default.jpg,120,90,https://i.ytimg.com/vi/FZOk06p-VdM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FZOk06p-VdM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/FZOk06p-VdM/sddefault.jpg,640.0,480.0,,,,The Amber Heard Playlist!!,,22,none,Kirsty Marriott- You Are SOOO Dumb!  (Amber Heard Playlist!!),,PT1M48S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,225,,0,,,,
youtube#video,g0MzYpjsbmpSGboZk3xkBl-WoGg,g7mij8MYP7o,2015-10-16T01:04:44Z,UCO0dMRd66S6uDUan73Lg3Mg,WHO’S RICHER? - Amber Heard or Khloe Kardsashian? - Net Worth Revealed!,Who’s worth more? How much money do actress Amber Heard and Khloe Kardsashian have? We reveal their net worth and see who’s the richest between the two!,https://i.ytimg.com/vi/g7mij8MYP7o/default.jpg,120,90,https://i.ytimg.com/vi/g7mij8MYP7o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g7mij8MYP7o/hqdefault.jpg,480,360,https://i.ytimg.com/vi/g7mij8MYP7o/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/g7mij8MYP7o/maxresdefault.jpg,1280.0,720.0,The Real Hollywood,"['Net Worth', 'Networth', 'Wealth', 'Rich', 'Facts', 'Factoids', 'Vs', 'Celebrity', 'Money', 'Fortune', 'Amber Heard', 'Ripped Shirt', 'Jeans', 'Long Hair', 'Messy Hair', 'Blonde', 'Khloe Kardashian', 'Plunge', 'Gown', 'Blue', 'Draped', 'Glam', 'Hot', 'Tan']",24,none,WHO’S RICHER? - Amber Heard or Khloe Kardsashian? - Net Worth Revealed!,Who’s worth more? How much money do actress Amber Heard and Khloe Kardsashian have? We reveal their net worth and see who’s the richest between the two!,PT33S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,9,0,0,0,,,
youtube#video,WvkB07tN-06vSM5_OI6mXAp3mPM,hBcA1Bqluzw,2015-02-20T19:05:09Z,UCGW6C89FuEmvMSnsyfFfT1g,Amber Heard Steps Out After Marrying Johnny Depp WATCh,"Amber Heard keeps it chic in a black skirt while attending the unveiling of the Alice In Wonderland themed window at the Temperley Shop, Bruton Street on Friday (Februrary 20) in London, England.
The 28-year-old actress was seen holding hands with fashion designer Alice Temperley at the unveiling.

This was the first time that Amber has been spotted since getting hitched to her husband Johnny Depp on his private island earlier this month.",https://i.ytimg.com/vi/hBcA1Bqluzw/default.jpg,120,90,https://i.ytimg.com/vi/hBcA1Bqluzw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hBcA1Bqluzw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hBcA1Bqluzw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/hBcA1Bqluzw/maxresdefault.jpg,1280.0,720.0,entertainment 24/7,"['Amber Heard', 'Johnny Depp', 'attending', 'Wonderland', 'Temperley Shop', 'Bruton', 'hitched', 'island']",22,none,Amber Heard Steps Out After Marrying Johnny Depp WATCh,"Amber Heard keeps it chic in a black skirt while attending the unveiling of the Alice In Wonderland themed window at the Temperley Shop, Bruton Street on Friday (Februrary 20) in London, England.
The 28-year-old actress was seen holding hands with fashion designer Alice Temperley at the unveiling.

This was the first time that Amber has been spotted since getting hitched to her husband Johnny Depp on his private island earlier this month.",PT1M41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,129,1,0,0,,,
youtube#video,GL9MudzvMtH6O6lkrdeReNnzJ1Q,hdi8cfl1VjY,2014-02-05T17:58:14Z,UCP1hdrxYHdebGqbQawOMRpQ,Johnny Depp and Amber Heard Planning Beach Wedding | Splash News TV | Splash News TV,"Subscribe to Splash News: http://smarturl.it/SplashSub

Johnny Depp and Amber Heard are reportedly planning a small, intimate wedding on his private island in the Bahamas.

Splash News is THE only place for entertainment news on YouTube. We give you the hottest daily celebrity updates that guarantee you will stay on top of the latest Hollywood stories.

We don't deal in gossip. We deal in fact. So whether you love watching Miley Cyrus twerking or hearing the latest on celeb breakups and makeups Splash News is the YouTube channel for you.

We give you it all - the good, the bad and the ugly so subscribe now to Splash News: http://smarturl.it/SplashSub

Find out more @:
http://www.splashnews.com/

Follow us @:
https://twitter.com/splashnews

Like us on Facebook: 
http://www.facebook.com/pages/Splash-News/64983634297",https://i.ytimg.com/vi/hdi8cfl1VjY/default.jpg,120,90,https://i.ytimg.com/vi/hdi8cfl1VjY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hdi8cfl1VjY/hqdefault.jpg,480,360,,,,,,,Splash News,"['amber', 'Amber Heard', 'people', 'TMZ', 'Bahamas', 'heard', 'Splash', 'gossip', 'Hollywood', 'Hollywood Rumors', 'ceremony', 'tabloid', 'rumors', 'johnny', 'ugly', 'splash', 'Splash News TV', 'hollywood', 'beach', 'Johnny Depp', 'Latest Gossip', 'SNTV', 'business', 'Los Angeles', 'Celebrity News', 'biz', 'wedding', 'press', 'news', 'post', 'sensational', 'celebrity', 'british', 'Celebrity Gossip', 'Entertainment News', 'planning', 'marriage', 'depp', 'newspaper']",24,none,Johnny Depp and Amber Heard Planning Beach Wedding | Splash News TV | Splash News TV,"Subscribe to Splash News: http://smarturl.it/SplashSub

Johnny Depp and Amber Heard are reportedly planning a small, intimate wedding on his private island in the Bahamas.

Splash News is THE only place for entertainment news on YouTube. We give you the hottest daily celebrity updates that guarantee you will stay on top of the latest Hollywood stories.

We don't deal in gossip. We deal in fact. So whether you love watching Miley Cyrus twerking or hearing the latest on celeb breakups and makeups Splash News is the YouTube channel for you.

We give you it all - the good, the bad and the ugly so subscribe now to Splash News: http://smarturl.it/SplashSub

Find out more @:
http://www.splashnews.com/

Follow us @:
https://twitter.com/splashnews

Like us on Facebook: 
http://www.facebook.com/pages/Splash-News/64983634297",PT54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,929,8,0,2,,,
youtube#video,uXfGBOr-fCUNe2KzUgZzMnL4oNE,I6Yqrc9LRtc,2015-02-05T18:13:53Z,UCK5P-_4czFBtSvh9vcPV5oA,Johnny Depp y Amber Heard se casan,El actor Johnny Depp se ha casado,https://i.ytimg.com/vi/I6Yqrc9LRtc/default.jpg,120,90,https://i.ytimg.com/vi/I6Yqrc9LRtc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/I6Yqrc9LRtc/hqdefault.jpg,480,360,,,,,,,3MM,"['johnny depp y amber heard', 'johnny depp imdb', 'Amber Heard (Celebrity)', 'Johnny Depp (Celebrity)', 'johnny depp entrega de premios', 'johnny depp novia', 'johnny depp frases', 'johnny depp filmaffinity', 'johnny depp 21 jump street', 'johnny depp filmografia completa', 'johnny depp amber', 'johnny depp actualidad']",25,none,Johnny Depp y Amber Heard se casan,El actor Johnny Depp se ha casado,PT1M21S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,151,0,0,0,es,,
youtube#video,nr-d7TpfvpS9i3_2_T3GOtwhOvo,iAv-0C2GkZg,2021-01-25T01:37:40Z,UC9Bnu1_YezTd_nSel-Sckcw,"AQUAMAN 2 2022 Teaser Trailer   Jason Momoa, Amber Heard Fan Made HD","AQUAMAN 2 SAKSIKAN YAH DI BIOSKOP KESAYANGAN ANDA PADA TAHUN 2022 .

SUMBER VIDEO 
https://youtu.be/1Q1S8jve-2o",https://i.ytimg.com/vi/iAv-0C2GkZg/default.jpg,120,90,https://i.ytimg.com/vi/iAv-0C2GkZg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iAv-0C2GkZg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iAv-0C2GkZg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/iAv-0C2GkZg/maxresdefault.jpg,1280.0,720.0,Wong Dewek,,1,none,"AQUAMAN 2 2022 Teaser Trailer   Jason Momoa, Amber Heard Fan Made HD","AQUAMAN 2 SAKSIKAN YAH DI BIOSKOP KESAYANGAN ANDA PADA TAHUN 2022 .

SUMBER VIDEO 
https://youtu.be/1Q1S8jve-2o",PT4M18S,2d,hd,false,False,rectangular,processed,public,creativeCommon,True,True,False,20,1,0,0,,,
youtube#video,hchTYRnTMSPwOu_mwH7RcU4UY6A,IhXd0jrdvRk,2015-02-06T22:41:55Z,UCAOO5ubPDezvoBOe6KGfU_w,Johnny Depp y Amber Heard se casaron en LA / Función con Joanna Vegabiestro,"Johnny Depp y su novia, la actriz Amber Heard, contrajeron matrimonio este martes en su residencia de Los Ángeles California, confirmaron fuentes cercanas a E! News. 

6 de febrero del 2015 

* Video recomendado: 
Burlas en redes sociales por sobrepesos de Luis Miguel
http://youtu.be/vzCkgJNt3pI



*Disfruta y comparte este video con tus amigos. 

*Para más información entra: http://www.youtube.com/excelsiortv

No olvides dejarnos tus comentarios y visitarnos en:

-Facebook: https://www.facebook.com/ExcelsiorMex
-Twitter: https://twitter.com/Excelsior_Mex
-Sitio: http://www.excelsior.com.mx/tv


* Suscríbete a nuestro canal de YouTube:
https://www.youtube.com/channel/UCAOO5ubPDezvoBOe6KGfU_w



Programa: Función.
Conductor: Joanna Vegabiestro.
Horario: Lunes a Viernes @16:05-16:30.



excelsiortv, excelsior television, periodico excelsior, tv excelsior, videosexcelsior, excelsior periódico, noticias excelsior,noticias ultima hora, noticias ultimo momento, noticias hoy,grupo imagen,last minute news, last minute news, news today",https://i.ytimg.com/vi/IhXd0jrdvRk/default.jpg,120,90,https://i.ytimg.com/vi/IhXd0jrdvRk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IhXd0jrdvRk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IhXd0jrdvRk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/IhXd0jrdvRk/maxresdefault.jpg,1280.0,720.0,Función Excélsior,"['johnny depp se casa', 'Johnny Depp y Amber Heard', 'Johnny Depp y Amber Heard se casaron', 'Johnny Depp contrae matrimonio con Amber Heard', 'matrimonio de jhnny depp', 'johny depp se caso', 'boda de johnny depp', 'boda de amber heard', 'excelsiortv', 'excelsior television', 'periodico excelsior', 'tv excelsior', 'videosexcelsior', 'excelsior periódico', 'noticias excelsior', 'noticias ultima hora']",24,none,Johnny Depp y Amber Heard se casaron en LA / Función con Joanna Vegabiestro,"Johnny Depp y su novia, la actriz Amber Heard, contrajeron matrimonio este martes en su residencia de Los Ángeles California, confirmaron fuentes cercanas a E! News. 

6 de febrero del 2015 

* Video recomendado: 
Burlas en redes sociales por sobrepesos de Luis Miguel
http://youtu.be/vzCkgJNt3pI



*Disfruta y comparte este video con tus amigos. 

*Para más información entra: http://www.youtube.com/excelsiortv

No olvides dejarnos tus comentarios y visitarnos en:

-Facebook: https://www.facebook.com/ExcelsiorMex
-Twitter: https://twitter.com/Excelsior_Mex
-Sitio: http://www.excelsior.com.mx/tv


* Suscríbete a nuestro canal de YouTube:
https://www.youtube.com/channel/UCAOO5ubPDezvoBOe6KGfU_w



Programa: Función.
Conductor: Joanna Vegabiestro.
Horario: Lunes a Viernes @16:05-16:30.



excelsiortv, excelsior television, periodico excelsior, tv excelsior, videosexcelsior, excelsior periódico, noticias excelsior,noticias ultima hora, noticias ultimo momento, noticias hoy,grupo imagen,last minute news, last minute news, news today",PT1M1S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,1546,8,0,0,,,
youtube#video,YsEeYt8nY_Cfnic32zfPHmtqzi0,iXHlpOh9Z4E,2021-02-12T09:04:22Z,UCVLVEdI6_qSshPbbAFoZegg,"Hard Lights, Moonshine (With Marnik) - Umbrella (Feat. Amber Island) (Official Audio)",#HardLights #Moonshine #Marnik #Umbrella #SlapHouse,https://i.ytimg.com/vi/iXHlpOh9Z4E/default.jpg,120,90,https://i.ytimg.com/vi/iXHlpOh9Z4E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iXHlpOh9Z4E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iXHlpOh9Z4E/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/iXHlpOh9Z4E/maxresdefault.jpg,1280.0,720.0,Ricky J,,10,none,"Hard Lights, Moonshine (With Marnik) - Umbrella (Feat. Amber Island) (Official Audio)",#HardLights #Moonshine #Marnik #Umbrella #SlapHouse,PT3M,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,36913,756,0,17,,,
youtube#video,fnz3Fl0aamIjWzLNkK3u-NAE3Kw,jSfs6Y7mctw,2012-12-30T10:06:54Z,UCNrElH2DQgOWIDwVNoC2c2Q,Johnny Depp Names Beach After Amber Heard   Video,"Got a private island? Then why not impress your loved ones and name a beach after them like, Johnny Depp did with Amber Heard.",https://i.ytimg.com/vi/jSfs6Y7mctw/default.jpg,120,90,https://i.ytimg.com/vi/jSfs6Y7mctw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jSfs6Y7mctw/hqdefault.jpg,480,360,,,,,,,LanjalaGola,"['Johnny Depp', 'Amber Heard', 'Private Island', 'Beaches', 'Hip', 'Cove', 'Sexy', 'Vanessa Paradis', 'Pirates Of', 'The Caribbean', 'Captain Jack', 'Sparrow', 'Actors']",24,none,Johnny Depp Names Beach After Amber Heard   Video,"Got a private island? Then why not impress your loved ones and name a beach after them like, Johnny Depp did with Amber Heard.",PT1M4S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,236,0,0,0,,,
youtube#video,b4dMmWsJ4Meq2jRTURW0omTdz58,knuO6RuMq1U,2020-12-26T17:18:05Z,UCiUtVKjkv97zS5yoSWAHuAA,General Zod LOVES Brie Larson Compared to Amber Heard,"Live stream highlight of General zod comparing and contrasting Brie Larson to Amber Heard. The difference is very Stark. 


Subscribe to Prophets Of Geek Culture YouTube:
https://www.youtube.com/channel/UCiUtVKjkv97zS5yoSWAHuAA

Follow us on Twitter
Check out Prophets Of Geek Culture (@GeekProphets): https://twitter.com/GeekProphets?s=09

Follow us on Twitch:
https://www.twitch.tv/prophets_of_geek_culture

Become a disciple on Discord
https://discord.gg/kWPMBjV

#AmberHeard #BrieLarson #FandomZone",https://i.ytimg.com/vi/knuO6RuMq1U/default.jpg,120,90,https://i.ytimg.com/vi/knuO6RuMq1U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/knuO6RuMq1U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/knuO6RuMq1U/sddefault.jpg,640.0,480.0,,,,Prophets Of Geek Culture,"['Amber Heard', 'Brie Larson', 'General zod', 'geek Culture', 'prophets of geek culture', 'amber heard vs brie Larson', 'brie Larson vs amber heard', 'amber heard vs', 'who is worse brie larson or amber heard', 'brie larson discussion', 'why brie larson is not liked', 'why brie larson is hated', 'why brie larson is unlikable', 'why brie larson is so hated', 'why brie larson is ruining marvel', 'why amber heard is bad', 'why amber heard is lying', 'why amber heard is hated', 'why amber heard is wrong']",24,none,General Zod LOVES Brie Larson Compared to Amber Heard,"Live stream highlight of General zod comparing and contrasting Brie Larson to Amber Heard. The difference is very Stark. 


Subscribe to Prophets Of Geek Culture YouTube:
https://www.youtube.com/channel/UCiUtVKjkv97zS5yoSWAHuAA

Follow us on Twitter
Check out Prophets Of Geek Culture (@GeekProphets): https://twitter.com/GeekProphets?s=09

Follow us on Twitch:
https://www.twitch.tv/prophets_of_geek_culture

Become a disciple on Discord
https://discord.gg/kWPMBjV

#AmberHeard #BrieLarson #FandomZone",PT3M53S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,131,7,0,11,,,
youtube#video,xWM4lXKdISiE5A5nURuVSOccCV8,l4_rEfCxLbU,2015-07-25T15:08:09Z,UCgcRzKzouwjzyPkt_og6Oaw,Johnny Depp broke To Pay Off Ex Vanessa Paradis And Spoil Amber Heard,Johnny Depp Drains Bank Account To Pay Off Ex Vanessa Paradis And Spoil Amber Heard – A-List Actor Is Broke!,https://i.ytimg.com/vi/l4_rEfCxLbU/default.jpg,120,90,https://i.ytimg.com/vi/l4_rEfCxLbU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/l4_rEfCxLbU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/l4_rEfCxLbU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/l4_rEfCxLbU/maxresdefault.jpg,1280.0,720.0,xavesvideo,"['GOSSIP', 'HOT CELEBS', 'HOT NEWS', 'JOHNNY DEPP', 'Amber Heard (Celebrity)', 'Vanessa Paradis (Celebrity)', 'Johnny Depp broke', 'Johnny Depp bankrupt', 'Johnny Depp ex', 'Johnny Depp and vanessa paradis', 'Johnny Depp spends', 'Johnny Depp poor', 'Johnny Depp divorce', 'Johnny Depp separation', 'Johnny Depp and Amber Heard']",25,none,Johnny Depp broke To Pay Off Ex Vanessa Paradis And Spoil Amber Heard,Johnny Depp Drains Bank Account To Pay Off Ex Vanessa Paradis And Spoil Amber Heard – A-List Actor Is Broke!,PT1M55S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1091,5,0,1,,,
youtube#video,PuX_7eeXdS3SLsSQElNvNNcgKTM,ME7W3dme310,2021-08-30T18:00:13Z,UC-MxoLS478dT4heB2fDglKA,Amber heard being embarrassing for 16 seconds | #Shorts,"Welcome to Celebrity Island! We post daily videos about celebrity news, celebrity funny moments, celebrity latest news, celebrity fy, celebrities surprising fans, celebrity everyday, celebrity facts, celebrities and more!

We also post videos about your favorite celebrities like Ariana Grande, Billie Eilish, Taylor Swift, Selena Gomez, Jennifer Lawrence, Doja Cat, Dua Lipa, Britney Spears, Rihanna, Beyonce, Jimmy Fallon, Addison Rae, Charli Damelio and more!

Don't forget to subscribe for daily celebrity videos!

#CelebrityIsland #Shorts #Celebrity",https://i.ytimg.com/vi/ME7W3dme310/default.jpg,120,90,https://i.ytimg.com/vi/ME7W3dme310/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ME7W3dme310/hqdefault.jpg,480,360,,,,,,,Celebrity Island,"['celebrity news', 'celebrity funny moments', 'celebrity latest news', 'celebrity fy', 'celebrity everyday', 'celebrity facts', 'celebrities', 'ariana grande', 'billie eilish', 'taylor swift', 'selena gomez', 'celebrities surprising fans', 'jennifer lawrence', 'tiktok', 'famous', 'rude celebrities', 'doja cat', 'dua lipa', 'britney spears', 'the weeknd', 'rihanna', 'beyonce', 'jimmy fallon', 'addison rae', 'charli damelio', 'tiktoks', 'celebrity island', 'celebrity island channel', 'celebrity shorts']",24,none,Amber heard being embarrassing for 16 seconds | #Shorts,"Welcome to Celebrity Island! We post daily videos about celebrity news, celebrity funny moments, celebrity latest news, celebrity fy, celebrities surprising fans, celebrity everyday, celebrity facts, celebrities and more!

We also post videos about your favorite celebrities like Ariana Grande, Billie Eilish, Taylor Swift, Selena Gomez, Jennifer Lawrence, Doja Cat, Dua Lipa, Britney Spears, Rihanna, Beyonce, Jimmy Fallon, Addison Rae, Charli Damelio and more!

Don't forget to subscribe for daily celebrity videos!

#CelebrityIsland #Shorts #Celebrity",PT17S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,13,0,0,0,,,
youtube#video,-QeTZl10zdUPxiM4w3-mNRKU5ko,N0PCO5xQ-0c,2015-03-04T06:51:23Z,UCz6GQTpp7jsZxUoF0c1xxGg,FIRST PICTURES: Inside Johnny Depp and Amber Heard's idyllic island wedding on a beach in,FIRST PICTURES: Inside Johnny Depp and Amber Heard's idyllic island wedding on a beach in the Bahama Embrace bridal style in an ivory gown like Amber's Vinta,https://i.ytimg.com/vi/N0PCO5xQ-0c/default.jpg,120,90,https://i.ytimg.com/vi/N0PCO5xQ-0c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/N0PCO5xQ-0c/hqdefault.jpg,480,360,https://i.ytimg.com/vi/N0PCO5xQ-0c/sddefault.jpg,640.0,480.0,,,,Angel Watkins,"['FIRST', 'PICTURES:', 'Inside', 'Johnny', 'Depp', 'Amber', 'Heards', 'idyllic', 'island', 'wedding', 'beach', 'Bahama']",1,none,FIRST PICTURES: Inside Johnny Depp and Amber Heard's idyllic island wedding on a beach in,FIRST PICTURES: Inside Johnny Depp and Amber Heard's idyllic island wedding on a beach in the Bahama Embrace bridal style in an ivory gown like Amber's Vinta,PT2M39S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,58,0,0,0,,,
youtube#video,3MkdsbVW9Ri2Gx9JmrY4OXf4K7I,N7vSqKhh9j8,2013-08-09T06:59:44Z,UC2Jh9r8jRnJ0ykF5wjHt3kQ,"Amber Heard's Official ""Paranoia"" Interview - Celebs.com","Visit http://www.celebs.com for more news, interviews and images of your favorite personalities.",https://i.ytimg.com/vi/N7vSqKhh9j8/default.jpg,120,90,https://i.ytimg.com/vi/N7vSqKhh9j8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/N7vSqKhh9j8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/N7vSqKhh9j8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/N7vSqKhh9j8/maxresdefault.jpg,1280.0,720.0,CELEBS.com,"['entertainment news', 'http://www.celebs.com', 'Celebs.com', 'Paranoia (Film)', 'Harrison Ford', 'Liam Hemsworth']",24,none,"Amber Heard's Official ""Paranoia"" Interview - Celebs.com","Visit http://www.celebs.com for more news, interviews and images of your favorite personalities.",PT7M3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,495,2,0,1,,,
youtube#video,QF1mMMve92eoHnWy-oU3Ywdszjc,na58Wv-dAcI,2015-12-29T22:44:22Z,UCJdi7a4nUvqR-1Gd0NrLOXQ,Oscar x Nicolette promo | Tom Hiddleston & Amber Heard,,https://i.ytimg.com/vi/na58Wv-dAcI/default.jpg,120,90,https://i.ytimg.com/vi/na58Wv-dAcI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/na58Wv-dAcI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/na58Wv-dAcI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/na58Wv-dAcI/maxresdefault.jpg,1280.0,720.0,Arlette,"['Tom Hiddleston', 'Amber Heard']",22,none,Oscar x Nicolette promo | Tom Hiddleston & Amber Heard,,PT18S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,433,24,0,0,,,
