kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.contentRating.ytRating,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,contentDetails.regionRestriction.blocked,snippet.defaultLanguage
youtube#video,c1Mm1G_GUkoGxr-Qbpoey_LDXBg,upvklDxAnOg,2021-11-02T15:45:01Z,UCAmaiEYnoTgj-dmjp8DpepQ,JOHNNY DEPP WINS BIG As Amber Heard's HUGE LOSS In SHOCKING Courtroom BOMBSHELL Reveal | The Gossipy,"JOHNNY DEPP WINS BIG as Amber Heard's HUGE LOSS In SHOCKING Courtroom BOMBSHELL Reveal | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/upvklDxAnOg/default.jpg,120,90,https://i.ytimg.com/vi/upvklDxAnOg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/upvklDxAnOg/hqdefault.jpg,480,360,The Gossipy,24,none,JOHNNY DEPP WINS BIG As Amber Heard's HUGE LOSS In SHOCKING Courtroom BOMBSHELL Reveal | The Gossipy,"JOHNNY DEPP WINS BIG as Amber Heard's HUGE LOSS In SHOCKING Courtroom BOMBSHELL Reveal | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",PT4M4S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,745,18,0,2,https://i.ytimg.com/vi/upvklDxAnOg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/upvklDxAnOg/maxresdefault.jpg,1280.0,720.0,"['The Gossipy', 'celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', ""JOHNNY DEPP WINS BIG As Amber Heard's HUGE LOSS In SHOCKING Courtroom BOMBSHELL Reveal"", 'celeb news', 'hollywood news']",en-US,,en-US
youtube#video,evGebh14hVQ6Ft56qrQy9uSjrQg,uYD3vXAYsZM,2016-04-18T16:44:21Z,UCH1oRy1dINbMVp3UFWrKP0w,"Johnny Depp, Amber Heard Apologize for Smuggling Dog","Johnny Depp and Amber Heard Apologize for Smuggling Dog | The stars were said to have failed to report their two dogs properly when entering Australia last year.

SUBSCRIBE to GMA ► https://www.youtube.com/channel/UCH1oRy1dINbMVp3UFWrKP0w/subscribe
To read the full story and others, visit http://www.goodmorningamerica.com 

Good Morning America (GMA) brings viewers an award-winning combination of breaking news, exclusive investigations, hard hitting interviews, weather forecasts, cutting edge medical field information, and financial reporting every morning. Join Robin Roberts, George Stephanopoulos, Lara Spencer, Michael Strahan, Amy Robach and Ginger Zee weekdays at 7am on ABC.

Follow GMA across the web--
Facebook: https://www.facebook.com/GoodMorningAmerica
Twitter: https://twitter.com/GMA?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
Instagram: https://instagram.com/goodmorningamerica/?hl=en",https://i.ytimg.com/vi/uYD3vXAYsZM/default.jpg,120,90,https://i.ytimg.com/vi/uYD3vXAYsZM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uYD3vXAYsZM/hqdefault.jpg,480,360,Good Morning America,24,none,"Johnny Depp, Amber Heard Apologize for Smuggling Dog","Johnny Depp and Amber Heard Apologize for Smuggling Dog | The stars were said to have failed to report their two dogs properly when entering Australia last year.

SUBSCRIBE to GMA ► https://www.youtube.com/channel/UCH1oRy1dINbMVp3UFWrKP0w/subscribe
To read the full story and others, visit http://www.goodmorningamerica.com 

Good Morning America (GMA) brings viewers an award-winning combination of breaking news, exclusive investigations, hard hitting interviews, weather forecasts, cutting edge medical field information, and financial reporting every morning. Join Robin Roberts, George Stephanopoulos, Lara Spencer, Michael Strahan, Amy Robach and Ginger Zee weekdays at 7am on ABC.

Follow GMA across the web--
Facebook: https://www.facebook.com/GoodMorningAmerica
Twitter: https://twitter.com/GMA?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
Instagram: https://instagram.com/goodmorningamerica/?hl=en",PT1M31S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,548,4,0,2,https://i.ytimg.com/vi/uYD3vXAYsZM/sddefault.jpg,640.0,480.0,,,,"['GMA', 'Good Morning America', 'Robin Roberts', 'George Stephanopoulos', 'Lara Spencer', 'Michael Strahan', 'Amy Robach', 'Ginger Zee', 'Pop News', 'Interviews', 'Johnny Depp', 'Amber Heard', 'Smuggling Dog', 'Johnny Depp interview', 'Johnny Depp video']",en,,en
youtube#video,G_l-1pCvDm0Tog_qx-Er5LGi64c,viDGVJ_yC1Y,2016-04-26T21:00:02Z,UCVWcjwc1d2Ff5lkxvzBS4XA,"Johnny Depp and Amber Heard apologize for dogs in Australia, the actress avoids jail","Johnny Depp and Amber Heard apologize for dogs in Australia, the actress avoids jail
Thanks to a video in which she and her husband apologize publicly for having introduced their dogs on Australian soil without regular quarantine, the actress has managed to avoid the severe punishment which provided up to 10 years in prison, with a fine cavandosela $ 1,000.",https://i.ytimg.com/vi/viDGVJ_yC1Y/default.jpg,120,90,https://i.ytimg.com/vi/viDGVJ_yC1Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/viDGVJ_yC1Y/hqdefault.jpg,480,360,BananaNews,22,none,"Johnny Depp and Amber Heard apologize for dogs in Australia, the actress avoids jail","Johnny Depp and Amber Heard apologize for dogs in Australia, the actress avoids jail
Thanks to a video in which she and her husband apologize publicly for having introduced their dogs on Australian soil without regular quarantine, the actress has managed to avoid the severe punishment which provided up to 10 years in prison, with a fine cavandosela $ 1,000.",PT2M32S,2d,hd,false,False,,rectangular,processed,public,youtube,True,False,False,12,0,0,0,https://i.ytimg.com/vi/viDGVJ_yC1Y/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/viDGVJ_yC1Y/maxresdefault.jpg,1280.0,720.0,"['banana', 'news', 'gossip', 'tv', 'star', 'vip', 'johnny depp', 'ambe heard', 'australia', 'dogs', 'apologise', 'actress', 'jail']",en-US,,
youtube#video,y6wDYPMJ4euG8EzARsz8lZHllCk,VreY0c0x8ks,2015-12-08T21:31:52Z,UC91O4EVuY3ZPtReNpTrFVvw,Amber Heard Pleads Not Guilty to Illegal Dog Importation in Australia,"Amber Heard is pleading not guilty to illegally importing her dogs into Australia… If convicted, the actress could face 10 years in prison or a $75,000 dollar fine.",https://i.ytimg.com/vi/VreY0c0x8ks/default.jpg,120,90,https://i.ytimg.com/vi/VreY0c0x8ks/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VreY0c0x8ks/hqdefault.jpg,480,360,SMG Celeb,22,none,Amber Heard Pleads Not Guilty to Illegal Dog Importation in Australia,"Amber Heard is pleading not guilty to illegally importing her dogs into Australia… If convicted, the actress could face 10 years in prison or a $75,000 dollar fine.",PT1M13S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,37,0,0,0,https://i.ytimg.com/vi/VreY0c0x8ks/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/VreY0c0x8ks/maxresdefault.jpg,1280.0,720.0,"['Amber Heard', 'illegal', 'dogs', 'prison', 'celebrity', 'Splash News', 'Johnny Depp']",,,
youtube#video,wvaKzQGNm8r6FSrGTQUhLgex5HU,W5iDFoOy1U8,2020-07-30T12:00:10Z,UCoolY4yXTvB8evS1BSruk7A,Amber Heard Australia Dog Smuggling Case,"#AmberHeard #Australia #DogSmugglingCase
07.29.2020

Looks like Amber Heard might be in some trouble in Australia. Her old case might come back to hunts her. The Aussie are starting to talk about it again.


Link;
https://pagesix.com/2020/07/15/amber-heard-threatened-assistant-to-lie-after-dog-smuggling-bust-court/

➡DISCLAIMER➡
Section 107 of the Copyright Act 1976
Copyright Disclaimer under section 107 of the Copyright Act 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/W5iDFoOy1U8/default.jpg,120,90,https://i.ytimg.com/vi/W5iDFoOy1U8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/W5iDFoOy1U8/hqdefault.jpg,480,360,Pure YT Entertainment Team Sussex,24,none,Amber Heard Australia Dog Smuggling Case,"#AmberHeard #Australia #DogSmugglingCase
07.29.2020

Looks like Amber Heard might be in some trouble in Australia. Her old case might come back to hunts her. The Aussie are starting to talk about it again.


Link;
https://pagesix.com/2020/07/15/amber-heard-threatened-assistant-to-lie-after-dog-smuggling-bust-court/

➡DISCLAIMER➡
Section 107 of the Copyright Act 1976
Copyright Disclaimer under section 107 of the Copyright Act 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT9M9S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,30,0,0,0,https://i.ytimg.com/vi/W5iDFoOy1U8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/W5iDFoOy1U8/maxresdefault.jpg,1280.0,720.0,"[""news msnbc cnn rachel maddow lawrence o'donnell"", 'Trump', 'President', 'Congress', 'senate', 'senator', 'Law', 'Judiciary', 'Law of the land', 'Johnny Depp', 'Amber Heard', 'Australia', 'Dog Smuggling Case', 'perjury', 'threatened assistant lying', 'dog-smuggling bust', 'Yorkshire terriers', 'Pistol and Boo', 'Oz', 'PISTOL & BOO IN AUSTRALIA', 'Australia ILLEGAL', 'PISTOL & BOO', 'dog', 'dog smuggling']",en,,
youtube#video,wkPkuec4nQRAcx_YRlFB3grVeGA,wF2m3IllqC0,2021-08-14T05:17:20Z,UClxfkl-eJPvPeepnchuOsig,Amber heard a gopher sneeze!,Amber was getting combed out when she heard something that made her head tilt.  She jumped up & started digging.,https://i.ytimg.com/vi/wF2m3IllqC0/default.jpg,120,90,https://i.ytimg.com/vi/wF2m3IllqC0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wF2m3IllqC0/hqdefault.jpg,480,360,Lupus Deum,22,none,Amber heard a gopher sneeze!,Amber was getting combed out when she heard something that made her head tilt.  She jumped up & started digging.,PT46S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,57,5,0,13,https://i.ytimg.com/vi/wF2m3IllqC0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/wF2m3IllqC0/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,ch3gLloj6I-TAqZczqCPoOHHf_4,WFjFO2pOUBY,2017-02-07T14:17:38Z,UCRLrX3fZBbSBeVOfvf1TbBQ,Amber - Golden Retriever - 3 Weeks Residential Dog Training,"Trained by Samantha Carrington-West 
www.adolescentdogs.com",https://i.ytimg.com/vi/WFjFO2pOUBY/default.jpg,120,90,https://i.ytimg.com/vi/WFjFO2pOUBY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WFjFO2pOUBY/hqdefault.jpg,480,360,Adolescent Dogs Ltd,15,none,Amber - Golden Retriever - 3 Weeks Residential Dog Training,"Trained by Samantha Carrington-West 
www.adolescentdogs.com",PT3M56S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,1003,9,0,0,https://i.ytimg.com/vi/WFjFO2pOUBY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/WFjFO2pOUBY/maxresdefault.jpg,1280.0,720.0,"['dog training', 'dog obedience', 'residential dog training', 'dog board and train', 'dog training holiday', 'dog boot camp', 'puppy training', 'puppy obedience', 'puppy training camp', 'dog training school']",,,
youtube#video,Lv-Gy7ohr2su1ZN7t-p2Wj1zAlw,wijKwkE4_IQ,2015-05-14T21:09:44Z,UC7YdQPEOshLjjPH8JZhiUlg,"amber heard, johnny depp dogs","'They are not above the law': Johnny Depp and Amber Heard 'will leave Australia' to save their dogs from being put down... as minister warns the A-listers could face charges for customs breach

Read more: http://www.dailymail.co.uk/news/article-3081597/We-bent-backwards-monkeys-know-laws-Agricultural-Minister-Barnaby-Joyce-defends-strong-stance-against-Johnny-Depp-s-illegal-terriers.html#ixzz3a9KOVWbT 
Follow us: @MailOnline on Twitter | DailyMail on Facebook",https://i.ytimg.com/vi/wijKwkE4_IQ/default.jpg,120,90,https://i.ytimg.com/vi/wijKwkE4_IQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wijKwkE4_IQ/hqdefault.jpg,480,360,Marry Funny,24,none,"amber heard, johnny depp dogs","'They are not above the law': Johnny Depp and Amber Heard 'will leave Australia' to save their dogs from being put down... as minister warns the A-listers could face charges for customs breach

Read more: http://www.dailymail.co.uk/news/article-3081597/We-bent-backwards-monkeys-know-laws-Agricultural-Minister-Barnaby-Joyce-defends-strong-stance-against-Johnny-Depp-s-illegal-terriers.html#ixzz3a9KOVWbT 
Follow us: @MailOnline on Twitter | DailyMail on Facebook",PT8S,2d,sd,false,False,,rectangular,processed,public,youtube,True,True,False,42,0,0,0,https://i.ytimg.com/vi/wijKwkE4_IQ/sddefault.jpg,640.0,480.0,,,,"['Amber Heard (Celebrity)', 'Johnny Depp (Celebrity)', 'Music (TV Genre)', 'Jack', 'Dog', 'Pirates', 'Have', 'You', 'Television (Invention)', 'Dogs', 'Puppy', 'Animal', 'Animals', 'Animal (Film Character)', 'Cat', 'Cats', 'Pets', 'Pet', 'Crossing', 'Animal (2005 Film)', 'Rescue', 'Cute', 'Shelter', 'Caribbean', 'Animal Crossing']",,,
youtube#video,E7yI4-xfF_Q32dv6NqdI8io4TLg,wNlIWMy9O10,2021-03-19T10:38:25Z,UCAt2GWDPmNgqCR4JLaLILKQ,Joson momoa & amber Heard #status #whatsappstatus #Shorts,"Subscribe and Like SHARE

keywords
TikTok funny
TikTok funny video
TikTok funny videos
TikTok funny cat
TikTok funny cat videos
TikTok funny dog
TikTok funny dog videos
TikTok funny stuff
TikTok funny tricks
TikTok funny jokes
TikTok comedy
TikTok comedy video
TikTok joke
TikTok joke videos
TikTok compilation
TikTok fun
TikTok furn video
TikTok bella poarch
TikTok bella poarch videos
TikTok charli damelio
TikTok charli damelio







Romantic Whatsapp status, Love Whatsapp status, Heart Touching Whatsapp status, College Lovers Whatsapp status, Latest Whatsapp status, katherine langford, hannah, rock saab, 13 reasons why, clips, whatsapp status, edit, compilation, love me like you do, beautiful girls, girls, full screen, Instagram, insta",https://i.ytimg.com/vi/wNlIWMy9O10/default.jpg,120,90,https://i.ytimg.com/vi/wNlIWMy9O10/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wNlIWMy9O10/hqdefault.jpg,480,360,POPCORN TIKTOK,24,none,Joson momoa & amber Heard #status #whatsappstatus #Shorts,"Subscribe and Like SHARE

keywords
TikTok funny
TikTok funny video
TikTok funny videos
TikTok funny cat
TikTok funny cat videos
TikTok funny dog
TikTok funny dog videos
TikTok funny stuff
TikTok funny tricks
TikTok funny jokes
TikTok comedy
TikTok comedy video
TikTok joke
TikTok joke videos
TikTok compilation
TikTok fun
TikTok furn video
TikTok bella poarch
TikTok bella poarch videos
TikTok charli damelio
TikTok charli damelio







Romantic Whatsapp status, Love Whatsapp status, Heart Touching Whatsapp status, College Lovers Whatsapp status, Latest Whatsapp status, katherine langford, hannah, rock saab, 13 reasons why, clips, whatsapp status, edit, compilation, love me like you do, beautiful girls, girls, full screen, Instagram, insta",PT16S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,148,4,0,0,https://i.ytimg.com/vi/wNlIWMy9O10/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/wNlIWMy9O10/maxresdefault.jpg,1280.0,720.0,"['#josonmomoa', '#aquaman', '#Amberhaerd', '#firstsighoflove', '#whatsapp', '#whatsappstatus', '#lovewhatsappstatus']",,,
youtube#video,Wc8TesskQF9goaGmzefPBB48kiU,WPpcTqqkccQ,2018-12-03T22:58:03Z,UCTqxIsZXPwKtk7EZnWi3WpQ,amber heard hot video,"amber heard hot video

https://youtu.be/WPpcTqqkccQ

Amber Laura Heard (born April 22, 1986) is an American actress. She made her film debut in 2004 in the sports drama Friday Night Lights. After small roles in North Country and Alpha Dog, Heard played her first leading role in All the Boys Love Mandy Lane (2006) and appeared in The CW television show Hidden Palms (2007).

Heard's breakthrough came in 2008 with roles in Never Back Down and Pineapple Express. She received the Breakthrough Award at Young Hollywood Awards. Her appearance in films such as The Informers, The Stepfather, Zombieland, and The Joneses brought her further attention. She next starred in John Carpenter's The Ward, alongside Nicolas Cage in Drive Angry, and alongside Johnny Depp in The Rum Diary, for which she won a Spotlight Award at the Hollywood Film Festival. In 2014 she appeared in 3 Days to Kill, and in 2015 in Magic Mike XXL and The Danish Girl. She played Mera in the 2017 superhero film Justice League, which she reprised in Aquaman.",https://i.ytimg.com/vi/WPpcTqqkccQ/default.jpg,120,90,https://i.ytimg.com/vi/WPpcTqqkccQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WPpcTqqkccQ/hqdefault.jpg,480,360,SON OF SUN STUDIOS,24,none,amber heard hot video,"amber heard hot video

https://youtu.be/WPpcTqqkccQ

Amber Laura Heard (born April 22, 1986) is an American actress. She made her film debut in 2004 in the sports drama Friday Night Lights. After small roles in North Country and Alpha Dog, Heard played her first leading role in All the Boys Love Mandy Lane (2006) and appeared in The CW television show Hidden Palms (2007).

Heard's breakthrough came in 2008 with roles in Never Back Down and Pineapple Express. She received the Breakthrough Award at Young Hollywood Awards. Her appearance in films such as The Informers, The Stepfather, Zombieland, and The Joneses brought her further attention. She next starred in John Carpenter's The Ward, alongside Nicolas Cage in Drive Angry, and alongside Johnny Depp in The Rum Diary, for which she won a Spotlight Award at the Hollywood Film Festival. In 2014 she appeared in 3 Days to Kill, and in 2015 in Magic Mike XXL and The Danish Girl. She played Mera in the 2017 superhero film Justice League, which she reprised in Aquaman.",PT3M8S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,463,2,0,0,https://i.ytimg.com/vi/WPpcTqqkccQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/WPpcTqqkccQ/maxresdefault.jpg,1280.0,720.0,"['amber heard', 'hot', 'amber heard hot', 'hot amber heard', 'hot heroine', 'heroine hot', 'amber heard heroine hot', 'amber heard sexy', 'sexy amber heard', 'amber heard latest video', 'amber heard video', 'new amber heard', 'amber heard new', 'hot latest amber heard']",en,,
youtube#video,BejlcJMiahsr_6TJV07-dsrCTrM,Yeno_hxyI3g,2016-04-19T20:35:46Z,UCrG1wLqrtcohjQz2Kms3ImA,"Johnny Depp, Amber Heard’s Dog Apology Video Mocked by Australian Deputy Prime Minister and Ricky","Apology not accepted?

One day after Johnny Depp and Amber Heard released a video apologizing for illegally bringing their dogs into Australia, the country’s deputy prime minister, Barnaby Joyce, and comedian Ricky Gervais mocked the couple’s cringeworthy attempt at saying sorry.

The Aussie politician, 49, reacted to the Hollywood stars’ awkward plea for forgiveness during a Tuesday, April 19, appearance on Sunrise.

“I think he’s auditioning for The Godfather,” Joyce joked of the Pirates of the Caribbean actor, 52. “He’s very good at playing every person except Johnny Depp.”

Asked if he had anything to do with the making of the video — which was posted on the Australian Government of Agriculture and Water Resource’s official YouTube page — Joyce couldn’t help but laugh.

“As far as me directing that atrocious movie? No,” he said. “Even I could have done it a little bit better than that. Do it again, Johnny. Do it with gusto, mate! A little gusto, come on.”

Joyce infamously threatened to euthanize Depp and Heard’s dogs,Yorkshire terriers Pistol and Boo, when he learned that the couple brought them Down Under without authorization.

In the bizarre 42-second snippet, Heard, 29, and her husband speak to the camera, touting the importance of declaring all animals upon entering the country. In addition to urging others to respect Australia's biosecurity laws, Depp dryly described Australians as “both warm and direct,” adding: “If you disrespect Australian law, they will tell you firmly.""",https://i.ytimg.com/vi/Yeno_hxyI3g/default.jpg,120,90,https://i.ytimg.com/vi/Yeno_hxyI3g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Yeno_hxyI3g/hqdefault.jpg,480,360,Mohammad Ashir,24,none,"Johnny Depp, Amber Heard’s Dog Apology Video Mocked by Australian Deputy Prime Minister and Ricky","Apology not accepted?

One day after Johnny Depp and Amber Heard released a video apologizing for illegally bringing their dogs into Australia, the country’s deputy prime minister, Barnaby Joyce, and comedian Ricky Gervais mocked the couple’s cringeworthy attempt at saying sorry.

The Aussie politician, 49, reacted to the Hollywood stars’ awkward plea for forgiveness during a Tuesday, April 19, appearance on Sunrise.

“I think he’s auditioning for The Godfather,” Joyce joked of the Pirates of the Caribbean actor, 52. “He’s very good at playing every person except Johnny Depp.”

Asked if he had anything to do with the making of the video — which was posted on the Australian Government of Agriculture and Water Resource’s official YouTube page — Joyce couldn’t help but laugh.

“As far as me directing that atrocious movie? No,” he said. “Even I could have done it a little bit better than that. Do it again, Johnny. Do it with gusto, mate! A little gusto, come on.”

Joyce infamously threatened to euthanize Depp and Heard’s dogs,Yorkshire terriers Pistol and Boo, when he learned that the couple brought them Down Under without authorization.

In the bizarre 42-second snippet, Heard, 29, and her husband speak to the camera, touting the importance of declaring all animals upon entering the country. In addition to urging others to respect Australia's biosecurity laws, Depp dryly described Australians as “both warm and direct,” adding: “If you disrespect Australian law, they will tell you firmly.""",PT46S,2d,sd,false,False,,rectangular,processed,public,youtube,True,True,False,100,0,0,0,,,,,,,"['Johnny Depp', 'Amber Heard', 'Depp', 'Amber', 'Heard', 'Johnny', 'Dog', 'Apology', 'Mocked', 'Australian Deputy', 'Prime Minister', 'Ricky Gervais']",,,
youtube#video,nsUCHOmU8rsiPnbfhYq-01lLuWs,yImHtmVcC3k,2010-09-22T02:20:03Z,UCZ_24VX2Rnr_no_RaDDq_Xg,Amber Heard in 'Alpha Dog' (2006) Part 3/3: Departure,Party's over.,https://i.ytimg.com/vi/yImHtmVcC3k/default.jpg,120,90,https://i.ytimg.com/vi/yImHtmVcC3k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yImHtmVcC3k/hqdefault.jpg,480,360,IglooDweller,24,none,Amber Heard in 'Alpha Dog' (2006) Part 3/3: Departure,Party's over.,PT1M,2d,sd,false,False,,rectangular,processed,public,youtube,False,True,False,22414,24,0,3,,,,,,,"['amber heard', 'alma', 'alpha dog', 'movie', 'amanda seyfried', 'julie beckley', 'chris marquette', 'christopher marquette', 'keith stratten', 'anton yelchin', 'zack mazursky', 'justin timberlake', 'frankie ballenbacher']",,"['MF', 'UM']",
youtube#video,wkDLuSlWQACBkcd6s40Z6xWZkvo,YQ1TzanmwJg,2016-04-18T10:47:02Z,UCJry1tLDa374rtbvw_Hnp1Q,Depp's wife Amber Heard avoids Australia dog smuggling conviction,"Actress Amber Heard has avoided a conviction for illegally taking her dogs into Australia.
For more Latest and Breaking News Headlines 
SUBSCRIBE to https://www.youtube.com/channel/UCJry1tLDa374rtbvw_Hnp1Q",https://i.ytimg.com/vi/YQ1TzanmwJg/default.jpg,120,90,https://i.ytimg.com/vi/YQ1TzanmwJg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YQ1TzanmwJg/hqdefault.jpg,480,360,World Latest News,25,none,Depp's wife Amber Heard avoids Australia dog smuggling conviction,"Actress Amber Heard has avoided a conviction for illegally taking her dogs into Australia.
For more Latest and Breaking News Headlines 
SUBSCRIBE to https://www.youtube.com/channel/UCJry1tLDa374rtbvw_Hnp1Q",PT1M48S,2d,sd,false,False,,rectangular,processed,public,youtube,True,True,False,37,0,0,0,https://i.ytimg.com/vi/YQ1TzanmwJg/sddefault.jpg,640.0,480.0,,,,"['news today', 'news update', 'latest news', 'latest news today', 'breaking news', 'breaking news today', 'breaking news headlines', 'breaking news live', 'breaking news english', 'latest breaking news today', 'latest world news update', 'latest worldwide news', 'latest world news', 'world news', 'world news today', 'today world news', 'world breaking news', 'world breaking news today', 'latest headlines', 'latest headlines today', 'news headlines today']",,,
