kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,TFXj1FF7Y4UD8LJmpyUa0rrFVn8,TZWVbzT8-cQ,2020-03-21T14:15:02Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Amber Heard EXPOSED in NEW BOMBSHELL Johnny Depp Video! She ADMITS IT!,"Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX",https://i.ytimg.com/vi/TZWVbzT8-cQ/default.jpg,120,90,https://i.ytimg.com/vi/TZWVbzT8-cQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TZWVbzT8-cQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TZWVbzT8-cQ/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Amber Heard EXPOSED in NEW BOMBSHELL Johnny Depp Video! She ADMITS IT!,"Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX",PT11M20S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,110178,4872,0,774,https://i.ytimg.com/vi/TZWVbzT8-cQ/maxresdefault.jpg,1280.0,720.0,"['johnny depp', 'amber heard', 'amber heard deposition', 'pirates of the caribbean', 'johnny depp amber heard fight', 'amber heard johnny depp', 'thatumbrellaguy', 'that umbrella guy', 'johnny depp amber heard audio', 'johnny depp amber heard', 'amber heard audio confession', 'shocking', 'breaking news johnny depp', 'Amber Heard EXPOSED in NEW BOMBSHELL Johnny Depp Video', 'johnny depp lawsuit', 'amber heard audio', 'amber heard johnny depp audio']",,,
youtube#video,TrjXwWL20_LpLtJCPjg-0tnMR74,U8TiADRZzZI,2021-06-04T15:37:57Z,UCeooMl4PFAM9kLPHvavt2KQ,Amber Heard Celebrates Pride Month with a Heart Felt Speech?,"Amber Heard Celebrates Pride Month with a Heart Felt Speech?
Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!

https://www.youtube.com/watch?v=TTcSFqh2Mlo Members THANK YOU Video!

MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com
DONATE DIRECT to Support : Coming Soon!

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods",https://i.ytimg.com/vi/U8TiADRZzZI/default.jpg,120,90,https://i.ytimg.com/vi/U8TiADRZzZI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/U8TiADRZzZI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/U8TiADRZzZI/sddefault.jpg,640.0,480.0,eHacker,24,none,Amber Heard Celebrates Pride Month with a Heart Felt Speech?,"Amber Heard Celebrates Pride Month with a Heart Felt Speech?
Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!

https://www.youtube.com/watch?v=TTcSFqh2Mlo Members THANK YOU Video!

MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com
DONATE DIRECT to Support : Coming Soon!

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods",PT8M5S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1840,403,0,272,https://i.ytimg.com/vi/U8TiADRZzZI/maxresdefault.jpg,1280.0,720.0,"['Amber Heard', 'Amber Heard Instagram', 'Amber Heard Mera', 'Amber Heard Twitter', 'Amber Heard Aquaman 2', 'Amber Heard interview', 'Amber Heard video', 'Johnny Depp', 'Amber Heard and Johnny Depp', 'Defamation', 'Amber Heard vs Megan Fox', 'reaction video', 'amber heard the stand']",,,
youtube#video,gHM6kETOf_xt5FVeA0ag3Ri_5ds,uqmgfoltgtk,2015-01-23T17:36:31Z,UCV8Do0nwSrYP7lwPBS4LWpw,Did Johnny Depp and Amber Heard Get Secret Married?,"Another day, another secret marriage, it seems. Johnny Depp, who got engaged to Amber Heard last January, was spotted wearing a new gold band at Mortdecai's Los Angeles premiere Wednesday.",https://i.ytimg.com/vi/uqmgfoltgtk/default.jpg,120,90,https://i.ytimg.com/vi/uqmgfoltgtk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uqmgfoltgtk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/uqmgfoltgtk/sddefault.jpg,640.0,480.0,ELLE,26,none,Did Johnny Depp and Amber Heard Get Secret Married?,"Another day, another secret marriage, it seems. Johnny Depp, who got engaged to Amber Heard last January, was spotted wearing a new gold band at Mortdecai's Los Angeles premiere Wednesday.",PT45S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,656,4,0,1,https://i.ytimg.com/vi/uqmgfoltgtk/maxresdefault.jpg,1280.0,720.0,"['4007315480001', 'johnny depp', 'Celebrity', 'amber heard', 'syndicatable', 'elle', 'syn_youtube', 'celebrities and entertainment']",,,
youtube#video,Fb4eyaLBXsL5XZL0K6G37wiUKxw,uX2-lFI6rDs,2021-07-09T18:30:38Z,UCXrhM5_Z11LvlvICp7T7_Dw,Amber Heard Booty workout Part 2,"#HollywoodMonsters   #  


Amber Heard Booty workout  For what


""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/uX2-lFI6rDs/default.jpg,120,90,https://i.ytimg.com/vi/uX2-lFI6rDs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uX2-lFI6rDs/hqdefault.jpg,480,360,,,,Hollywood Monsters,22,none,Amber Heard Booty workout Part 2,"#HollywoodMonsters   #  


Amber Heard Booty workout  For what


""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT8S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,207,3,0,0,,,,"['hollywood monsters', 'HM', 'hollywood actors videos']",en,,
youtube#video,v7T4MblSKISbJ1R6RRirWzf0qUI,uXUnhSR39B8,2020-11-19T17:34:27Z,UCGrFYtDmhMKID58ik8z10PQ,"Jason Momoa, James Wan, and Amber Heard at Aquaman Fan Event 2018","[Originally uploaded on December 16, 2018 on FB: Glenmarc]
I got to meet the stars of the Aquaman movie!
Sharing this short video on what went down at the Aquaman fan event (December 11, 2018, SM Mall of Asia Music Hall) where I got to meet Jason Momoa, Amber Heard, and director James Wan. Thrilled to have all three of them sign my Funko POP Aquaman figure too.
Big thanks to Warner Bros Ph for the special invitations for me and my Justice PH teammates.",https://i.ytimg.com/vi/uXUnhSR39B8/default.jpg,120,90,https://i.ytimg.com/vi/uXUnhSR39B8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uXUnhSR39B8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/uXUnhSR39B8/sddefault.jpg,640.0,480.0,Flash Antonio,24,none,"Jason Momoa, James Wan, and Amber Heard at Aquaman Fan Event 2018","[Originally uploaded on December 16, 2018 on FB: Glenmarc]
I got to meet the stars of the Aquaman movie!
Sharing this short video on what went down at the Aquaman fan event (December 11, 2018, SM Mall of Asia Music Hall) where I got to meet Jason Momoa, Amber Heard, and director James Wan. Thrilled to have all three of them sign my Funko POP Aquaman figure too.
Big thanks to Warner Bros Ph for the special invitations for me and my Justice PH teammates.",PT27S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,98,3,0,0,https://i.ytimg.com/vi/uXUnhSR39B8/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,q4knVaW3PW7bBeT_k3IPVULeww4,uYVnJuJAPHs,2018-05-14T13:14:18Z,UC9L1RoQ3JYltJXJHUl55zcg,Amber Heard at Met Gala 2018,Amber Heard on the red carpet at the Met Gala 2018.,https://i.ytimg.com/vi/uYVnJuJAPHs/default.jpg,120,90,https://i.ytimg.com/vi/uYVnJuJAPHs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uYVnJuJAPHs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/uYVnJuJAPHs/sddefault.jpg,640.0,480.0,artphot,24,none,Amber Heard at Met Gala 2018,Amber Heard on the red carpet at the Met Gala 2018.,PT1M,2d,hd,false,True,rectangular,processed,public,youtube,False,True,False,2302,21,0,0,,,,['Amber Heard'],,,
youtube#video,b_vpDNgCDFZy_xnQpLxrbTdMQ8k,vhmssrF5Cio,2016-05-03T22:21:39Z,UCdtXPiqI2cLorKaPrfpKc4g,Amber Heard Hits The Met Gala Without Johnny Depp,The 30-year-old instead brought her handsome stylist as her date!,https://i.ytimg.com/vi/vhmssrF5Cio/default.jpg,120,90,https://i.ytimg.com/vi/vhmssrF5Cio/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vhmssrF5Cio/hqdefault.jpg,480,360,https://i.ytimg.com/vi/vhmssrF5Cio/sddefault.jpg,640.0,480.0,Entertainment Tonight,24,none,Amber Heard Hits The Met Gala Without Johnny Depp,The 30-year-old instead brought her handsome stylist as her date!,PT1M,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,9703,43,0,13,,,,"['etonline', 'ETtrending', 'ET Online', 'celebrity', 'news', 'amber heard', 'et', 'ET NOW', 'met gala', 'entertainment tonight']",,,
youtube#video,7jgN9bG92vVcLaJOgN3H0qXAbek,vK7Fjg-0Utc,2021-12-16T21:14:01Z,UCUINm_sTF9Q_ESf8fO25OdQ,ELON MUSK AMBER HEARD conspiracy!? WHO IS JANE DOE?!,"SEC and I covered the Jane Doe documents with Elon Musk a few weeks ago. Many of us are wondering if this is some kind of coordinated attack by Amber Heard, since AH is quite unpredictable. 
In this stream we will discuss further what we think is going on with Come Geek Some and SEC!",https://i.ytimg.com/vi/vK7Fjg-0Utc/default.jpg,120,90,https://i.ytimg.com/vi/vK7Fjg-0Utc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vK7Fjg-0Utc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/vK7Fjg-0Utc/sddefault.jpg,640.0,480.0,Doctor Soup,24,none,ELON MUSK AMBER HEARD conspiracy!? WHO IS JANE DOE?!,"SEC and I covered the Jane Doe documents with Elon Musk a few weeks ago. Many of us are wondering if this is some kind of coordinated attack by Amber Heard, since AH is quite unpredictable. 
In this stream we will discuss further what we think is going on with Come Geek Some and SEC!",PT2H1M46S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2489,206,0,56,https://i.ytimg.com/vi/vK7Fjg-0Utc/maxresdefault.jpg,1280.0,720.0,"['elon musk amber heard', 'celebrity news', 'johnny depp', 'elon musk', 'hollywood news', 'amber heard vs megan fox', 'amber heard elon musk', 'amber heard and johnny depp', 'amber heard aquaman 2', 'johnny depp news', 'amber heard', 'amber heard instagram']",en,en,
youtube#video,eKPDyhC3Qby5LF1c5vcof3XUNIY,VkqxplY9q98,2021-05-04T17:30:02Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Amber Heard BUSTED?! She DID IT then BLAMED DEPP?!,"Amber Heard BUSTED?! She DID IT then BLAMED DEPP?!

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX

NOTE: this is for reporting ONLY. DO NOT make contact with ANYONE discussed in any video. 
We love everyone. 
#thatumbrellaguy #amberheard #johnnydepp",https://i.ytimg.com/vi/VkqxplY9q98/default.jpg,120,90,https://i.ytimg.com/vi/VkqxplY9q98/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VkqxplY9q98/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VkqxplY9q98/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Amber Heard BUSTED?! She DID IT then BLAMED DEPP?!,"Amber Heard BUSTED?! She DID IT then BLAMED DEPP?!

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX

NOTE: this is for reporting ONLY. DO NOT make contact with ANYONE discussed in any video. 
We love everyone. 
#thatumbrellaguy #amberheard #johnnydepp",PT8M45S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,53632,4849,0,641,,,,"['thatumbrellaguy', 'umbrella guy', 'that umbrella guy', 'johnny depp', 'amber heard', 'Depp heard', 'johnny depp update', 'johnny depp news', 'amber heard fbi', 'aquaman 2', 'Harry Potter', 'fantastic beasts', 'pirates of the Caribbean', 'Depp', 'heard', 'Depp wins', 'johnny depp amber heard', 'breaking news', 'hollywood', 'disney', 'warner bros', 'warner', 'thatumbrellaguy johnny depp', 'that umbrella guy johnny depp', 'umbrella guy johnny depp', 'celebrity news', 'celebrity', 'hollywood news', 'depp winning', 'depp wins', 'the sun']",en,,
youtube#video,zXW2rqYTtYqSiAcZtp7ajSSBybQ,VRDL_IIKK18,2021-02-08T23:34:48Z,UC2RyBGPdLisKhs_RT8SUFAQ,"Amber Heard In Star Wars? | Amber Heard Tweets Back At Twitter Post, And Disney Wants To Hire Her?","Amber heard has clapped back at a Twitter post, and is rumored for a Disney role. And my general discussions on these subjects.

Make sure to leave a like and subscribe!",https://i.ytimg.com/vi/VRDL_IIKK18/default.jpg,120,90,https://i.ytimg.com/vi/VRDL_IIKK18/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VRDL_IIKK18/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VRDL_IIKK18/sddefault.jpg,640.0,480.0,Why It Matters Podcast,25,none,"Amber Heard In Star Wars? | Amber Heard Tweets Back At Twitter Post, And Disney Wants To Hire Her?","Amber heard has clapped back at a Twitter post, and is rumored for a Disney role. And my general discussions on these subjects.

Make sure to leave a like and subscribe!",PT13M16S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,953,53,0,53,https://i.ytimg.com/vi/VRDL_IIKK18/maxresdefault.jpg,1280.0,720.0,"['Amber heard discussion', 'amber heard abuser', 'amber heard abuse', 'amber heard Star Wars', 'amber heard Disney', 'amber heard Twitter', 'amber heard evil', 'amber heard abuse discussion', 'amber heard in a Disney movie', 'amber heard pirates of the Caribbean', 'amber heard Johnny Depp', 'amber heard Johnny Depp discussion', 'amber heard Twitter discussion', 'is amber heard an abuser', 'amber heard donations discussion', 'amber heard donations']",,,
youtube#video,PWCeRm41L60Q2R7Y8bVUiyCXPvc,VUMcLLnxXMc,2011-05-15T20:32:14Z,UC7u2z54L7fFCWqd0f5HimaA,Drive Angry amber heard swear,"Drive Angry amber heard swear 
I DON'T OWN ANYTHING",https://i.ytimg.com/vi/VUMcLLnxXMc/default.jpg,120,90,https://i.ytimg.com/vi/VUMcLLnxXMc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VUMcLLnxXMc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VUMcLLnxXMc/sddefault.jpg,640.0,480.0,Bernard Diac,24,none,Drive Angry amber heard swear,"Drive Angry amber heard swear 
I DON'T OWN ANYTHING",PT1M16S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,6439,12,0,0,,,,"['angry', 'drive', 'amber', 'heard']",,,
youtube#video,JMWboCyqy_dTLXJKYm2UxcmGHVE,WEE7JJs1H08,2018-05-27T18:28:56Z,UCRJNKeG_dGauXnLZuHnTjEA,"Amber Heard attends the SAMS hosts the Voices in Displacement Gala (May 04, 2018)","Thanks willteeyang on Vimeo for sharing!
-------------
Connect with Amber Heard Online:
— Visit the PHOTO GALLERY SOURCE: https://amber-heard.org/photos",https://i.ytimg.com/vi/WEE7JJs1H08/default.jpg,120,90,https://i.ytimg.com/vi/WEE7JJs1H08/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WEE7JJs1H08/hqdefault.jpg,480,360,https://i.ytimg.com/vi/WEE7JJs1H08/sddefault.jpg,640.0,480.0,amber heard online,22,none,"Amber Heard attends the SAMS hosts the Voices in Displacement Gala (May 04, 2018)","Thanks willteeyang on Vimeo for sharing!
-------------
Connect with Amber Heard Online:
— Visit the PHOTO GALLERY SOURCE: https://amber-heard.org/photos",PT1M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,161,1,0,2,https://i.ytimg.com/vi/WEE7JJs1H08/maxresdefault.jpg,1280.0,720.0,"['amber heard', 'sams']",en,,
youtube#video,MPKSDQX6tXSCC4CnRXHh3H-kgow,WjKe-jq97qE,2019-03-10T12:46:28Z,UC1zZqgiyKF8y4U7-zIzsYeg,Johnny Depp and Amber Heard: When the abuser screams abuse.,"LINKS TO MY BOOKS:


https://www.smashwords.com/books/view/909474 

https://www.smashwords.com/books/view/911417 

https://www.amazon.com/gp/product/0998673919?pf_rd_p=1581d9f4-062f-453c-b69e-0f3e00ba2652&pf_rd_r=CV7QN4TNWAMF6P61X44Z

https://www.amazon.com/Across-Realm-Life-Always-Finds-ebook/dp/B017FGWR2A/ref=sr_1_fkmr0_1?s=books&ie=UTF8&qid=1550879651&sr=1-1-fkmr0&keywords=Across+the+realm+life+will+find+a+way+Isobel+Mitton

IF ITS TOO MUCH, GOOGLE

 ISOBEL MITTON FOR THE SCIFI 

MADELEINE MITTON FOR THE EROTIC ROMANCE!




About Isobel Mitton

Isobel Mitton is a scifi/fantasy author of the “Across the Realm” scifi/fantasy book series. She also writes Erotic romance based on the Hip Hop world as Madeleine Mitton.

Isobel is Canadian and African. She is also a certified witchdoctor/traditional healer with clairvoyance gifts.

SUBSCRIBE

To this channel for psychic readings, Initiation classes from her tribe, the Zezuru, stories of Africa, and updates on her books.

KEEPING UP WITH MY YOUTUBE CONTENT.

Witchdoctor in the House – For psychic predictions.
Initiation classes – From the Zezuru tribe in Southern Africa.
Be the one – HIV awareness
Stories from an African village – Isobel shares stories of growing up while straddling urban Africa and rural Africa.
The Books – Isobel talks about her books, scifi/fantasy and erotic romance.

THE BOOKS:

COPY AND PASTE. MUCH EASIER THAT WAY COS I CAN’T GET THE LINKS TO WORK

AVAILABLE ON AMAZON.COM
Across the realm, Life always finds a way,  BY ISOBEL MITTON.
Across the Realm, When two tribes go to war, BY ISOBEL MITTON
Training Grounds, Year one BY ISOBEL MITTON

AVAILABLE ON SMASHWORDS AND OTHER RETAILERS.

The Show goes on BY MADELEINE MITTON
The Trophy Wife BY MADELEINE MITTON

FREE READING OF THE SIDECHICKS RULE SERIES:

Sign up at Booksiesilk.com

Questions? Showing love? Disgust? Email me..isseymitton@gmail.com

Side Chicks Rule Erotic book Series Channel

https://www.youtube.com/channel/UC6lCyz5l7rh45MmhkMtM1kw?view_as=subscriber

Isobel Mitton Channel

https://www.youtube.com/channel/UC1zZqgiyKF8y4U7-zIzsYeg?view_as=subscriber


Witchdoctor in the house:

WHAT IS ZINATHA?


ZINATHA is an association of registered and licenced traditional healers comprising of spirit mediums, herbalists, faith healers & midwives.

Our role in the society includes: 

Ensuring that society receives professional medical attention from registered & licensed practitioners. 
Promoting use of traditional medicine as a natural remedy to various diseases.
Complementing the Ministry of Health's effort in bringing solutions to chronic diseases, eg HIV/AIDS & cancer.
Our services include:

Referrals to registered & licensed practitioners. 
Sale of herbal medicines for HIV/AIDS opportunistic diseases, cancer, dysfunctional sexual health etc.
For more info get in touch on 0777059019/ 0715849186

ZINATHA HERBAL PHARMACY
For authentic and certified African traditional herbs , Come to 7 Scott rd. Hatfield, Harare, Zimbabwe.
Call or App 0777059010/ 0715849186

ZINATHA FACEBOOK: https://www.facebook.com/pages/category/Product-Service/Zinatha-1832397330415571/

https://soundcloud.com/capitalk-fm/demystifying-zinatha?fbclid=IwAR2nYhZrAocEM4Mkv4h8MFCGFjqGINY6siDoHpSxbofsuExQyT6RrSKIHlw


The South African Healers Association:

http://umsamo.org.za/wpp/south-african-healers-association-soaha/

Disclaimer

Please take everything I say and do on this Heading, “Witchdoctor in the house”  as unproven, and for your viewing pleasure only. None of it is true. Until science says otherwise. Let’s be skeptical to the end.",https://i.ytimg.com/vi/WjKe-jq97qE/default.jpg,120,90,https://i.ytimg.com/vi/WjKe-jq97qE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WjKe-jq97qE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/WjKe-jq97qE/sddefault.jpg,640.0,480.0,Isobel Mitton,22,none,Johnny Depp and Amber Heard: When the abuser screams abuse.,"LINKS TO MY BOOKS:


https://www.smashwords.com/books/view/909474 

https://www.smashwords.com/books/view/911417 

https://www.amazon.com/gp/product/0998673919?pf_rd_p=1581d9f4-062f-453c-b69e-0f3e00ba2652&pf_rd_r=CV7QN4TNWAMF6P61X44Z

https://www.amazon.com/Across-Realm-Life-Always-Finds-ebook/dp/B017FGWR2A/ref=sr_1_fkmr0_1?s=books&ie=UTF8&qid=1550879651&sr=1-1-fkmr0&keywords=Across+the+realm+life+will+find+a+way+Isobel+Mitton

IF ITS TOO MUCH, GOOGLE

 ISOBEL MITTON FOR THE SCIFI 

MADELEINE MITTON FOR THE EROTIC ROMANCE!




About Isobel Mitton

Isobel Mitton is a scifi/fantasy author of the “Across the Realm” scifi/fantasy book series. She also writes Erotic romance based on the Hip Hop world as Madeleine Mitton.

Isobel is Canadian and African. She is also a certified witchdoctor/traditional healer with clairvoyance gifts.

SUBSCRIBE

To this channel for psychic readings, Initiation classes from her tribe, the Zezuru, stories of Africa, and updates on her books.

KEEPING UP WITH MY YOUTUBE CONTENT.

Witchdoctor in the House – For psychic predictions.
Initiation classes – From the Zezuru tribe in Southern Africa.
Be the one – HIV awareness
Stories from an African village – Isobel shares stories of growing up while straddling urban Africa and rural Africa.
The Books – Isobel talks about her books, scifi/fantasy and erotic romance.

THE BOOKS:

COPY AND PASTE. MUCH EASIER THAT WAY COS I CAN’T GET THE LINKS TO WORK

AVAILABLE ON AMAZON.COM
Across the realm, Life always finds a way,  BY ISOBEL MITTON.
Across the Realm, When two tribes go to war, BY ISOBEL MITTON
Training Grounds, Year one BY ISOBEL MITTON

AVAILABLE ON SMASHWORDS AND OTHER RETAILERS.

The Show goes on BY MADELEINE MITTON
The Trophy Wife BY MADELEINE MITTON

FREE READING OF THE SIDECHICKS RULE SERIES:

Sign up at Booksiesilk.com

Questions? Showing love? Disgust? Email me..isseymitton@gmail.com

Side Chicks Rule Erotic book Series Channel

https://www.youtube.com/channel/UC6lCyz5l7rh45MmhkMtM1kw?view_as=subscriber

Isobel Mitton Channel

https://www.youtube.com/channel/UC1zZqgiyKF8y4U7-zIzsYeg?view_as=subscriber


Witchdoctor in the house:

WHAT IS ZINATHA?


ZINATHA is an association of registered and licenced traditional healers comprising of spirit mediums, herbalists, faith healers & midwives.

Our role in the society includes: 

Ensuring that society receives professional medical attention from registered & licensed practitioners. 
Promoting use of traditional medicine as a natural remedy to various diseases.
Complementing the Ministry of Health's effort in bringing solutions to chronic diseases, eg HIV/AIDS & cancer.
Our services include:

Referrals to registered & licensed practitioners. 
Sale of herbal medicines for HIV/AIDS opportunistic diseases, cancer, dysfunctional sexual health etc.
For more info get in touch on 0777059019/ 0715849186

ZINATHA HERBAL PHARMACY
For authentic and certified African traditional herbs , Come to 7 Scott rd. Hatfield, Harare, Zimbabwe.
Call or App 0777059010/ 0715849186

ZINATHA FACEBOOK: https://www.facebook.com/pages/category/Product-Service/Zinatha-1832397330415571/

https://soundcloud.com/capitalk-fm/demystifying-zinatha?fbclid=IwAR2nYhZrAocEM4Mkv4h8MFCGFjqGINY6siDoHpSxbofsuExQyT6RrSKIHlw


The South African Healers Association:

http://umsamo.org.za/wpp/south-african-healers-association-soaha/

Disclaimer

Please take everything I say and do on this Heading, “Witchdoctor in the house”  as unproven, and for your viewing pleasure only. None of it is true. Until science says otherwise. Let’s be skeptical to the end.",PT37M17S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,7495,277,0,141,https://i.ytimg.com/vi/WjKe-jq97qE/maxresdefault.jpg,1280.0,720.0,"['Johnny Depp', 'Amber Heard', 'witchdoctor', 'psychic']",en,,
