kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,ZFOuAU6wgMKMdfYA17dmPc72jI0,JtQooHLEVxU,2019-06-10T19:37:26Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/JtQooHLEVxU/default.jpg,120,90,https://i.ytimg.com/vi/JtQooHLEVxU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JtQooHLEVxU/hqdefault.jpg,480,360,Celebrity Scoop,,24,none,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",,PT7S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,35,,0,0,https://i.ytimg.com/vi/JtQooHLEVxU/sddefault.jpg,640.0,480.0,,,,,
youtube#video,tOWAvIdVWAvazl-dqdhbewyTHgg,KIDTCiy-ufA,2018-05-13T17:31:43Z,UCd4_4MPV20qVj80Rm_cQHOw,Cannes Film Festival: Amber Heard leads departures at Nice airport,"They've been displaying their glamorous sense of style at a number of the star-studded French Riviera events so far.Yet unfortunately it was time to say goodbye to the Cannes Film Festival as Amber Heard led the departures at Nice airport, France, on Sunday.The American actress, 32, joined models Irina Shayk and Jasmine Tookes as they left the French city after a fun-filled few days.Amber cut a stylish figure for the airport visit as she showed off her slender frame in a pair of skinny jeans and a white t-shirt.She teamed the ensemble with an oversized grey blazer for an elegant finish to her look.Trying to keep a low profile, a make-up free Amber added an oversized black hat, heels and handbag as she made her way across the terminals.The Rum Diary actress appeared rushed off her feet as she frantically ran through the airport and ducked under barriers.Yet she still had time to sign some autographs for her loyal fans who flocked to her in the busy building.The model, 32, opted for comfortable footwear as she added a pair of box-fresh white, grey and pink trainers.Irina, who has a one-year-old daughter with Bradley Cooper, tried to keep a low profile as she added a pair of oversized black sunglasses.Adding a glamorous twist to her ensemble, she added a black leather handbag and pendant necklace to her look.Irina styled her brunette locks into a low ponytail as she made her way through the airport and added a slick of make-up.Victoria's Secret Angel, Jasmine, also cut a casual figure to depart the Cannes Film Festival on Sunday.The 27-year-old looked pretty in pink as she showed off her model physique in a pair of grey tracksuit bottoms and a pink jumper.Jasmine looked radiant as she went make-up free and styled her brunette locks into a high bun, which showed off her enviable cheekbones.The model wheeled a Louis Vuitton carry-on case as well as a black duffel bag on her shoulder, she completed her look with silver earrings and black slide on sandals.Jasmine appeared in good spirits as she smiled and beamed at photographers, no doubt after a few fun-filled days in Cannes.Also leaving the French city was talented actor and filmmaker, Spike Lee, 61.Spike cut a very trendy and casual look in a navy blue New York Yankees tracksuit, with a patchwork denim jacket over the top.The producer opted for red accessories as he added red and white Nike trainers, a red backpack and red headphones.He also wore a long gold chain with a pendant on it, clear glasses and a black baseball cap.Spike also joined Czech model, Eva Herzigová, 45, as she arrived at the Nice airport.The make-up free actress kept a very low profile as she wore wide-leg black trousers with a white shirt and a dark cape over the top.Eva styled her blonde locks into a pulled back hairdo, as she added oversized dark sunglasses.This year's Cannes Film Festival runs from May 8 to 19 at the French Riviera resort.",https://i.ytimg.com/vi/KIDTCiy-ufA/default.jpg,120,90,https://i.ytimg.com/vi/KIDTCiy-ufA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KIDTCiy-ufA/hqdefault.jpg,480,360,Dongo NEWS,"['film', 'french', 'white', 'departures', 'model', 'pair', 'leads', 'oversized', 'red', 'black', 'airport', 'added', 'festivalamber', 'heard', 'cannes', 'nice', 'low']",22,none,Cannes Film Festival: Amber Heard leads departures at Nice airport,"They've been displaying their glamorous sense of style at a number of the star-studded French Riviera events so far.Yet unfortunately it was time to say goodbye to the Cannes Film Festival as Amber Heard led the departures at Nice airport, France, on Sunday.The American actress, 32, joined models Irina Shayk and Jasmine Tookes as they left the French city after a fun-filled few days.Amber cut a stylish figure for the airport visit as she showed off her slender frame in a pair of skinny jeans and a white t-shirt.She teamed the ensemble with an oversized grey blazer for an elegant finish to her look.Trying to keep a low profile, a make-up free Amber added an oversized black hat, heels and handbag as she made her way across the terminals.The Rum Diary actress appeared rushed off her feet as she frantically ran through the airport and ducked under barriers.Yet she still had time to sign some autographs for her loyal fans who flocked to her in the busy building.The model, 32, opted for comfortable footwear as she added a pair of box-fresh white, grey and pink trainers.Irina, who has a one-year-old daughter with Bradley Cooper, tried to keep a low profile as she added a pair of oversized black sunglasses.Adding a glamorous twist to her ensemble, she added a black leather handbag and pendant necklace to her look.Irina styled her brunette locks into a low ponytail as she made her way through the airport and added a slick of make-up.Victoria's Secret Angel, Jasmine, also cut a casual figure to depart the Cannes Film Festival on Sunday.The 27-year-old looked pretty in pink as she showed off her model physique in a pair of grey tracksuit bottoms and a pink jumper.Jasmine looked radiant as she went make-up free and styled her brunette locks into a high bun, which showed off her enviable cheekbones.The model wheeled a Louis Vuitton carry-on case as well as a black duffel bag on her shoulder, she completed her look with silver earrings and black slide on sandals.Jasmine appeared in good spirits as she smiled and beamed at photographers, no doubt after a few fun-filled days in Cannes.Also leaving the French city was talented actor and filmmaker, Spike Lee, 61.Spike cut a very trendy and casual look in a navy blue New York Yankees tracksuit, with a patchwork denim jacket over the top.The producer opted for red accessories as he added red and white Nike trainers, a red backpack and red headphones.He also wore a long gold chain with a pendant on it, clear glasses and a black baseball cap.Spike also joined Czech model, Eva Herzigová, 45, as she arrived at the Nice airport.The make-up free actress kept a very low profile as she wore wide-leg black trousers with a white shirt and a dark cape over the top.Eva styled her blonde locks into a pulled back hairdo, as she added oversized dark sunglasses.This year's Cannes Film Festival runs from May 8 to 19 at the French Riviera resort.",en,PT5M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,75,0,0,0,,,,,,,en,
youtube#video,kqzyAkfzGFLFw6bcde0H-UJ_TqI,L2HQ-Ty5pFA,2015-09-16T06:09:03Z,UCl27JBW8mJuic4CIM4Z-n9Q,Danish Girl TIFF 2015 premiere - Eddie Redmayne Alicia Vikander Amber Heard,,https://i.ytimg.com/vi/L2HQ-Ty5pFA/default.jpg,120,90,https://i.ytimg.com/vi/L2HQ-Ty5pFA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/L2HQ-Ty5pFA/hqdefault.jpg,480,360,cybermelli,"['Eddie Redmayne (Film Actor)', 'Amber Heard (Celebrity)', 'Alicia Vikander (Film Actor)', 'The Danish Girl', '2015 Toronto International Film Festival']",24,none,Danish Girl TIFF 2015 premiere - Eddie Redmayne Alicia Vikander Amber Heard,,,PT6M58S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1899,12,0,2,https://i.ytimg.com/vi/L2HQ-Ty5pFA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/L2HQ-Ty5pFA/maxresdefault.jpg,1280.0,720.0,,
youtube#video,jCbb8ODhLpKJC9OOmfl81Pp04uY,l51KPFcWTdg,2019-06-10T19:18:47Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/l51KPFcWTdg/default.jpg,120,90,https://i.ytimg.com/vi/l51KPFcWTdg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/l51KPFcWTdg/hqdefault.jpg,480,360,Celebrity Scoop,,24,none,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",,PT26S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,75,,0,0,https://i.ytimg.com/vi/l51KPFcWTdg/sddefault.jpg,640.0,480.0,,,,,
youtube#video,9pbPIqSVz4rSQYJ2qZNwRNCthyE,lCKSkSQj70w,2019-09-03T12:46:56Z,UCpqiQ8q14kT1sdlZ0gD0bGg,"Amber Heard walking the red carpet at the Giffoni Film Festival (July 25, 2019)","Credit for this video belongs to Pierpaolo Channel, original video: https://www.youtube.com/watch?v=R5_XHOiwP3I

Check out our photo gallery: www.amberhearditalia.com/galleria
_______________________________

FOLLOW US ON OUR SOCIAL!
- Facebook: www.facebook.com/AmberHeardIT
- Instagram: www.instagram.com/amberheardit
- Twitter: www.twitter.com/AmberHeardIT
- Tumblr: www.amberhearditalia.tumblr.com",https://i.ytimg.com/vi/lCKSkSQj70w/default.jpg,120,90,https://i.ytimg.com/vi/lCKSkSQj70w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lCKSkSQj70w/hqdefault.jpg,480,360,Amber Heard Italia,"['amber heard', 'giffoni', 'giffoni film festival', '2019']",1,none,"Amber Heard walking the red carpet at the Giffoni Film Festival (July 25, 2019)","Credit for this video belongs to Pierpaolo Channel, original video: https://www.youtube.com/watch?v=R5_XHOiwP3I

Check out our photo gallery: www.amberhearditalia.com/galleria
_______________________________

FOLLOW US ON OUR SOCIAL!
- Facebook: www.facebook.com/AmberHeardIT
- Instagram: www.instagram.com/amberheardit
- Twitter: www.twitter.com/AmberHeardIT
- Tumblr: www.amberhearditalia.tumblr.com",,PT47S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,158,3,0,0,https://i.ytimg.com/vi/lCKSkSQj70w/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/lCKSkSQj70w/maxresdefault.jpg,1280.0,720.0,,
youtube#video,MVUP4OqEU6tBP3AdwBr8_Ny6OPw,LFoR7vQQazE,2019-06-10T19:50:25Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/LFoR7vQQazE/default.jpg,120,90,https://i.ytimg.com/vi/LFoR7vQQazE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LFoR7vQQazE/hqdefault.jpg,480,360,Celebrity Scoop,,24,none,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",,PT14S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,32,,0,0,https://i.ytimg.com/vi/LFoR7vQQazE/sddefault.jpg,640.0,480.0,,,,,
youtube#video,A8pq4NoFB0iCpeqgjbgbg26dcE8,lfxjiCp0cv0,2015-06-19T22:22:56Z,UCAaHuILoz7rh5KseCC6fMnA,Amber Heard: Arrival at Tribeca Film Festival movie premiere,"Ebay:  Http://stores.shop.ebay.com/e1soeautographs

Facebook: https://www.facebook.com/E1soeautographs

Youtube: http://www.youtube.com/e1soeautographs",https://i.ytimg.com/vi/lfxjiCp0cv0/default.jpg,120,90,https://i.ytimg.com/vi/lfxjiCp0cv0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lfxjiCp0cv0/hqdefault.jpg,480,360,E1autographs,"['Film Festival (Film Screening Venue)', 'Tribeca Film Festival (Film Festival)', 'Amber Heard (Celebrity)', 'Johnny Depp (Celebrity)', 'Lesbian (Website Category)', 'Christopher Walken (Celebrity)', 'Drive Angry (Film)', 'Zombieland (Film)', 'zombieland 2', 'magic mike xxl', '3 days to kill', 'e1soe', 'e1soeautographs']",1,none,Amber Heard: Arrival at Tribeca Film Festival movie premiere,"Ebay:  Http://stores.shop.ebay.com/e1soeautographs

Facebook: https://www.facebook.com/E1soeautographs

Youtube: http://www.youtube.com/e1soeautographs",,PT36S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,541,5,0,0,https://i.ytimg.com/vi/lfxjiCp0cv0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/lfxjiCp0cv0/maxresdefault.jpg,1280.0,720.0,,
youtube#video,_BEL35RvkkNUrl2LUpXpcL8pZjs,M4O_dazMQaA,2019-06-10T19:20:11Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/M4O_dazMQaA/default.jpg,120,90,https://i.ytimg.com/vi/M4O_dazMQaA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M4O_dazMQaA/hqdefault.jpg,480,360,Celebrity Scoop,,24,none,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",,PT4S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,9,,0,0,https://i.ytimg.com/vi/M4O_dazMQaA/sddefault.jpg,640.0,480.0,,,,,
youtube#video,2I5aQPR-l4PmvmhAMviTlrSjbJc,M5A6_srow9Q,2020-10-23T18:26:59Z,UCVTUoVRlOWnKEkm6qiHcBRg,Amber Heard 72nd Venice film festival at palazzo del cinema.,#amberheard #Queen #lorealparis #redcarpet #festivalvenice #verybeautiful #celebrity #aquaman #jasticleague #mera #justicforAmberHeard,https://i.ytimg.com/vi/M5A6_srow9Q/default.jpg,120,90,https://i.ytimg.com/vi/M5A6_srow9Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M5A6_srow9Q/hqdefault.jpg,480,360,ORIGINALSTM,,24,none,Amber Heard 72nd Venice film festival at palazzo del cinema.,#amberheard #Queen #lorealparis #redcarpet #festivalvenice #verybeautiful #celebrity #aquaman #jasticleague #mera #justicforAmberHeard,,PT2M2S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,50,4,0,0,https://i.ytimg.com/vi/M5A6_srow9Q/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/M5A6_srow9Q/maxresdefault.jpg,1280.0,720.0,,
youtube#video,iMwQcOwIqRSaVa8B1LXXM6EXjY4,MZ0zBEeZNU0,2019-10-26T06:36:24Z,UCboNeu3tUU_kqvqDPPI1erA,Amber heard transformation into zombie | zombieland movie clip Hindi dubbed,"Amber heard transformation into zombie | zombieland movie clip Hindi dubbed

#jesseeisenberg #Amberheard #zombieland


Disclaimer -

video is for entertainment purpose only.Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",https://i.ytimg.com/vi/MZ0zBEeZNU0/default.jpg,120,90,https://i.ytimg.com/vi/MZ0zBEeZNU0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MZ0zBEeZNU0/hqdefault.jpg,480,360,The R K Y,['zombieland Jesse eisenberg Amber heard zombie Emma stone'],1,none,Amber heard transformation into zombie | zombieland movie clip Hindi dubbed,"Amber heard transformation into zombie | zombieland movie clip Hindi dubbed

#jesseeisenberg #Amberheard #zombieland


Disclaimer -

video is for entertainment purpose only.Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",,PT4M38S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1302,15,0,2,https://i.ytimg.com/vi/MZ0zBEeZNU0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/MZ0zBEeZNU0/maxresdefault.jpg,1280.0,720.0,,
youtube#video,wxJtKUb84xpVDp83zmE4OhkQjtg,nLh8966p7GA,2015-09-04T18:42:41Z,UCEeDqq_yeadzKIocIxg8a8A,Johnny Depp Black Mass Red Carpet (2015 Venice International Film Festival),"Johnny Depp, Amber Heard, Scott Cooper, Dakota Johnstone, Diane Kruger, Joel Edgerton,  Elizabeth Banks, and Terry Gilliam walk the red carpet at the world premiere of Black Mass at the 2015 Venice International Film Festival.",https://i.ytimg.com/vi/nLh8966p7GA/default.jpg,120,90,https://i.ytimg.com/vi/nLh8966p7GA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nLh8966p7GA/hqdefault.jpg,480,360,ETV Film Inc.,"['Johnny Depp (Celebrity)', '2015 Venice International Film Festival', 'Black Mass', 'Amber Heard', 'Scott Cooper', 'Dakota Johnstone', 'Diane Kruger', 'Joel Edgerton', 'Terry Gilliam', 'Venice International Film Festival (Film Festival)']",24,none,Johnny Depp Black Mass Red Carpet (2015 Venice International Film Festival),"Johnny Depp, Amber Heard, Scott Cooper, Dakota Johnstone, Diane Kruger, Joel Edgerton,  Elizabeth Banks, and Terry Gilliam walk the red carpet at the world premiere of Black Mass at the 2015 Venice International Film Festival.",,PT1M25S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,25829,292,0,27,https://i.ytimg.com/vi/nLh8966p7GA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nLh8966p7GA/maxresdefault.jpg,1280.0,720.0,,
youtube#video,PiDcIYe423MXsaNanEkxcp6BHYo,nm9QCeDgU7E,2019-05-17T18:31:52Z,UCrwkT0q68hsSghTSvOYKJuA,Amber Heard at Cannes 2019,"Amber Heard at Cannes 2019



.

.

.

Amber Heard at Cannes 2019




Deepika Padukone  Cannes 2019 #Araya Hargate  #Cannes2019
#Cannes | #DeepikaPadukone | #PriyankaChopra | 72nd Festival de Cannes | Cannes France | Bollywood | Nick Jonas | Nickyanka

Priyanka Chopra & Deepika Padukone at Cannes 2019",https://i.ytimg.com/vi/nm9QCeDgU7E/default.jpg,120,90,https://i.ytimg.com/vi/nm9QCeDgU7E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nm9QCeDgU7E/hqdefault.jpg,480,360,Tere Liye 7,['Amber Heard at Cannes 2019'],22,none,Amber Heard at Cannes 2019,"Amber Heard at Cannes 2019



.

.

.

Amber Heard at Cannes 2019




Deepika Padukone  Cannes 2019 #Araya Hargate  #Cannes2019
#Cannes | #DeepikaPadukone | #PriyankaChopra | 72nd Festival de Cannes | Cannes France | Bollywood | Nick Jonas | Nickyanka

Priyanka Chopra & Deepika Padukone at Cannes 2019",,PT3M17S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1339,8,0,3,https://i.ytimg.com/vi/nm9QCeDgU7E/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nm9QCeDgU7E/maxresdefault.jpg,1280.0,720.0,,
youtube#video,OgflearlxFnn8G1SuEtSvuQec-o,nOMlYxoGl5s,2019-06-10T19:22:59Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/nOMlYxoGl5s/default.jpg,120,90,https://i.ytimg.com/vi/nOMlYxoGl5s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nOMlYxoGl5s/hqdefault.jpg,480,360,Celebrity Scoop,,24,none,Amber Heard from Cannes Film Festival 2019,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",,PT4S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,20,,0,0,https://i.ytimg.com/vi/nOMlYxoGl5s/sddefault.jpg,640.0,480.0,,,,,
youtube#video,2f7j5TaIXVpWSTG0OgrEsc7fwjE,O2x12WpWkKc,2019-05-15T18:31:46Z,UC48CqsQVp-G-V3dFQ6LJ0LA,Amber Heard – “Les Miserables” Screening at 72nd Annual Cannes Film Festival,,https://i.ytimg.com/vi/O2x12WpWkKc/default.jpg,120,90,https://i.ytimg.com/vi/O2x12WpWkKc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/O2x12WpWkKc/hqdefault.jpg,480,360,celebrities,,1,none,Amber Heard – “Les Miserables” Screening at 72nd Annual Cannes Film Festival,,zh-HK,PT1M11S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,4,0,0,0,,,,,,,,
youtube#video,ggo3Tvu7Hdf-uUVHfUyN6_nJ0GQ,OwxTP-UYTqk,2019-07-30T23:32:01Z,UCAVgFwnRKj2Ny8M2emfYm9w,"Amber Heard at the 48th Giffoni Film Festival, July 25 2019    #Repost @amberheard Stories 💕   #Amb","Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/OwxTP-UYTqk/default.jpg,120,90,https://i.ytimg.com/vi/OwxTP-UYTqk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OwxTP-UYTqk/hqdefault.jpg,480,360,Celebrity Scoop,,24,none,"Amber Heard at the 48th Giffoni Film Festival, July 25 2019    #Repost @amberheard Stories 💕   #Amb","Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",,PT10S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,40,,0,0,https://i.ytimg.com/vi/OwxTP-UYTqk/sddefault.jpg,640.0,480.0,,,,,
