kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultAudioLanguage,contentDetails.regionRestriction.blocked
youtube#video,zT6EgHSM1L7ZvBtq0TLgOh8fb8k,QJWXeyh89zc,2018-11-13T14:50:03Z,UC2XQ9S0L_dZQ2CmEsAeZTKQ,AMBER HEARD SAYS THAT SHE WAS SAVED BY WOMANS FROM ABUSE,AMBER HEARD SAYS THAT SHE WAS SAVED BY WOMANS FROM ABUSE,https://i.ytimg.com/vi/QJWXeyh89zc/default.jpg,120,90,https://i.ytimg.com/vi/QJWXeyh89zc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QJWXeyh89zc/hqdefault.jpg,480,360,Usa & News,"['johnny depp', 'amber heard', 'domestic violence', 'domestic abuse', 'celebrity news', 'entertainment tonight', 'et online', 'hollywood news', 'entertainment news', 'johnny depp divorce', 'english-language films', 'et now', 'amber heard johnny depp', 'amber heard movies', 'amber heard liam hemsworth', 'amber heard never back down', 'amber heard aquaman', 'amber heard elon musk', 'amber heard mera', 'amber heard justice league', 'amber heard magic mike xxl', 'entertainment news 2018']",24,none,AMBER HEARD SAYS THAT SHE WAS SAVED BY WOMANS FROM ABUSE,AMBER HEARD SAYS THAT SHE WAS SAVED BY WOMANS FROM ABUSE,PT1M21S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,46,0,0,0,https://i.ytimg.com/vi/QJWXeyh89zc/sddefault.jpg,640.0,480.0,,,,en,
youtube#video,mId2MGabmGWqcVTYnMu5TYVTaGk,qn62vjXfkUc,2020-09-06T14:09:01Z,UCXrhM5_Z11LvlvICp7T7_Dw,Amber Heard. on Shall we dance,"#HollywoodMonstersAmberHeard #AmberHeard


Amber Heard. on Shall, we #dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 















































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/qn62vjXfkUc/default.jpg,120,90,https://i.ytimg.com/vi/qn62vjXfkUc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qn62vjXfkUc/hqdefault.jpg,480,360,Hollywood Monsters,,22,none,Amber Heard. on Shall we dance,"#HollywoodMonstersAmberHeard #AmberHeard


Amber Heard. on Shall, we #dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 
Amber Heard. on Shall we dance 















































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT37S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,261,2,0,3,,,,,,,en,
youtube#video,SRb1tjYE4sxVKnvaUhB3chXtfko,RjgxRRz6_vk,2021-05-05T07:59:42Z,UCShfibbIE7tXxhuQ9QYOT6A,"AQUAMAN 2 2022 Teaser Trailer   Jason Momoa, Amber Heard Fan Made",,https://i.ytimg.com/vi/RjgxRRz6_vk/default.jpg,120,90,https://i.ytimg.com/vi/RjgxRRz6_vk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RjgxRRz6_vk/hqdefault.jpg,480,360,Vanny Theara,,22,none,"AQUAMAN 2 2022 Teaser Trailer   Jason Momoa, Amber Heard Fan Made",,PT4M18S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,30,1,0,0,https://i.ytimg.com/vi/RjgxRRz6_vk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/RjgxRRz6_vk/maxresdefault.jpg,1280.0,720.0,,
youtube#video,5FgPVCQfDAALMrJhZHg6CFzLmXA,rtCA1_83GvM,2021-07-17T19:04:10Z,UCWE-mm9ISgORvz4ZCUb3yTA,"Zuletzt war Amber Heard eher wegen der Konflikte mit Ex Johnny Depp in den Medien, nun ist sie Mutte","Zuletzt war Amber Heard eher wegen der Konflikte mit Ex Johnny Depp in den Medien, nun ist sie Mutter geworden.
Please Subscribe: https://www.youtube.com/channel/UCWE-mm9ISgORvz4ZCUb3yTA?sub_confirmation=1
Source: https://www.tonight.de/unterhaltung/promis/amber-heard-mutter-geworden-tochter-erster-instagram-post-oonagh-paige-johnny-depp_127314.html
#Zuletzt, #AmberHeard, #eher, #wegen, #Konflikte, #ExJohnnyDepp, #Medien, #Mutter, #geworden",https://i.ytimg.com/vi/rtCA1_83GvM/default.jpg,120,90,https://i.ytimg.com/vi/rtCA1_83GvM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rtCA1_83GvM/hqdefault.jpg,480,360,Ma Thi Hồng,,22,none,"Zuletzt war Amber Heard eher wegen der Konflikte mit Ex Johnny Depp in den Medien, nun ist sie Mutte","Zuletzt war Amber Heard eher wegen der Konflikte mit Ex Johnny Depp in den Medien, nun ist sie Mutter geworden.
Please Subscribe: https://www.youtube.com/channel/UCWE-mm9ISgORvz4ZCUb3yTA?sub_confirmation=1
Source: https://www.tonight.de/unterhaltung/promis/amber-heard-mutter-geworden-tochter-erster-instagram-post-oonagh-paige-johnny-depp_127314.html
#Zuletzt, #AmberHeard, #eher, #wegen, #Konflikte, #ExJohnnyDepp, #Medien, #Mutter, #geworden",PT2M10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,0,0,0,0,https://i.ytimg.com/vi/rtCA1_83GvM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/rtCA1_83GvM/maxresdefault.jpg,1280.0,720.0,,
youtube#video,xXYypq1iT3HUY2PKeT_wcS1RwTQ,TAVNKLkG33E,2021-07-31T19:56:47Z,UCOEFSWsktdvCps-zDNSD1yA,Response To ET Canada (Amber Heard Playlist!!),https://www.youtube.com/watch?v=Wahd_gszuBA,https://i.ytimg.com/vi/TAVNKLkG33E/default.jpg,120,90,https://i.ytimg.com/vi/TAVNKLkG33E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TAVNKLkG33E/hqdefault.jpg,480,360,The Amber Heard Playlist!!Johnny Depp es racista,['https://www.youtube.com/watch?v=Wahd_gszuBA'],22,none,Response To ET Canada (Amber Heard Playlist!!),https://www.youtube.com/watch?v=Wahd_gszuBA,PT21M41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,26,,0,,https://i.ytimg.com/vi/TAVNKLkG33E/sddefault.jpg,640.0,480.0,,,,,
youtube#video,F9yZQuuSM8i8j2NRDw_OHhHD3FE,TgJF0Y3px8Q,2020-09-08T19:24:52Z,UCAk03rcNVtLK1_LlgRTOh2w,Why Can't AMBER HEARD Just Let JOHNNY DEPP Move On?!,"Oh man!! Why Can't AMBER HEARD Just Let JOHNNY DEPP Move On from this, hasn't she done enough?!

Johnny Depp's work on Fantastic Beasts 3 could be stopped by Amber Heard after she files a 68 page motion!!

This is so ridiculous! 
Let me know what you think of this latest road block for Johnny Depp as he tries to get his life back on track.

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Any extra support for the channel would be awesome, patreon is below but hey i'm gonna create videos for you no matter what.
https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Reviews

Twitter - https://twitter.com/StevieJReviews

THANKS FOR WATCHING!!
#AmberHeard #JusticeForJohnnyDepp #JohnnyDepp",https://i.ytimg.com/vi/TgJF0Y3px8Q/default.jpg,120,90,https://i.ytimg.com/vi/TgJF0Y3px8Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TgJF0Y3px8Q/hqdefault.jpg,480,360,Stevie J Raw,"['stevie j raw', 'johnny depp', 'johnny depp amber heard', 'amber heard', 'elon musk', 'elon musk amber heard', 'amber heard elon musk', 'johnny depp elon musk', 'media', 'johnny depp abuse', 'amber heard johnny depp', 'amber heard aquaman', 'pirates of the caribbean', 'johnny depp vs amber heard', 'johnny depp defamation', 'amber heard deposition', 'amber heard lies', 'johnny depp amber heard fight', 'depp heard phone call', 'amber lies', 'JOHNNY DEPP Work STOPPED By Amber Heard Again!', 'amber heard interviews', 'depp']",24,none,Why Can't AMBER HEARD Just Let JOHNNY DEPP Move On?!,"Oh man!! Why Can't AMBER HEARD Just Let JOHNNY DEPP Move On from this, hasn't she done enough?!

Johnny Depp's work on Fantastic Beasts 3 could be stopped by Amber Heard after she files a 68 page motion!!

This is so ridiculous! 
Let me know what you think of this latest road block for Johnny Depp as he tries to get his life back on track.

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Any extra support for the channel would be awesome, patreon is below but hey i'm gonna create videos for you no matter what.
https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Reviews

Twitter - https://twitter.com/StevieJReviews

THANKS FOR WATCHING!!
#AmberHeard #JusticeForJohnnyDepp #JohnnyDepp",PT1H16M49S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,5942,365,0,206,https://i.ytimg.com/vi/TgJF0Y3px8Q/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/TgJF0Y3px8Q/maxresdefault.jpg,1280.0,720.0,en-US,
youtube#video,LtiWbAAl5ZF1FJXxFgeT58yheNs,TOtzKQeG4lM,2020-04-10T02:27:06Z,UCj9e-7HxEug1GiU-ragevBg,You Can Blame Me - Jenna Raine - Instacover (ft. Johnny Depp & Amber Heard ;),"Singing old Taylor out the window
No, we don't need the radio
Don't it feel good just to let go?

Take my hand, follow me
We don't know where we'll be
By tonight, but who cares?
You'll thank me when we get there

Wind in our hair, we were feeling alive
You and me driving down Broken Bend Drive
Saying it's the first time you feel free
You can blame, you can blame, you can blame me
For how can you say that you are the one
Jumping off the deep end, dangerous
Living our, living our, living our dream
You can blame, you can blame, you can blame me

Original: https://youtu.be/8V5gNUa7QHc",https://i.ytimg.com/vi/TOtzKQeG4lM/default.jpg,120,90,https://i.ytimg.com/vi/TOtzKQeG4lM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TOtzKQeG4lM/hqdefault.jpg,480,360,Bravenose,"['Johnny Depp', 'Amber Heard', 'Rum diary', 'music', 'song', 'cover', 'instacover', 'vine', 'romantic', 'passion', 'car', 'cabrio', 'duet', 'couple', 'risk', 'dangerous', 'danger', 'jenna raine']",24,none,You Can Blame Me - Jenna Raine - Instacover (ft. Johnny Depp & Amber Heard ;),"Singing old Taylor out the window
No, we don't need the radio
Don't it feel good just to let go?

Take my hand, follow me
We don't know where we'll be
By tonight, but who cares?
You'll thank me when we get there

Wind in our hair, we were feeling alive
You and me driving down Broken Bend Drive
Saying it's the first time you feel free
You can blame, you can blame, you can blame me
For how can you say that you are the one
Jumping off the deep end, dangerous
Living our, living our, living our dream
You can blame, you can blame, you can blame me

Original: https://youtu.be/8V5gNUa7QHc",PT1M3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,155,8,0,0,https://i.ytimg.com/vi/TOtzKQeG4lM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/TOtzKQeG4lM/maxresdefault.jpg,1280.0,720.0,,['DE']
youtube#video,6yGuwBM9N56tMNzXO1nfJbC8hdE,Xw5kbTfQ1jE,2020-08-28T11:16:24Z,UCXrhM5_Z11LvlvICp7T7_Dw,Amber Heard I Join To...,"#HollywoodMonstersAmberHeard  #AmberHeard  #IJoinTo...


Amber Heard, I Join To...
Amber Heard, I Join To...
Amber Heard, I Join To...










Amber Heard Is A Good Soul..??






































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/Xw5kbTfQ1jE/default.jpg,120,90,https://i.ytimg.com/vi/Xw5kbTfQ1jE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Xw5kbTfQ1jE/hqdefault.jpg,480,360,Hollywood Monsters,,22,none,Amber Heard I Join To...,"#HollywoodMonstersAmberHeard  #AmberHeard  #IJoinTo...


Amber Heard, I Join To...
Amber Heard, I Join To...
Amber Heard, I Join To...










Amber Heard Is A Good Soul..??






































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT1M1S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,True,139,0,0,0,,,,,,,en,
youtube#video,GEDXkGl6I20qPbukgaQ9oymn_mk,y0G_LkDQ0cI,2012-08-25T12:18:49Z,UCG7eR0A2e5CtgYgMijrTFLA,Amber- This is your night lyrics, ,https://i.ytimg.com/vi/y0G_LkDQ0cI/default.jpg,120,90,https://i.ytimg.com/vi/y0G_LkDQ0cI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/y0G_LkDQ0cI/hqdefault.jpg,480,360,Kate Ka,"['Amber', 'this', 'is', 'your', 'night', 'Lyrics (Website Category)', 'This Is Your Night (Musical Recording)', 'Music (TV Genre)']",10,none,Amber- This is your night lyrics, ,PT4M4S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1143268,7395,0,356,https://i.ytimg.com/vi/y0G_LkDQ0cI/sddefault.jpg,640.0,480.0,,,,,
youtube#video,EpKzgHYdBMOMXM49RyI7suwkH1I,YVjaE57RGGU,2020-09-06T14:07:25Z,UCXrhM5_Z11LvlvICp7T7_Dw,Amber Heard. Si se Cannes!,"#HollywoodMonstersAmberHeard #AmberHeard


Amber Heard. Si se #Cannes!
Amber Heard. Si se Cannes!
Amber Heard. Si se Cannes!
Amber Heard. Si se Cannes!
Amber Heard. Si se Cannes!














































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/YVjaE57RGGU/default.jpg,120,90,https://i.ytimg.com/vi/YVjaE57RGGU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YVjaE57RGGU/hqdefault.jpg,480,360,Hollywood Monsters,,22,none,Amber Heard. Si se Cannes!,"#HollywoodMonstersAmberHeard #AmberHeard


Amber Heard. Si se #Cannes!
Amber Heard. Si se Cannes!
Amber Heard. Si se Cannes!
Amber Heard. Si se Cannes!
Amber Heard. Si se Cannes!














































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT16S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,308,5,0,5,,,,,,,en,
youtube#video,ejSVMtytufmKTZtHdRooWsdKRos,zRuaWDCTmDQ,2018-12-08T03:01:11Z,UCZJAS6ky5b7DcXgtgwV0Qgw,Amber Heard attends The Tonight Show Starring Jimmy Fallon,Amber Heard attends The Tonight Show Starring Jimmy Fallon on December 7' 2018,https://i.ytimg.com/vi/zRuaWDCTmDQ/default.jpg,120,90,https://i.ytimg.com/vi/zRuaWDCTmDQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zRuaWDCTmDQ/hqdefault.jpg,480,360,celebrity ok,"['Amber Heard attends The Tonight Show Starring Jimmy Fallon', 'Amber Heard', ""Amber Heard attends The Tonight Show Starring Jimmy Fallon on December 7' 2018""]",24,none,Amber Heard attends The Tonight Show Starring Jimmy Fallon,Amber Heard attends The Tonight Show Starring Jimmy Fallon on December 7' 2018,PT1M6S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,240,1,0,1,https://i.ytimg.com/vi/zRuaWDCTmDQ/sddefault.jpg,640.0,480.0,,,,,
