kind,etag,id,snippet.title,snippet.description,snippet.publishedAt,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.localized.title,snippet.localized.description,contentDetails.relatedPlaylists.likes,contentDetails.relatedPlaylists.uploads,statistics.viewCount,statistics.subscriberCount,statistics.hiddenSubscriberCount,statistics.videoCount,status.privacyStatus,status.isLinked,status.longUploadsStatus,brandingSettings.channel.title,brandingSettings.image.bannerExternalUrl,topicDetails.topicIds,topicDetails.topicCategories,brandingSettings.channel.unsubscribedTrailer,brandingSettings.channel.description,snippet.country,brandingSettings.channel.keywords,brandingSettings.channel.moderateComments,brandingSettings.channel.country,snippet.customUrl,status.madeForKids,brandingSettings.channel.trackingAnalyticsAccountId,snippet.defaultLanguage,brandingSettings.channel.defaultLanguage
youtube#channel,-NRbKAPG5OszqE0wJOho6G8r_og,UCY3W4eo9sQY_Ed73p2d-dtA,COMMIASSR NAT,one day il be an abyss watcher,2012-02-27T18:09:36Z,https://yt3.ggpht.com/ytc/AKedOLRRCxtb6UkPoNDVD8ywhCd8kOHzQVij_L-giz2N5g=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRRCxtb6UkPoNDVD8ywhCd8kOHzQVij_L-giz2N5g=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRRCxtb6UkPoNDVD8ywhCd8kOHzQVij_L-giz2N5g=s800-c-k-c0x00ffffff-no-rj,800,800,COMMIASSR NAT,one day il be an abyss watcher,,UUY3W4eo9sQY_Ed73p2d-dtA,47,4,False,1,public,True,longUploadsUnspecified,COMMIASSR NAT,https://lh3.googleusercontent.com/fkCdhTGT1ZUjWaOaUuOdpe3dIOi0g_anS9c2lVzpWUIXemUAJEQUy_L_pWITXD_4NaLb8-aWzw,,,,one day il be an abyss watcher,,,,,,,,,
youtube#channel,PZZ0bWzje5VNVtgJkTiwS7TvfF8,UCy3Zsg5I4gqzN-LNqA_veXA,Levar Mitchell,,2013-09-05T20:12:35Z,https://yt3.ggpht.com/ytc/AKedOLRmamTWay2vjD908Au1vS2m4sQ6K49Fa2HfoYzJMQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRmamTWay2vjD908Au1vS2m4sQ6K49Fa2HfoYzJMQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRmamTWay2vjD908Au1vS2m4sQ6K49Fa2HfoYzJMQ=s800-c-k-c0x00ffffff-no-rj,800,800,Levar Mitchell,,,UUy3Zsg5I4gqzN-LNqA_veXA,0,61,False,0,public,True,longUploadsUnspecified,Levar Mitchell,,,,,,,,,,,,,,
youtube#channel,j-SWyYePtnUu18Ohm66t98KY2bs,UCY4bNEnbYv5Bmun_bfZh_3w,Raymond Armatino,"Politics, history, government and shadow government, conspiracies and more.",2017-03-03T12:27:27Z,https://yt3.ggpht.com/ytc/AKedOLSM7QRnEVn0NnpXaO9zsvgf9U4yn29FcsOp3mTL=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSM7QRnEVn0NnpXaO9zsvgf9U4yn29FcsOp3mTL=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSM7QRnEVn0NnpXaO9zsvgf9U4yn29FcsOp3mTL=s800-c-k-c0x00ffffff-no-rj,800,800,Raymond Armatino,"Politics, history, government and shadow government, conspiracies and more.",,UUY4bNEnbYv5Bmun_bfZh_3w,481,12,False,8,public,True,longUploadsUnspecified,Raymond Armatino,https://lh3.googleusercontent.com/q4g_rx3sdB_qn0iXzWq8-7PyiBELiXHW0AMUeTbp8e1mITTxtTJdQPpNBbOxyZXYpkru3ET0,"['/m/098wr', '/m/0kt51', '/m/019_rr']","['https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,"Politics, history, government and shadow government, conspiracies and more.",,Politics News President Media Conspiracy Christian,,,,,,,
youtube#channel,YzhQ6e9HmQaj0LpgDhd37pTTLUI,UCy4XTFTSMJ6WozTjn3xd7vA,DJ GUTTA01,I'm 12 yrs I like to make videos and entertainment like and subscribe,2016-11-06T00:40:37Z,https://yt3.ggpht.com/ytc/AKedOLR8vv8hiL8SMZLG5RV04PwJAe6VmI6NKBjEB3Qp=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLR8vv8hiL8SMZLG5RV04PwJAe6VmI6NKBjEB3Qp=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLR8vv8hiL8SMZLG5RV04PwJAe6VmI6NKBjEB3Qp=s800-c-k-c0x00ffffff-no-rj,800,800,DJ GUTTA01,I'm 12 yrs I like to make videos and entertainment like and subscribe,,UUy4XTFTSMJ6WozTjn3xd7vA,0,9,False,0,public,True,longUploadsUnspecified,DJ GUTTA01,,,,,I'm 12 yrs I like to make videos and entertainment like and subscribe,,,,,,,,,
youtube#channel,1Z2daCQ_WbsCHjtx8ddkzGdmA-c,UCy6K_HpkShk7zSfO-uKUn8w,The law84,,2013-07-09T19:47:44Z,https://yt3.ggpht.com/ytc/AKedOLRqt3TrNWLFSLq4LYJo-hrUW5PlbKsI4TeTRsBz7A=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRqt3TrNWLFSLq4LYJo-hrUW5PlbKsI4TeTRsBz7A=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRqt3TrNWLFSLq4LYJo-hrUW5PlbKsI4TeTRsBz7A=s800-c-k-c0x00ffffff-no-rj,800,800,The law84,,,UUy6K_HpkShk7zSfO-uKUn8w,1729,34,False,6,public,True,longUploadsUnspecified,The law84,,"['/m/019_rr', '/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,,,,,,,,
youtube#channel,Bq2stpHCACNSKF2PDIsPx00ILxM,UCy72fHkfa6VHXgW4gHOmT4g,Dee G,,2016-08-02T23:27:07Z,https://yt3.ggpht.com/ytc/AKedOLTyhtoaHuxIzHeqWyU-Aeh_3Rwx7EeE38luNQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTyhtoaHuxIzHeqWyU-Aeh_3Rwx7EeE38luNQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTyhtoaHuxIzHeqWyU-Aeh_3Rwx7EeE38luNQ=s800-c-k-c0x00ffffff-no-rj,800,800,Dee G,,,UUy72fHkfa6VHXgW4gHOmT4g,0,2,False,0,public,True,longUploadsUnspecified,Dee G,,,,,,,,,,,,,,
youtube#channel,--IlNlb9dv1FwO0cGBLUYd--05k,UCy78i-XO-Y5yKeplnHimDdQ,Rige,,2013-01-12T14:46:32Z,https://yt3.ggpht.com/ytc/AKedOLQYM12wbDzTVrVDwG79gFqVo_qZ3NH-3SC9mv_SZg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQYM12wbDzTVrVDwG79gFqVo_qZ3NH-3SC9mv_SZg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQYM12wbDzTVrVDwG79gFqVo_qZ3NH-3SC9mv_SZg=s800-c-k-c0x00ffffff-no-rj,800,800,Rige,,,UUy78i-XO-Y5yKeplnHimDdQ,126297,341,False,83,public,True,longUploadsUnspecified,Rige,https://yt3.ggpht.com/HwUXPuM-6s68zf6eTAlcIigNxrCGaXXooXwiU0A9z8GsN42qQPJWmYbvWji9MgXtSnB74vv3li8,"['/m/0403l3g', '/m/02ntfj', '/m/0bzvm2', '/m/025zzc']","['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action_game']",,,,,,,,,,,
youtube#channel,Ecw1YxCV__g8ZZprJnT0AFAy-NU,UCY8enYyQJDyFxDF99R4ge_Q,teetheluchador,Everything from Bad ass Fighting Game vids to Nerd hauls,2012-02-13T19:28:09Z,https://yt3.ggpht.com/ytc/AKedOLT72cAnIJi_mnvIMsRvEnxoTJHMCt7bOXBq6cEI=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLT72cAnIJi_mnvIMsRvEnxoTJHMCt7bOXBq6cEI=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLT72cAnIJi_mnvIMsRvEnxoTJHMCt7bOXBq6cEI=s800-c-k-c0x00ffffff-no-rj,800,800,teetheluchador,Everything from Bad ass Fighting Game vids to Nerd hauls,,UUY8enYyQJDyFxDF99R4ge_Q,923,10,False,34,public,True,longUploadsUnspecified,teetheluchador,https://yt3.ggpht.com/2A7Bg1nQWISD30-fCOIp-qpmgt3hS9OJNwtzunOmmQb2Oj9_SfVU-WKUHH7f2GsHvet4y77q8A,"['/m/0bzvm2', '/m/0403l3g', '/m/02ntfj', '/m/025zzc', '/m/019_rr']","['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",fgIiFEtspWU,Everything from Bad ass Fighting Game vids to Nerd hauls,US,,,US,,,,,
youtube#channel,DTlkbAHx_wlrqizChhCZ6Q-v2Tw,UCY9vgY3uZ3eMeiGRNNbpAQw,Lana Del Taco,Whore it up,2013-06-03T15:05:59Z,https://yt3.ggpht.com/ytc/AKedOLQh5JNdzcAt__V_kicb0ox5QxmJShzIviG--TIoeA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQh5JNdzcAt__V_kicb0ox5QxmJShzIviG--TIoeA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQh5JNdzcAt__V_kicb0ox5QxmJShzIviG--TIoeA=s800-c-k-c0x00ffffff-no-rj,800,800,Lana Del Taco,Whore it up,,UUY9vgY3uZ3eMeiGRNNbpAQw,459,33,False,2,public,True,longUploadsUnspecified,Lana Del Taco,https://lh3.googleusercontent.com/2gPN9cBCgmlZRlhNuvJI2NKN5qKcJJT4qruqHKZE3oTrOPViMo7gevAqiq51-SgKgqLqkyDtWw,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,Whore it up,,,,,,,,,
youtube#channel,8ida7mMS48OsNdhkkwhBDTBrsU0,UCYccSmQyFR2n-JntaJRsOZQ,Heidi Black rose,"hi this is my channel I  love books and Disney and some vlogs and diy mix content some videos will be weekly or Dailey and some could be monthly Along with diy also cosplay .
🖤💙❤️💛💚🧛‍♂️🍬🍭😁🧚🏼‍♀️🧚🏿‍♂️🧟‍♂️🧝🏻‍♀️🧝🏻‍♂️🧛‍♀️🧛‍♂️🧟‍♀️🧙🏻‍♂️🧙‍♀️🦋🦉🦄🐴🦁🦊🐶🐰🐱🐭🐸🐍🦋🐠🐙🐙🌈🌪🔥💥☄️🌔🌙⭐️✨⚡️🌓🌒🌑🌘🌗🧞‍♀️🧞‍♂️🧞‍♀️🧞‍♀️🧞‍♂️🧞‍♀️🧞‍♀️🧞‍♂️🧞‍♂️💞💓💗💖💘💕💝💜🖤❤️🧡💛💚💙🎶
I love 💗 Disney  fandoms and sometimes do film reviews and book reviews and more stuff coming soon I don’t have just 1 instead I have a lot of things that I am interested in 🌹",2011-01-06T17:13:53Z,https://yt3.ggpht.com/ef7IsVDEbwMkcqieqa10PRpu6EcQC7_84OgWcCrjrWz6RjwGZ0Y2KQn0UdKLT2JmvkB4XcOzPSU=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ef7IsVDEbwMkcqieqa10PRpu6EcQC7_84OgWcCrjrWz6RjwGZ0Y2KQn0UdKLT2JmvkB4XcOzPSU=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ef7IsVDEbwMkcqieqa10PRpu6EcQC7_84OgWcCrjrWz6RjwGZ0Y2KQn0UdKLT2JmvkB4XcOzPSU=s800-c-k-c0x00ffffff-no-rj,800,800,Heidi Black rose,"hi this is my channel I  love books and Disney and some vlogs and diy mix content some videos will be weekly or Dailey and some could be monthly Along with diy also cosplay .
🖤💙❤️💛💚🧛‍♂️🍬🍭😁🧚🏼‍♀️🧚🏿‍♂️🧟‍♂️🧝🏻‍♀️🧝🏻‍♂️🧛‍♀️🧛‍♂️🧟‍♀️🧙🏻‍♂️🧙‍♀️🦋🦉🦄🐴🦁🦊🐶🐰🐱🐭🐸🐍🦋🐠🐙🐙🌈🌪🔥💥☄️🌔🌙⭐️✨⚡️🌓🌒🌑🌘🌗🧞‍♀️🧞‍♂️🧞‍♀️🧞‍♀️🧞‍♂️🧞‍♀️🧞‍♀️🧞‍♂️🧞‍♂️💞💓💗💖💘💕💝💜🖤❤️🧡💛💚💙🎶
I love 💗 Disney  fandoms and sometimes do film reviews and book reviews and more stuff coming soon I don’t have just 1 instead I have a lot of things that I am interested in 🌹",,UUYccSmQyFR2n-JntaJRsOZQ,7280,164,False,345,public,True,longUploadsUnspecified,Heidi Black rose,https://lh3.googleusercontent.com/pTosH1faHJGJakkOxNJsJYHMtmyjs-0dD0GOM_B5GjWRpmi5klkDirwdRrHzXIpYqDwuBHMJ,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],uqMAPGqqIh0,"hi this is my channel I  love books and Disney and some vlogs and diy mix content some videos will be weekly or Dailey and some could be monthly Along with diy also cosplay .
🖤💙❤️💛💚🧛‍♂️🍬🍭😁🧚🏼‍♀️🧚🏿‍♂️🧟‍♂️🧝🏻‍♀️🧝🏻‍♂️🧛‍♀️🧛‍♂️🧟‍♀️🧙🏻‍♂️🧙‍♀️🦋🦉🦄🐴🦁🦊🐶🐰🐱🐭🐸🐍🦋🐠🐙🐙🌈🌪🔥💥☄️🌔🌙⭐️✨⚡️🌓🌒🌑🌘🌗🧞‍♀️🧞‍♂️🧞‍♀️🧞‍♀️🧞‍♂️🧞‍♀️🧞‍♀️🧞‍♂️🧞‍♂️💞💓💗💖💘💕💝💜🖤❤️🧡💛💚💙🎶
I love 💗 Disney  fandoms and sometimes do film reviews and book reviews and more stuff coming soon I don’t have just 1 instead I have a lot of things that I am interested in 🌹",,,,,,,,,
youtube#channel,D3xjBdOeR50sauW0EV4dfoA2jSA,UCyczDpBMuPzFwRbyvNXKXKA,It’s me Abby!,HeY YAlL :),2017-03-10T02:16:35Z,https://yt3.ggpht.com/ytc/AKedOLTOXEAQclY7BIqc4d_y4mc4v18MpWS3qQz_j35m=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTOXEAQclY7BIqc4d_y4mc4v18MpWS3qQz_j35m=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTOXEAQclY7BIqc4d_y4mc4v18MpWS3qQz_j35m=s800-c-k-c0x00ffffff-no-rj,800,800,It’s me Abby!,HeY YAlL :),,UUyczDpBMuPzFwRbyvNXKXKA,0,9,False,0,public,True,longUploadsUnspecified,It’s me Abby!,,,,,HeY YAlL :),,,,,,,,,
youtube#channel,c-0x3DW1eHsiZA5BeQb8vUozahQ,UCYDhsKoF4kb4oRJ5I8qbLCw,Nkosinathi Makhaza,Everything life has to offer,2017-06-01T10:19:36Z,https://yt3.ggpht.com/ytc/AKedOLQZArA1ZDtz_TrMqNmi1cuT8Kt9ALEjPBtL5rEMug=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQZArA1ZDtz_TrMqNmi1cuT8Kt9ALEjPBtL5rEMug=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQZArA1ZDtz_TrMqNmi1cuT8Kt9ALEjPBtL5rEMug=s800-c-k-c0x00ffffff-no-rj,800,800,Nkosinathi Makhaza,Everything life has to offer,,UUYDhsKoF4kb4oRJ5I8qbLCw,24,1,False,2,public,True,longUploadsUnspecified,Nkosinathi Makhaza,,,,,Everything life has to offer,,,,,,,,,
youtube#channel,jJEWGdHO0knBaQ8PiwXm1uz_x0s,UCydW1AZO7iA6sd2TfD4Q4BQ,Alyssa K.,,2014-06-29T19:55:42Z,https://yt3.ggpht.com/ytc/AKedOLRtnxiXbF0zqPNDe1vfFZcucRWqb9StdyPsVbNX6Q=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRtnxiXbF0zqPNDe1vfFZcucRWqb9StdyPsVbNX6Q=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRtnxiXbF0zqPNDe1vfFZcucRWqb9StdyPsVbNX6Q=s800-c-k-c0x00ffffff-no-rj,800,800,Alyssa K.,,,UUydW1AZO7iA6sd2TfD4Q4BQ,1299,28,False,11,public,True,longUploadsUnspecified,Alyssa K.,,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,,,,,,,,,,
youtube#channel,2oLakw5eNEGqA_9nDYaxVSfINDM,UCYf2lghdLXBkBY-AmIkwuGw,Meteor,,2006-08-15T20:39:21Z,https://yt3.ggpht.com/c3aDVA1fL5RLUJmSG2qCejAeTsb0BqamQhvgOPHUmqLdb0H_sVtHLDLYQILC4BDHf02R2FJImQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/c3aDVA1fL5RLUJmSG2qCejAeTsb0BqamQhvgOPHUmqLdb0H_sVtHLDLYQILC4BDHf02R2FJImQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/c3aDVA1fL5RLUJmSG2qCejAeTsb0BqamQhvgOPHUmqLdb0H_sVtHLDLYQILC4BDHf02R2FJImQ=s800-c-k-c0x00ffffff-no-rj,800,800,Meteor,,,UUYf2lghdLXBkBY-AmIkwuGw,0,2,False,0,public,True,longUploadsUnspecified,Meteor,https://yt3.ggpht.com/PZ_3H073yAKbH7KEQpk5KN9B4BNNCPG3ynAXtnz5wiQx5JXmkUPFl69zt2-i-nbU9tEYs5W1oA,,,,,,,,,,,,,
youtube#channel,LLOxG6r_mwBPGzYZGMrfBv-AA0E,UCYGegCmxQRhwqY301lDmECA,Aliceia Garcia,,2015-07-14T16:22:16Z,https://yt3.ggpht.com/ytc/AKedOLQD09iDPHrdaAabPKwAFpGv5SN8oWsufzex9aFhTQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQD09iDPHrdaAabPKwAFpGv5SN8oWsufzex9aFhTQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQD09iDPHrdaAabPKwAFpGv5SN8oWsufzex9aFhTQ=s800-c-k-c0x00ffffff-no-rj,800,800,Aliceia Garcia,,,UUYGegCmxQRhwqY301lDmECA,0,2,False,0,public,True,longUploadsUnspecified,Aliceia Garcia,https://lh3.googleusercontent.com/Nni-EF9u9uXmRX-k7HOu6NWHNVV7X3wl2I7vgNtYawZtobVWQiFEv4wIuenstra1e_MGn_zSwg,,,,,,,,,,,,,
youtube#channel,2Ibf0MOKsip2vByYgwoEwZMaq24,UCyGm7rsenvaA2Uk4eccmmJw,k v,,2014-10-18T20:50:46Z,https://yt3.ggpht.com/ytc/AKedOLSBV1ihpv1a6JrNhGES3SbXd-WRrb3B7-GZKLuHWw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSBV1ihpv1a6JrNhGES3SbXd-WRrb3B7-GZKLuHWw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSBV1ihpv1a6JrNhGES3SbXd-WRrb3B7-GZKLuHWw=s800-c-k-c0x00ffffff-no-rj,800,800,k v,,,UUyGm7rsenvaA2Uk4eccmmJw,45,20,False,1,public,True,longUploadsUnspecified,k v,https://lh3.googleusercontent.com/qrGXAJSnaS_z2LxWo8r9GRwz3EjkKJhlzocy_Iwayg1AsShhgdGBiDyvCivVQkP8jxAxmhsIlw,,,,,,,,,,,,,
youtube#channel,UrsnBf8A5RQMH4BobeD8al5H0sM,UCyGVvLFSydJbYvpx4bIrA6w,John Bursi,,2011-10-21T12:44:54Z,https://yt3.ggpht.com/ytc/AKedOLSV1699F4qyHPFxqQh4KvQ4uog7dtmn7n65ow=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSV1699F4qyHPFxqQh4KvQ4uog7dtmn7n65ow=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSV1699F4qyHPFxqQh4KvQ4uog7dtmn7n65ow=s800-c-k-c0x00ffffff-no-rj,800,800,John Bursi,,,UUyGVvLFSydJbYvpx4bIrA6w,0,0,False,0,public,True,longUploadsUnspecified,John Bursi,,,,,,,,,,,,,,
youtube#channel,uiEAYQgJrB1v5-7PjSdnvEDUqwA,UCyhcSTUgxkWJronCt-5ohrA,ECEM AKAL,,2013-03-19T14:11:27Z,https://yt3.ggpht.com/ytc/AKedOLTUbuzKWD4-fmvu9Q8imrCXbcIuHOZBdQO_aA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTUbuzKWD4-fmvu9Q8imrCXbcIuHOZBdQO_aA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTUbuzKWD4-fmvu9Q8imrCXbcIuHOZBdQO_aA=s800-c-k-c0x00ffffff-no-rj,800,800,ECEM AKAL,,,UUyhcSTUgxkWJronCt-5ohrA,0,1,False,0,public,True,longUploadsUnspecified,ECEM AKAL,https://lh3.googleusercontent.com/wzurDX8n7lHyVDlAfWjK7PMyye6vgooqdaYAwGGikh1M7vG66waWvZD_x-YC36iU4Syk5fTu,,,,,,,,,,,,,
youtube#channel,iSmTcKzjcGFMiKaNGUw0sJ73bjY,UCyiaToTlMxLyEVtf7MY4bNw,WindyClear,,2007-06-26T00:12:36Z,https://yt3.ggpht.com/ytc/AKedOLS8wLNlfPzAPkWho3H3dzV49lKd622zi7VGUsln5w=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLS8wLNlfPzAPkWho3H3dzV49lKd622zi7VGUsln5w=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLS8wLNlfPzAPkWho3H3dzV49lKd622zi7VGUsln5w=s800-c-k-c0x00ffffff-no-rj,800,800,WindyClear,,,UUyiaToTlMxLyEVtf7MY4bNw,29107,111,False,2,public,True,longUploadsUnspecified,WindyClear,,,,,,,,,,,,,,
youtube#channel,mUgZidsrQRakBU48gXMQ-x6fZKc,UCyitM7ePaZpHBgpSnwMRJlQ,Terrill,"Welcome to Terrill:
 Velvet vocals, beauty, vlogs, and more! 
Weekly Videos... Join Terrill and hit SUBSCRIBE LIKE, AND SHARE...Stay Tuned!
To support my channel feel free to PayPal me@
https://paypal.me/Terrill86?locale.x=en_US
#terrill #welcome #Youtuber",2017-12-04T17:10:55Z,https://yt3.ggpht.com/lv_wqnHCY_kI84-PyToJ9NA-dF08aJYcHaMfEUim1IVTmmY7xJG2L-dgu2CtZu_P4cObyRNUWJY=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/lv_wqnHCY_kI84-PyToJ9NA-dF08aJYcHaMfEUim1IVTmmY7xJG2L-dgu2CtZu_P4cObyRNUWJY=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/lv_wqnHCY_kI84-PyToJ9NA-dF08aJYcHaMfEUim1IVTmmY7xJG2L-dgu2CtZu_P4cObyRNUWJY=s800-c-k-c0x00ffffff-no-rj,800,800,Terrill,"Welcome to Terrill:
 Velvet vocals, beauty, vlogs, and more! 
Weekly Videos... Join Terrill and hit SUBSCRIBE LIKE, AND SHARE...Stay Tuned!
To support my channel feel free to PayPal me@
https://paypal.me/Terrill86?locale.x=en_US
#terrill #welcome #Youtuber",,UUyitM7ePaZpHBgpSnwMRJlQ,132081,2650,False,314,public,True,longUploadsUnspecified,Terrill,https://yt3.ggpht.com/YwF9Fov_QCEPEqvSrQkN8Uy2trP_ma_m6AsOLE5ePz0dho6hcwdWPSGxlR_3uW4OWBpg1GaXew,['/m/04rlf'],['https://en.wikipedia.org/wiki/Music'],N_k-UFmlWY4,"Welcome to Terrill:
 Velvet vocals, beauty, vlogs, and more! 
Weekly Videos... Join Terrill and hit SUBSCRIBE LIKE, AND SHARE...Stay Tuned!
To support my channel feel free to PayPal me@
https://paypal.me/Terrill86?locale.x=en_US
#terrill #welcome #Youtuber",US,"teamterrill terrill1 terrillcarter terrill covers artist singersongwriter original ""contemporary r&b"" r&b soul ""popular music"" livekaraoke music singing ""how to sing"" ""how to perform"" voice Vocals ""velvet vocals"" karaoke ""karaoke live"" karokelive entertainer performer ""Youtube covers"" ""how to sing"" songwriter storyteller ""performing artist"" ""spiritual channel"" coversong Thevoice xfactor exfactor americasgottalent agt bestcoversonyoutube bestcovers howtocover",,US,terrill1,False,,,
youtube#channel,1BlsL0uCKqu9sGli5CYQcVISAHA,UCyITX3zc9uC34haVc19BrOA,zto200 GlobalOrbital,,2007-03-08T07:45:00Z,https://yt3.ggpht.com/ytc/AKedOLTo6FaVnvIWgITz9HOZSRhCbpCowrM_4O8jNw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTo6FaVnvIWgITz9HOZSRhCbpCowrM_4O8jNw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTo6FaVnvIWgITz9HOZSRhCbpCowrM_4O8jNw=s800-c-k-c0x00ffffff-no-rj,800,800,zto200 GlobalOrbital,,,UUyITX3zc9uC34haVc19BrOA,19530,9,False,15,public,True,longUploadsUnspecified,zto200 GlobalOrbital,,"['/m/04rlf', '/m/019_rr']","['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,,,,,,,,,,
